194000,0.84,0.51
195000,0.82,0.5
196000,0.84,0.5
197000,0.84,0.5
198000,0.8,0.5
199000,0.88,0.5
200000,0.86,0.51
201000,0.8,0.51
202000,0.86,0.5
203000,0.82,0.5
204000,0.86,0.5
205000,0.9,0.5
206000,0.84,0.51
207000,0.92,0.51
208000,0.8,0.51
209000,0.88,0.49
210000,0.88,0.49
211000,0.82,0.49
212000,0.88,0.49
213000,0.88,0.49
214000,0.86,0.49
215000,0.86,0.49
216000,0.84,0.49
217000,0.88,0.49
218000,0.8,0.49
219000,0.92,0.49
220000,0.78,0.49
221000,0.82,0.49
222000,0.82,0.49
223000,0.9,0.49
224000,0.88,0.49
225000,0.88,0.49
226000,0.88,0.49
227000,0.92,0.5
228000,0.94,0.5
229000,0.84,0.5
230000,0.9,0.5
231000,0.84,0.5
232000,0.84,0.5
233000,0.82,0.5
234000,0.92,0.5
235000,0.86,0.5
236000,0.86,0.5
237000,0.82,0.5
238000,0.86,0.5
239000,0.96,0.5
240000,0.88,0.51
241000,0.84,0.51
242000,0.76,0.51
243000,0.88,0.51
244000,0.92,0.51
245000,0.84,0.51
246000,0.82,0.51
247000,0.92,0.51
248000,0.94,0.51
249000,0.88,0.51
250000,0.88,0.51
251000,0.86,0.51
252000,0.92,0.51
253000,0.86,0.51
254000,0.92,0.51
255000,0.82,0.51
256000,0.82,0.51
257000,0.82,0.51
258000,0.84,0.51
259000,0.9,0.51
260000,0.74,0.51
261000,0.84,0.51
262000,0.92,0.51
263000,0.92,0.51
264000,0.9,0.51
265000,0.84,0.51
266000,0.88,0.51
267000,0.88,0.51
268000,0.8,0.51
269000,0.94,0.51
270000,0.9,0.51
271000,0.82,0.51
272000,0.86,0.51
273000,0.86,0.51
274000,0.8,0.52
275000,0.9,0.52
276000,0.82,0.52
277000,0.94,0.53
278000,0.86,0.53
279000,0.94,0.53
280000,0.82,0.53
281000,0.84,0.53
282000,0.82,0.53
283000,0.86,0.53
284000,0.92,0.53
285000,0.82,0.52
286000,0.92,0.52
287000,0.86,0.51
288000,0.94,0.51
289000,0.88,0.51
290000,0.86,0.51
291000,0.94,0.51
292000,0.86,0.51
293000,0.88,0.51
294000,0.9,0.51
295000,0.82,0.51
296000,0.9,0.51
297000,0.9,0.51
298000,0.88,0.51
299000,0.88,0.51
300000,0.88,0.51
301000,0.88,0.51
302000,0.94,0.51
303000,0.78,0.51
304000,0.82,0.51
305000,0.9,0.51
306000,0.86,0.51
307000,0.78,0.51
308000,0.9,0.5
309000,0.88,0.51
310000,0.9,0.51
311000,0.74,0.51
312000,0.84,0.51
313000,0.88,0.5
314000,0.9,0.5
315000,0.96,0.5
316000,0.88,0.5
317000,0.9,0.5
318000,0.88,0.5
319000,0.8,0.5
320000,0.88,0.5
321000,0.86,0.5
322000,0.84,0.5
323000,0.84,0.5
324000,0.86,0.5
325000,0.88,0.5
326000,0.96,0.5
327000,0.84,0.5
328000,0.88,0.5
329000,0.94,0.5
330000,0.9,0.51
331000,0.86,0.51
332000,0.86,0.51
333000,0.9,0.51
334000,0.8,0.51
335000,0.78,0.51
336000,0.82,0.51
337000,0.86,0.51
338000,0.88,0.51
339000,0.92,0.51
340000,0.88,0.51
341000,0.86,0.51
342000,0.86,0.51
343000,0.9,0.51
344000,0.86,0.51
345000,0.84,0.51
346000,0.86,0.52
347000,0.8,0.52
348000,0.84,0.52
349000,0.84,0.52
350000,0.84,0.52
351000,0.92,0.52
352000,0.8,0.52
353000,0.9,0.52
354000,0.92,0.52
355000,0.88,0.52
356000,0.82,0.52
357000,0.9,0.52
358000,0.92,0.52
359000,0.86,0.52
360000,0.9,0.52
361000,0.86,0.52
362000,0.84,0.52
363000,0.9,0.52
364000,0.9,0.52
365000,0.94,0.52
366000,0.9,0.52
367000,0.9,0.52
368000,0.86,0.52
369000,0.92,0.52
370000,0.82,0.52
371000,0.92,0.52
372000,0.88,0.52
373000,0.92,0.52
374000,0.9,0.52
375000,0.9,0.52
376000,0.84,0.52
377000,0.86,0.52
378000,0.9,0.52
379000,0.92,0.52
380000,0.84,0.52
381000,0.9,0.52
382000,0.88,0.52
383000,0.88,0.52
384000,0.94,0.52
385000,0.84,0.52
