0,0.413199
10,0.25732
20,0.146326
30,0.354181
40,0.0536459
50,0.0341437
60,0.0264298
70,0.0213081
80,0.0176993
90,0.0150414
100,0.0130151
110,0.0114272
120,0.0101543
130,0.00911446
140,0.00825136
150,0.00752506
160,0.00690655
170,0.00637434
180,0.00591217
190,0.00550754
200,0.00515069
210,0.00483392
220,0.00455105
230,0.00429711
240,0.00406801
250,0.0038604
260,0.00367148
270,0.00349892
280,0.00334075
290,0.0031953
300,0.00306114
310,0.00293704
320,0.00282194
330,0.00271494
340,0.00261523
350,0.00252211
360,0.00243497
370,0.00235326
380,0.00227652
390,0.00220431
400,0.00213625
410,0.00207201
420,0.00201128
430,0.00195379
440,0.0018993
450,0.00184758
460,0.00179843
470,0.00175168
480,0.00170715
490,0.00166469
500,0.00162417
510,0.00158546
520,0.00154844
530,0.00151301
540,0.00147908
550,0.00144654
560,0.00141533
570,0.00138535
580,0.00135655
590,0.00132885
600,0.0013022
610,0.00127654
620,0.00125181
630,0.00122797
640,0.00120497
650,0.00118277
660,0.00116133
670,0.0011406
680,0.00112057
690,0.00110119
700,0.00108243
710,0.00106426
720,0.00104666
730,0.00102961
740,0.00101307
750,0.000997024
760,0.000981453
770,0.000966336
780,0.000951652
790,0.000937385
800,0.000923517
810,0.000910033
820,0.000896916
830,0.000884152
840,0.000871728
850,0.00085963
860,0.000847846
870,0.000836365
880,0.000825174
890,0.000814264
900,0.000803624
910,0.000793244
920,0.000783116
930,0.00077323
940,0.000763578
950,0.000754153
960,0.000744945
970,0.000735948
980,0.000727156
990,0.000718561
1000,0.000710156
1010,0.000701936
1020,0.000693896
1030,0.000686028
1040,0.000678328
1050,0.00067079
1060,0.00066341
1070,0.000656183
1080,0.000649104
1090,0.000642169
1100,0.000635373
1110,0.000628713
1120,0.000622185
1130,0.000615784
1140,0.000609507
1150,0.000603351
1160,0.000597312
1170,0.000591387
1180,0.000585573
1190,0.000579866
1200,0.000574265
1210,0.000568766
1220,0.000563366
1230,0.000558063
1240,0.000552854
1250,0.000547737
1260,0.00054271
1270,0.000537769
1280,0.000532914
1290,0.000528142
1300,0.00052345
1310,0.000518837
1320,0.000514301
1330,0.00050984
1340,0.000505453
1350,0.000501136
1360,0.00049689
1370,0.000492711
1380,0.000488599
1390,0.000484553
1400,0.000480569
1410,0.000476648
1420,0.000472787
1430,0.000468985
1440,0.000465241
1450,0.000461554
1460,0.000457923
1470,0.000454345
1480,0.000450821
1490,0.000447348
1500,0.000443926
1510,0.000440554
1520,0.00043723
1530,0.000433954
1540,0.000430724
1550,0.00042754
1560,0.000424401
1570,0.000421305
1580,0.000418253
1590,0.000415242
1600,0.000412272
1610,0.000409343
1620,0.000406453
1630,0.000403602
1640,0.000400789
1650,0.000398014
1660,0.000395274
1670,0.000392571
1680,0.000389903
1690,0.000387269
1700,0.000384669
1710,0.000382102
1720,0.000379568
1730,0.000377066
1740,0.000374595
1750,0.000372155
1760,0.000369745
1770,0.000367365
1780,0.000365014
1790,0.000362692
1800,0.000360397
1810,0.000358131
1820,0.000355891
1830,0.000353678
1840,0.000351492
1850,0.000349331
1860,0.000347195
1870,0.000345084
1880,0.000342998
1890,0.000340936
1900,0.000338897
1910,0.000336882
1920,0.000334889
1930,0.000332919
1940,0.000330971
1950,0.000329044
1960,0.000327139
1970,0.000325255
1980,0.000323392
1990,0.000321549
