time,populationID,neuronID,eventType
0.53,94380434045984,0,2
0.531,94380434039328,0,2
0.531,94380434038688,0,2
0.531,94380434040112,0,2
0.531,94380434040848,0,2
0.531,94380434041520,0,2
0.531,94380434042256,0,2
0.531,94380434043024,0,2
0.531,94380434043712,0,2
0.531,94380434044400,0,2
0.531,94380434045232,0,2
0.531,94380434045984,0,2
0.532,94380434039328,0,2
0.532,94380434038688,0,2
0.532,94380434040112,0,2
0.532,94380434040848,0,2
0.532,94380434041520,0,2
0.532,94380434042256,0,2
0.532,94380434043024,0,2
0.532,94380434043712,0,2
0.532,94380434044400,0,2
0.532,94380434045232,0,2
0.532,94380434045984,0,2
0.533,94380434039328,0,2
0.533,94380434038688,0,2
0.533,94380434040112,0,2
0.533,94380434040848,0,2
0.533,94380434041520,0,2
0.533,94380434042256,0,2
0.533,94380434043024,0,2
0.533,94380434043712,0,2
0.533,94380434044400,0,2
0.533,94380434045232,0,2
0.533,94380434045984,0,2
0.534,94380434039328,0,2
0.534,94380434038688,0,2
0.534,94380434040112,0,2
0.534,94380434040848,0,2
0.534,94380434041520,0,2
0.534,94380434042256,0,2
0.534,94380434043024,0,2
0.534,94380434043712,0,2
0.534,94380434044400,0,2
0.534,94380434045232,0,2
0.534,94380434045984,0,2
0.535,94380434039328,0,2
0.535,94380434038688,0,2
0.535,94380434040112,0,2
0.535,94380434040848,0,2
0.535,94380434041520,0,2
0.535,94380434042256,0,2
0.535,94380434043024,0,2
0.535,94380434043712,0,2
0.535,94380434044400,0,2
0.535,94380434045232,0,2
0.535,94380434045984,0,2
0.536,94380434039328,0,2
0.536,94380434038688,0,2
0.536,94380434040112,0,2
0.536,94380434040848,0,2
0.536,94380434041520,0,2
0.536,94380434042256,0,2
0.536,94380434043024,0,2
0.536,94380434043712,0,2
0.536,94380434044400,0,2
0.536,94380434045232,0,2
0.536,94380434045984,0,2
0.537,94380434039328,0,2
0.537,94380434038688,0,2
0.537,94380434040112,0,2
0.537,94380434040848,0,2
0.537,94380434041520,0,2
0.537,94380434042256,0,2
0.537,94380434043024,0,2
0.537,94380434043712,0,2
0.537,94380434044400,0,2
0.537,94380434045232,0,2
0.537,94380434045984,0,2
0.538,94380434039328,0,2
0.538,94380434038688,0,2
0.538,94380434040112,0,2
0.538,94380434040848,0,2
0.538,94380434041520,0,0
0.538,94380434042256,0,2
0.538,94380434043024,0,2
0.538,94380434043712,0,0
0.538,94380434044400,0,2
0.538,94380434045232,0,2
0.538,94380434045984,0,0
0.539,94380434039328,0,2
0.539,94380434038688,0,2
0.539,94380434040112,0,2
0.539,94380434040848,0,2
0.539,94380434041520,0,2
0.539,94380434042256,0,2
0.539,94380434043024,0,2
0.539,94380434043712,0,2
0.539,94380434044400,0,2
0.539,94380434045232,0,2
0.539,94380434045984,0,2
0.54,94380434039328,0,2
0.54,94380434038688,0,2
0.54,94380434040112,0,2
0.54,94380434040848,0,2
0.54,94380434041520,0,2
0.54,94380434042256,0,2
0.54,94380434043024,0,2
0.54,94380434043712,0,2
0.54,94380434044400,0,2
0.54,94380434045232,0,2
0.54,94380434045984,0,2
0.541,94380434039328,0,2
0.541,94380434038688,0,2
0.541,94380434040112,0,2
0.541,94380434040848,0,2
0.541,94380434041520,0,2
0.541,94380434042256,0,2
0.541,94380434043024,0,2
0.541,94380434043712,0,2
0.541,94380434044400,0,2
0.541,94380434045232,0,2
0.541,94380434045984,0,2
0.542,94380434039328,0,2
0.542,94380434038688,0,2
0.542,94380434040112,0,2
0.542,94380434040848,0,2
0.542,94380434041520,0,2
0.542,94380434042256,0,0
0.542,94380434043024,0,0
0.542,94380434043712,0,2
0.542,94380434044400,0,2
0.542,94380434045232,0,2
0.542,94380434045984,0,2
0.543,94380434039328,0,2
0.543,94380434038688,0,0
0.543,94380434040112,0,2
0.543,94380434040848,0,2
0.543,94380434041520,0,2
0.543,94380434042256,0,2
0.543,94380434043024,0,2
0.543,94380434043712,0,2
0.543,94380434044400,0,2
0.543,94380434045232,0,2
0.543,94380434045984,0,2
0.544,94380434039328,0,2
0.544,94380434038688,0,2
0.544,94380434040112,0,2
0.544,94380434040848,0,2
0.544,94380434041520,0,2
0.544,94380434042256,0,2
0.544,94380434043024,0,2
0.544,94380434043712,0,2
0.544,94380434044400,0,2
0.544,94380434045232,0,2
0.544,94380434045984,0,2
0.545,94380434039328,0,2
0.545,94380434038688,0,2
0.545,94380434040112,0,2
0.545,94380434040848,0,2
0.545,94380434041520,0,2
0.545,94380434042256,0,2
0.545,94380434043024,0,2
0.545,94380434043712,0,2
0.545,94380434044400,0,2
0.545,94380434045232,0,2
0.545,94380434045984,0,2
0.546,94380434039328,0,2
0.546,94380434038688,0,2
0.546,94380434040112,0,2
0.546,94380434040848,0,2
0.546,94380434041520,0,2
0.546,94380434042256,0,2
0.546,94380434043024,0,2
0.546,94380434043712,0,2
0.546,94380434044400,0,2
0.546,94380434045232,0,2
0.546,94380434045984,0,2
0.547,94380434039328,0,2
0.547,94380434038688,0,2
0.547,94380434040112,0,2
0.547,94380434040848,0,2
0.547,94380434041520,0,2
0.547,94380434042256,0,2
0.547,94380434043024,0,2
0.547,94380434043712,0,2
0.547,94380434044400,0,2
0.547,94380434045232,0,2
0.547,94380434045984,0,2
0.548,94380434039328,0,2
0.548,94380434038688,0,2
0.548,94380434040112,0,2
0.548,94380434040848,0,2
0.548,94380434041520,0,2
0.548,94380434042256,0,2
0.548,94380434043024,0,2
0.548,94380434043712,0,2
0.548,94380434044400,0,2
0.548,94380434045232,0,2
0.548,94380434045984,0,2
0.549,94380434039328,0,2
0.549,94380434038688,0,2
0.549,94380434040112,0,2
0.549,94380434040848,0,2
0.549,94380434041520,0,2
0.549,94380434042256,0,2
0.549,94380434043024,0,2
0.549,94380434043712,0,2
0.549,94380434044400,0,0
0.549,94380434045232,0,2
0.549,94380434045984,0,2
0.55,94380434039328,0,2
0.55,94380434038688,0,2
0.55,94380434040112,0,0
0.55,94380434040848,0,2
0.55,94380434041520,0,2
0.55,94380434042256,0,2
0.55,94380434043024,0,2
0.55,94380434043712,0,2
0.55,94380434044400,0,2
0.55,94380434045232,0,2
0.55,94380434045984,0,2
0.551,94380434039328,0,2
0.551,94380434038688,0,2
0.551,94380434040112,0,2
0.551,94380434040848,0,2
0.551,94380434041520,0,2
0.551,94380434042256,0,2
0.551,94380434043024,0,2
0.551,94380434043712,0,2
0.551,94380434044400,0,2
0.551,94380434045232,0,2
0.551,94380434045984,0,2
0.552,94380434039328,0,2
0.552,94380434038688,0,2
0.552,94380434040112,0,2
0.552,94380434040848,0,2
0.552,94380434041520,0,2
0.552,94380434042256,0,2
0.552,94380434043024,0,2
0.552,94380434043712,0,2
0.552,94380434044400,0,2
0.552,94380434045232,0,2
0.552,94380434045984,0,2
0.553,94380434039328,0,2
0.553,94380434038688,0,2
0.553,94380434040112,0,2
0.553,94380434040848,0,2
0.553,94380434041520,0,2
0.553,94380434042256,0,2
0.553,94380434043024,0,2
0.553,94380434043712,0,2
0.553,94380434044400,0,2
0.553,94380434045232,0,2
0.553,94380434045984,0,2
0.554,94380434039328,0,2
0.554,94380434038688,0,2
0.554,94380434040112,0,2
0.554,94380434040848,0,2
0.554,94380434041520,0,2
0.554,94380434042256,0,2
0.554,94380434043024,0,2
0.554,94380434043712,0,2
0.554,94380434044400,0,2
0.554,94380434045232,0,2
0.554,94380434045984,0,2
0.555,94380434039328,0,2
0.555,94380434038688,0,2
0.555,94380434040112,0,2
0.555,94380434040848,0,2
0.555,94380434041520,0,2
0.555,94380434042256,0,2
0.555,94380434043024,0,2
0.555,94380434043712,0,2
0.555,94380434044400,0,2
0.555,94380434045232,0,2
0.555,94380434045984,0,2
0.556,94380434039328,0,0
0.556,94380434038688,0,2
0.556,94380434040112,0,2
0.556,94380434040848,0,2
0.556,94380434041520,0,2
0.556,94380434042256,0,2
0.556,94380434043024,0,2
0.556,94380434043712,0,2
0.556,94380434044400,0,2
0.556,94380434045232,0,2
0.556,94380434045984,0,2
0.557,94380434039328,0,2
0.557,94380434038688,0,2
0.557,94380434040112,0,2
0.557,94380434040848,0,2
0.557,94380434041520,0,2
0.557,94380434042256,0,2
0.557,94380434043024,0,2
0.557,94380434043712,0,2
0.557,94380434044400,0,2
0.557,94380434045232,0,2
0.557,94380434045984,0,2
0.558,94380434039328,0,2
0.558,94380434038688,0,2
0.558,94380434040112,0,2
0.558,94380434040848,0,0
0.558,94380434041520,0,2
0.558,94380434042256,0,2
0.558,94380434043024,0,2
0.558,94380434043712,0,2
0.558,94380434044400,0,2
0.558,94380434045232,0,0
0.558,94380434045984,0,2
0.559,94380434039328,0,2
0.559,94380434038688,0,2
0.559,94380434040112,0,2
0.559,94380434040848,0,2
0.559,94380434041520,0,2
0.559,94380434042256,0,2
0.559,94380434043024,0,2
0.559,94380434043712,0,2
0.559,94380434044400,0,2
0.559,94380434045232,0,2
0.559,94380434045984,0,2
0.56,94380434039328,0,2
0.56,94380434038688,0,2
0.56,94380434040112,0,2
0.56,94380434040848,0,2
0.56,94380434041520,0,2
0.56,94380434042256,0,2
0.56,94380434043024,0,2
0.56,94380434043712,0,2
0.56,94380434044400,0,2
0.56,94380434045232,0,2
0.56,94380434045984,0,2
0.561,94380434039328,0,2
0.561,94380434038688,0,0
0.561,94380434040112,0,2
0.561,94380434040848,0,2
0.561,94380434041520,0,2
0.561,94380434042256,0,2
0.561,94380434043024,0,2
0.561,94380434043712,0,2
0.561,94380434044400,0,2
0.561,94380434045232,0,2
0.561,94380434045984,0,2
0.562,94380434039328,0,2
0.562,94380434038688,0,2
0.562,94380434040112,0,2
0.562,94380434040848,0,2
0.562,94380434041520,0,2
0.562,94380434042256,0,2
0.562,94380434043024,0,2
0.562,94380434043712,0,2
0.562,94380434044400,0,2
0.562,94380434045232,0,2
0.562,94380434045984,0,2
0.563,94380434039328,0,2
0.563,94380434038688,0,2
0.563,94380434040112,0,2
0.563,94380434040848,0,2
0.563,94380434041520,0,2
0.563,94380434042256,0,2
0.563,94380434043024,0,2
0.563,94380434043712,0,2
0.563,94380434044400,0,2
0.563,94380434045232,0,2
0.563,94380434045984,0,2
0.564,94380434039328,0,2
0.564,94380434038688,0,2
0.564,94380434040112,0,2
0.564,94380434040848,0,2
0.564,94380434041520,0,2
0.564,94380434042256,0,2
0.564,94380434043024,0,2
0.564,94380434043712,0,2
0.564,94380434044400,0,2
0.564,94380434045232,0,2
0.564,94380434045984,0,2
0.565,94380434039328,0,2
0.565,94380434038688,0,2
0.565,94380434040112,0,2
0.565,94380434040848,0,2
0.565,94380434041520,0,2
0.565,94380434042256,0,2
0.565,94380434043024,0,2
0.565,94380434043712,0,2
0.565,94380434044400,0,2
0.565,94380434045232,0,2
0.565,94380434045984,0,0
0.566,94380434039328,0,2
0.566,94380434038688,0,2
0.566,94380434040112,0,2
0.566,94380434040848,0,2
0.566,94380434041520,0,2
0.566,94380434042256,0,2
0.566,94380434043024,0,2
0.566,94380434043712,0,2
0.566,94380434044400,0,2
0.566,94380434045232,0,2
0.566,94380434045984,0,2
0.567,94380434039328,0,2
0.567,94380434038688,0,2
0.567,94380434040112,0,2
0.567,94380434040848,0,2
0.567,94380434041520,0,2
0.567,94380434042256,0,2
0.567,94380434043024,0,2
0.567,94380434043712,0,2
0.567,94380434044400,0,2
0.567,94380434045232,0,2
0.567,94380434045984,0,2
0.568,94380434039328,0,2
0.568,94380434038688,0,2
0.568,94380434040112,0,2
0.568,94380434040848,0,2
0.568,94380434041520,0,2
0.568,94380434042256,0,2
0.568,94380434043024,0,2
0.568,94380434043712,0,0
0.568,94380434044400,0,2
0.568,94380434045232,0,2
0.568,94380434045984,0,2
0.569,94380434039328,0,2
0.569,94380434038688,0,2
0.569,94380434040112,0,2
0.569,94380434040848,0,2
0.569,94380434041520,0,2
0.569,94380434042256,0,2
0.569,94380434043024,0,2
0.569,94380434043712,0,2
0.569,94380434044400,0,2
0.569,94380434045232,0,2
0.569,94380434045984,0,2
0.57,94380434039328,0,2
0.57,94380434038688,0,2
0.57,94380434040112,0,2
0.57,94380434040848,0,2
0.57,94380434041520,0,2
0.57,94380434042256,0,2
0.57,94380434043024,0,2
0.57,94380434043712,0,2
0.57,94380434044400,0,2
0.57,94380434045232,0,2
0.57,94380434045984,0,2
0.571,94380434039328,0,2
0.571,94380434038688,0,2
0.571,94380434040112,0,2
0.571,94380434040848,0,2
0.571,94380434041520,0,2
0.571,94380434042256,0,2
0.571,94380434043024,0,2
0.571,94380434043712,0,2
0.571,94380434044400,0,2
0.571,94380434045232,0,2
0.571,94380434045984,0,2
0.572,94380434039328,0,2
0.572,94380434038688,0,2
0.572,94380434040112,0,2
0.572,94380434040848,0,2
0.572,94380434041520,0,2
0.572,94380434042256,0,2
0.572,94380434043024,0,2
0.572,94380434043712,0,2
0.572,94380434044400,0,2
0.572,94380434045232,0,2
0.572,94380434045984,0,2
0.573,94380434039328,0,2
0.573,94380434038688,0,2
0.573,94380434040112,0,2
0.573,94380434040848,0,2
0.573,94380434041520,0,2
0.573,94380434042256,0,2
0.573,94380434043024,0,2
0.573,94380434043712,0,2
0.573,94380434044400,0,2
0.573,94380434045232,0,2
0.573,94380434045984,0,2
0.574,94380434039328,0,2
0.574,94380434038688,0,2
0.574,94380434040112,0,2
0.574,94380434040848,0,2
0.574,94380434041520,0,0
0.574,94380434042256,0,2
0.574,94380434043024,0,0
0.574,94380434043712,0,2
0.574,94380434044400,0,2
0.574,94380434045232,0,2
0.574,94380434045984,0,2
0.575,94380434039328,0,2
0.575,94380434038688,0,2
0.575,94380434040112,0,2
0.575,94380434040848,0,2
0.575,94380434041520,0,2
0.575,94380434042256,0,2
0.575,94380434043024,0,2
0.575,94380434043712,0,2
0.575,94380434044400,0,2
0.575,94380434045232,0,2
0.575,94380434045984,0,2
0.576,94380434039328,0,2
0.576,94380434038688,0,2
0.576,94380434040112,0,2
0.576,94380434040848,0,2
0.576,94380434041520,0,2
0.576,94380434042256,0,0
0.576,94380434043024,0,2
0.576,94380434043712,0,2
0.576,94380434044400,0,2
0.576,94380434045232,0,2
0.576,94380434045984,0,2
0.577,94380434039328,0,2
0.577,94380434038688,0,2
0.577,94380434040112,0,2
0.577,94380434040848,0,2
0.577,94380434041520,0,2
0.577,94380434042256,0,2
0.577,94380434043024,0,2
0.577,94380434043712,0,2
0.577,94380434044400,0,2
0.577,94380434045232,0,2
0.577,94380434045984,0,2
0.578,94380434039328,0,2
0.578,94380434038688,0,2
0.578,94380434040112,0,2
0.578,94380434040848,0,2
0.578,94380434041520,0,2
0.578,94380434042256,0,2
0.578,94380434043024,0,2
0.578,94380434043712,0,2
0.578,94380434044400,0,0
0.578,94380434045232,0,2
0.578,94380434045984,0,2
0.579,94380434039328,0,2
0.579,94380434038688,0,0
0.579,94380434040112,0,2
0.579,94380434040848,0,2
0.579,94380434041520,0,2
0.579,94380434042256,0,2
