time,populationID,neuronID,valueType,value
0.024,94380434045984,0,0,-55.015
0.025,94380434039328,0,0,-56.1946
0.025,94380434038688,0,0,-70
0.025,94380434040112,0,0,-56.0477
0.025,94380434040848,0,0,-55.9008
0.025,94380434041520,0,0,-55.754
0.025,94380434042256,0,0,-55.6071
0.025,94380434043024,0,0,-55.4602
0.025,94380434043712,0,0,-55.3134
0.025,94380434044400,0,0,-55.1665
0.025,94380434045232,0,0,-55.0196
0.025,94380434045984,0,0,-70
0.026,94380434039328,0,0,-56.0771
0.026,94380434038688,0,0,-70
0.026,94380434040112,0,0,-55.929
0.026,94380434040848,0,0,-55.7808
0.026,94380434041520,0,0,-55.6327
0.026,94380434042256,0,0,-55.4846
0.026,94380434043024,0,0,-55.3365
0.026,94380434043712,0,0,-55.1884
0.026,94380434044400,0,0,-55.0403
0.026,94380434045232,0,0,-70
0.026,94380434045984,0,0,-70
0.027,94380434039328,0,0,-55.9708
0.027,94380434038688,0,0,-69.4323
0.027,94380434040112,0,0,-55.8215
0.027,94380434040848,0,0,-55.6723
0.027,94380434041520,0,0,-55.523
0.027,94380434042256,0,0,-55.3738
0.027,94380434043024,0,0,-55.2245
0.027,94380434043712,0,0,-55.0753
0.027,94380434044400,0,0,-70
0.027,94380434045232,0,0,-70
0.027,94380434045984,0,0,-70
0.028,94380434039328,0,0,-55.8746
0.028,94380434038688,0,0,-67.8365
0.028,94380434040112,0,0,-55.7243
0.028,94380434040848,0,0,-55.574
0.028,94380434041520,0,0,-55.4238
0.028,94380434042256,0,0,-55.2735
0.028,94380434043024,0,0,-55.1232
0.028,94380434043712,0,0,-70
0.028,94380434044400,0,0,-70
0.028,94380434045232,0,0,-70
0.028,94380434045984,0,0,-68.4317
0.029,94380434039328,0,0,-55.7875
0.029,94380434038688,0,0,-65.2888
0.029,94380434040112,0,0,-55.6364
0.029,94380434040848,0,0,-55.4852
0.029,94380434041520,0,0,-55.334
0.029,94380434042256,0,0,-55.1828
0.029,94380434043024,0,0,-55.0316
0.029,94380434043712,0,0,-70
0.029,94380434044400,0,0,-70
0.029,94380434045232,0,0,-68.4469
0.029,94380434045984,0,0,-67.0127
0.03,94380434039328,0,0,-55.7088
0.03,94380434038688,0,0,-62.0427
0.03,94380434040112,0,0,-55.5568
0.03,94380434040848,0,0,-55.4047
0.03,94380434041520,0,0,-55.2527
0.03,94380434042256,0,0,-55.1007
0.03,94380434043024,0,0,-70
0.03,94380434043712,0,0,-70
0.03,94380434044400,0,0,-68.4622
0.03,94380434045232,0,0,-67.0417
0.03,94380434045984,0,0,-65.7287
0.031,94380434039328,0,0,-55.6375
0.031,94380434038688,0,0,-58.9379
0.031,94380434040112,0,0,-55.4847
0.031,94380434040848,0,0,-55.332
0.031,94380434041520,0,0,-55.1792
0.031,94380434042256,0,0,-55.0264
0.031,94380434043024,0,0,-70
0.031,94380434043712,0,0,-68.4774
0.031,94380434044400,0,0,-67.0707
0.031,94380434045232,0,0,-65.7702
0.031,94380434045984,0,0,-64.5669
0.032,94380434039328,0,0,-55.5731
0.032,94380434038688,0,0,-56.0972
0.032,94380434040112,0,0,-55.4196
0.032,94380434040848,0,0,-55.2661
0.032,94380434041520,0,0,-55.1126
0.032,94380434042256,0,0,-70
0.032,94380434043024,0,0,-70
0.032,94380434043712,0,0,-67.0997
0.032,94380434044400,0,0,-65.8116
0.032,94380434045232,0,0,-64.6196
0.032,94380434045984,0,0,-63.5156
0.033,94380434039328,0,0,-55.5147
0.033,94380434038688,0,0,-70
0.033,94380434040112,0,0,-55.3606
0.033,94380434040848,0,0,-55.2065
0.033,94380434041520,0,0,-55.0524
0.033,94380434042256,0,0,-70
0.033,94380434043024,0,0,-68.4926
0.033,94380434043712,0,0,-65.8531
0.033,94380434044400,0,0,-64.6724
0.033,94380434045232,0,0,-63.5786
0.033,94380434045984,0,0,-62.5644
0.034,94380434039328,0,0,-55.4619
0.034,94380434038688,0,0,-70
0.034,94380434040112,0,0,-55.3073
0.034,94380434040848,0,0,-55.1526
0.034,94380434041520,0,0,-70
0.034,94380434042256,0,0,-70
0.034,94380434043024,0,0,-67.1287
0.034,94380434043712,0,0,-64.7251
0.034,94380434044400,0,0,-63.6415
0.034,94380434045232,0,0,-62.6366
0.034,94380434045984,0,0,-61.7037
0.035,94380434039328,0,0,-55.4142
0.035,94380434038688,0,0,-70
0.035,94380434040112,0,0,-55.259
0.035,94380434040848,0,0,-55.1038
0.035,94380434041520,0,0,-70
0.035,94380434042256,0,0,-68.5079
0.035,94380434043024,0,0,-65.8946
0.035,94380434043712,0,0,-63.7045
0.035,94380434044400,0,0,-62.7088
0.035,94380434045232,0,0,-61.7843
0.035,94380434045984,0,0,-60.9249
0.036,94380434039328,0,0,-55.3709
0.036,94380434038688,0,0,-66.6108
0.036,94380434040112,0,0,-55.2153
0.036,94380434040848,0,0,-55.0597
0.036,94380434041520,0,0,-70
0.036,94380434042256,0,0,-67.1577
0.036,94380434043024,0,0,-64.7779
0.036,94380434043712,0,0,-62.781
0.036,94380434044400,0,0,-61.8648
0.036,94380434045232,0,0,-61.013
0.036,94380434045984,0,0,-60.2203
0.037,94380434039328,0,0,-55.3318
0.037,94380434038688,0,0,-63.688
0.037,94380434040112,0,0,-55.1758
0.037,94380434040848,0,0,-55.0198
0.037,94380434041520,0,0,-68.5231
0.037,94380434042256,0,0,-65.936
0.037,94380434043024,0,0,-63.7674
0.037,94380434043712,0,0,-61.9454
0.037,94380434044400,0,0,-61.1012
0.037,94380434045232,0,0,-60.3152
0.037,94380434045984,0,0,-59.5827
0.038,94380434039328,0,0,-55.2965
0.038,94380434038688,0,0,-61.5987
0.038,94380434040112,0,0,-55.14
0.038,94380434040848,0,0,-70
0.038,94380434041520,0,0,-67.1867
0.038,94380434042256,0,0,-64.8306
0.038,94380434043024,0,0,-62.8532
0.038,94380434043712,0,0,-61.1893
0.038,94380434044400,0,0,-60.4102
0.038,94380434045232,0,0,-59.6838
0.038,94380434045984,0,0,-59.0057
0.039,94380434039328,0,0,-55.2644
0.039,94380434038688,0,0,-60.329
0.039,94380434040112,0,0,-55.1077
0.039,94380434040848,0,0,-70
0.039,94380434041520,0,0,-65.9775
0.039,94380434042256,0,0,-63.8304
0.039,94380434043024,0,0,-62.0259
0.039,94380434043712,0,0,-60.5051
0.039,94380434044400,0,0,-59.7849
0.039,94380434045232,0,0,-59.1125
0.039,94380434045984,0,0,-58.4837
0.04,94380434039328,0,0,-55.2355
0.04,94380434038688,0,0,-59.1611
0.04,94380434040112,0,0,-55.0784
0.04,94380434040848,0,0,-70
0.04,94380434041520,0,0,-64.8834
0.04,94380434042256,0,0,-62.9254
0.04,94380434043024,0,0,-61.2774
0.04,94380434043712,0,0,-59.8861
0.04,94380434044400,0,0,-59.2192
0.04,94380434045232,0,0,-58.5955
0.04,94380434045984,0,0,-58.0113
0.041,94380434039328,0,0,-55.2093
0.041,94380434038688,0,0,-58.0272
0.041,94380434040112,0,0,-55.0519
0.041,94380434040848,0,0,-68.5383
0.041,94380434041520,0,0,-63.8934
0.041,94380434042256,0,0,-62.1065
0.041,94380434043024,0,0,-60.6001
0.041,94380434043712,0,0,-59.3259
0.041,94380434044400,0,0,-58.7073
0.041,94380434045232,0,0,-58.1277
0.041,94380434045984,0,0,-57.5839
0.042,94380434039328,0,0,-55.1855
0.042,94380434038688,0,0,-57.3081
0.042,94380434040112,0,0,-55.0279
0.042,94380434040848,0,0,-67.2157
0.042,94380434041520,0,0,-62.9976
0.042,94380434042256,0,0,-61.3655
0.042,94380434043024,0,0,-59.9872
0.042,94380434043712,0,0,-58.8191
0.042,94380434044400,0,0,-58.2441
0.042,94380434045232,0,0,-57.7045
0.042,94380434045984,0,0,-57.1972
0.043,94380434039328,0,0,-55.1641
0.043,94380434038688,0,0,-57.0581
0.043,94380434040112,0,0,-55.0062
0.043,94380434040848,0,0,-66.019
0.043,94380434041520,0,0,-62.187
0.043,94380434042256,0,0,-60.695
0.043,94380434043024,0,0,-59.4327
0.043,94380434043712,0,0,-58.3605
0.043,94380434044400,0,0,-57.825
0.043,94380434045232,0,0,-57.3215
0.043,94380434045984,0,0,-56.8473
0.044,94380434039328,0,0,-55.1447
0.044,94380434038688,0,0,-57.2049
0.044,94380434040112,0,0,-70
0.044,94380434040848,0,0,-64.9361
0.044,94380434041520,0,0,-61.4536
0.044,94380434042256,0,0,-60.0883
0.044,94380434043024,0,0,-58.9309
0.044,94380434043712,0,0,-57.9456
0.044,94380434044400,0,0,-57.4458
0.044,94380434045232,0,0,-56.975
0.044,94380434045984,0,0,-56.5306
0.045,94380434039328,0,0,-55.1271
0.045,94380434038688,0,0,-57.643
0.045,94380434040112,0,0,-70
0.045,94380434040848,0,0,-63.9563
0.045,94380434041520,0,0,-60.79
0.045,94380434042256,0,0,-59.5394
0.045,94380434043024,0,0,-58.4769
0.045,94380434043712,0,0,-57.5701
0.045,94380434044400,0,0,-57.1026
0.045,94380434045232,0,0,-56.6614
0.045,94380434045984,0,0,-56.2441
0.046,94380434039328,0,0,-55.1112
0.046,94380434038688,0,0,-57.7046
0.046,94380434040112,0,0,-70
0.046,94380434040848,0,0,-63.0697
0.046,94380434041520,0,0,-60.1895
0.046,94380434042256,0,0,-59.0427
0.046,94380434043024,0,0,-58.0661
0.046,94380434043712,0,0,-57.2303
0.046,94380434044400,0,0,-56.7922
0.046,94380434045232,0,0,-56.3777
0.046,94380434045984,0,0,-55.9849
0.047,94380434039328,0,0,-55.0968
0.047,94380434038688,0,0,-57.4163
0.047,94380434040112,0,0,-68.5535
0.047,94380434040848,0,0,-62.2676
0.047,94380434041520,0,0,-59.6462
0.047,94380434042256,0,0,-58.5933
0.047,94380434043024,0,0,-57.6944
0.047,94380434043712,0,0,-56.9229
0.047,94380434044400,0,0,-56.5112
0.047,94380434045232,0,0,-56.121
0.047,94380434045984,0,0,-55.7503
0.048,94380434039328,0,0,-55.0838
0.048,94380434038688,0,0,-57.2546
0.048,94380434040112,0,0,-67.2447
0.048,94380434040848,0,0,-61.5417
0.048,94380434041520,0,0,-59.1545
0.048,94380434042256,0,0,-58.1866
0.048,94380434043024,0,0,-57.358
0.048,94380434043712,0,0,-56.6448
0.048,94380434044400,0,0,-56.257
0.048,94380434045232,0,0,-55.8887
0.048,94380434045984,0,0,-55.5381
0.049,94380434039328,0,0,-55.072
0.049,94380434038688,0,0,-57.3553
0.049,94380434040112,0,0,-66.0604
0.049,94380434040848,0,0,-60.8849
0.049,94380434041520,0,0,-58.7097
0.049,94380434042256,0,0,-57.8187
0.049,94380434043024,0,0,-57.0537
0.049,94380434043712,0,0,-56.3931
0.049,94380434044400,0,0,-56.027
0.049,94380434045232,0,0,-55.6785
0.049,94380434045984,0,0,-55.346
0.05,94380434039328,0,0,-55.0613
0.05,94380434038688,0,0,-57.7094
0.05,94380434040112,0,0,-64.9889
0.05,94380434040848,0,0,-60.2906
0.05,94380434041520,0,0,-58.3072
0.05,94380434042256,0,0,-57.4857
0.05,94380434043024,0,0,-56.7783
0.05,94380434043712,0,0,-56.1654
0.05,94380434044400,0,0,-55.8189
0.05,94380434045232,0,0,-55.4883
0.05,94380434045984,0,0,-55.1723
0.051,94380434039328,0,0,-55.0517
0.051,94380434038688,0,0,-58.258
0.051,94380434040112,0,0,-64.0193
0.051,94380434040848,0,0,-59.7529
0.051,94380434041520,0,0,-57.943
0.051,94380434042256,0,0,-57.1845
0.051,94380434043024,0,0,-56.5292
0.051,94380434043712,0,0,-55.9593
0.051,94380434044400,0,0,-55.6306
0.051,94380434045232,0,0,-55.3162
0.051,94380434045984,0,0,-55.015
0.052,94380434039328,0,0,-55.043
0.052,94380434038688,0,0,-58.9346
0.052,94380434040112,0,0,-63.1419
0.052,94380434040848,0,0,-59.2663
0.052,94380434041520,0,0,-57.6134
0.052,94380434042256,0,0,-56.9119
0.052,94380434043024,0,0,-56.3037
0.052,94380434043712,0,0,-55.7729
0.052,94380434044400,0,0,-55.4602
0.052,94380434045232,0,0,-55.1605
0.052,94380434045984,0,0,-70
0.053,94380434039328,0,0,-55.0351
0.053,94380434038688,0,0,-59.6812
0.053,94380434040112,0,0,-62.3481
0.053,94380434040848,0,0,-58.8261
0.053,94380434041520,0,0,-57.3152
0.053,94380434042256,0,0,-56.6652
0.053,94380434043024,0,0,-56.0997
0.053,94380434043712,0,0,-55.6041
0.053,94380434044400,0,0,-55.306
0.053,94380434045232,0,0,-55.0196
0.053,94380434045984,0,0,-70
0.054,94380434039328,0,0,-55.0279
0.054,94380434038688,0,0,-59.886
0.054,94380434040112,0,0,-61.6298
0.054,94380434040848,0,0,-58.4277
0.054,94380434041520,0,0,-57.0454
0.054,94380434042256,0,0,-56.4421
0.054,94380434043024,0,0,-55.9151
0.054,94380434043712,0,0,-55.4515
0.054,94380434044400,0,0,-55.1665
0.054,94380434045232,0,0,-70
0.054,94380434045984,0,0,-70
0.055,94380434039328,0,0,-55.0215
0.055,94380434038688,0,0,-59.6251
0.055,94380434040112,0,0,-60.9799
0.055,94380434040848,0,0,-58.0673
0.055,94380434041520,0,0,-56.8013
0.055,94380434042256,0,0,-56.2401
0.055,94380434043024,0,0,-55.7481
0.055,94380434043712,0,0,-55.3134
0.055,94380434044400,0,0,-55.0403
0.055,94380434045232,0,0,-70
0.055,94380434045984,0,0,-68.4317
0.056,94380434039328,0,0,-55.0156
0.056,94380434038688,0,0,-58.8464
0.056,94380434040112,0,0,-60.3918
0.056,94380434040848,0,0,-57.7411
0.056,94380434041520,0,0,-56.5804
0.056,94380434042256,0,0,-56.0574
0.056,94380434043024,0,0,-55.597
0.056,94380434043712,0,0,-55.1884
0.056,94380434044400,0,0,-70
0.056,94380434045232,0,0,-70
0.056,94380434045984,0,0,-67.0127
0.057,94380434039328,0,0,-55.0103
0.057,94380434038688,0,0,-57.8223
0.057,94380434040112,0,0,-59.8596
0.057,94380434040848,0,0,-57.446
0.057,94380434041520,0,0,-56.3805
0.057,94380434042256,0,0,-55.8921
0.057,94380434043024,0,0,-55.4602
0.057,94380434043712,0,0,-55.0753
0.057,94380434044400,0,0,-70
0.057,94380434045232,0,0,-68.4469
0.057,94380434045984,0,0,-65.7287
0.058,94380434039328,0,0,-55.0055
0.058,94380434038688,0,0,-56.5333
0.058,94380434040112,0,0,-59.3782
0.058,94380434040848,0,0,-57.179
0.058,94380434041520,0,0,-56.1997
0.058,94380434042256,0,0,-55.7425
0.058,94380434043024,0,0,-55.3365
0.058,94380434043712,0,0,-70
0.058,94380434044400,0,0,-70
0.058,94380434045232,0,0,-67.0417
0.058,94380434045984,0,0,-64.5669
0.059,94380434039328,0,0,-55.0012
0.059,94380434038688,0,0,-55.2192
0.059,94380434040112,0,0,-58.9425
0.059,94380434040848,0,0,-56.9374
0.059,94380434041520,0,0,-56.036
0.059,94380434042256,0,0,-55.6071
0.059,94380434043024,0,0,-55.2245
0.059,94380434043712,0,0,-70
0.059,94380434044400,0,0,-68.4622
0.059,94380434045232,0,0,-65.7702
0.059,94380434045984,0,0,-63.5156
0.06,94380434039328,0,0,-70
0.06,94380434038688,0,0,-70
0.06,94380434040112,0,0,-58.5483
0.06,94380434040848,0,0,-56.7187
0.06,94380434041520,0,0,-55.8879
0.06,94380434042256,0,0,-55.4846
0.06,94380434043024,0,0,-55.1232
0.06,94380434043712,0,0,-70
0.06,94380434044400,0,0,-67.0707
0.06,94380434045232,0,0,-64.6196
0.06,94380434045984,0,0,-62.5644
0.061,94380434039328,0,0,-70
0.061,94380434038688,0,0,-70
0.061,94380434040112,0,0,-58.1916
0.061,94380434040848,0,0,-56.5209
0.061,94380434041520,0,0,-55.754
0.061,94380434042256,0,0,-55.3738
0.061,94380434043024,0,0,-55.0316
0.061,94380434043712,0,0,-68.4774
0.061,94380434044400,0,0,-65.8116
0.061,94380434045232,0,0,-63.5786
0.061,94380434045984,0,0,-61.7037
0.062,94380434039328,0,0,-70
0.062,94380434038688,0,0,-70
0.062,94380434040112,0,0,-57.8688
0.062,94380434040848,0,0,-56.3419
0.062,94380434041520,0,0,-55.6327
0.062,94380434042256,0,0,-55.2735
0.062,94380434043024,0,0,-70
0.062,94380434043712,0,0,-67.0997
0.062,94380434044400,0,0,-64.6724
0.062,94380434045232,0,0,-62.6366
0.062,94380434045984,0,0,-60.9249
0.063,94380434039328,0,0,-68.5688
0.063,94380434038688,0,0,-67.0244
0.063,94380434040112,0,0,-57.5768
0.063,94380434040848,0,0,-56.18
0.063,94380434041520,0,0,-55.523
0.063,94380434042256,0,0,-55.1828
0.063,94380434043024,0,0,-70
0.063,94380434043712,0,0,-65.8531
0.063,94380434044400,0,0,-63.6415
0.063,94380434045232,0,0,-61.7843
0.063,94380434045984,0,0,-60.2203
0.064,94380434039328,0,0,-67.2737
0.064,94380434038688,0,0,-64.2318
0.064,94380434040112,0,0,-57.3125
0.064,94380434040848,0,0,-56.0334
0.064,94380434041520,0,0,-55.4238
0.064,94380434042256,0,0,-55.1007
0.064,94380434043024,0,0,-70
0.064,94380434043712,0,0,-64.7251
0.064,94380434044400,0,0,-62.7088
0.064,94380434045232,0,0,-61.013
0.064,94380434045984,0,0,-59.5827
0.065,94380434039328,0,0,-66.1019
0.065,94380434038688,0,0,-61.7508
0.065,94380434040112,0,0,-57.0734
0.065,94380434040848,0,0,-55.9008
0.065,94380434041520,0,0,-55.334
0.065,94380434042256,0,0,-55.0264
0.065,94380434043024,0,0,-68.4926
0.065,94380434043712,0,0,-63.7045
0.065,94380434044400,0,0,-61.8648
