time,populationID,neuronID,valueType,value
0.261,999,0,3,0.545519
0.261,94651192721968,0,3,0.0752255
0.261,94651192725616,0,3,0.742094
0.262,999,0,3,0.536784
0.262,94651192721968,0,3,0.0740735
0.262,94651192725616,0,3,0.737221
0.263,999,0,3,0.528318
0.263,94651192721968,0,3,0.0735888
0.263,94651192725616,0,3,0.731575
0.264,999,0,3,0.520147
0.264,94651192721968,0,3,0.0730273
0.264,94651192725616,0,3,0.72571
0.265,999,0,3,0.512298
0.265,94651192721968,0,3,0.0724439
0.265,94651192725616,0,3,0.71796
0.266,999,0,3,0.504797
0.266,94651192721968,0,3,0.0716729
0.266,94651192725616,0,3,0.711324
0.267,999,0,3,0.497665
0.267,94651192721968,0,3,0.0710126
0.267,94651192725616,0,3,0.70645
0.268,999,0,3,0.490925
0.268,94651192721968,0,3,0.0705277
0.268,94651192725616,0,3,0.693616
0.269,999,0,3,0.484596
0.269,94651192721968,0,3,0.0692506
0.269,94651192725616,0,3,0.68698
0.27,999,0,3,0.478694
0.27,94651192721968,0,3,0.0685901
0.27,94651192725616,0,3,0.67923
0.271,999,0,3,0.473236
0.271,94651192721968,0,3,0.0678187
0.271,94651192725616,0,3,0.671125
0.272,999,0,3,0.468234
0.272,94651192721968,0,3,0.0670119
0.272,94651192725616,0,3,0.653258
0.273,999,0,3,0.463699
0.273,94651192721968,0,3,0.0652331
0.273,94651192725616,0,3,0.65048
0.274,999,0,3,0.459641
0.274,94651192721968,0,3,0.0649564
0.274,94651192725616,0,3,0.632001
0.275,999,0,3,0.456066
0.275,94651192721968,0,3,0.0631161
0.275,94651192725616,0,3,0.620491
0.276,999,0,3,0.452978
0.276,94651192721968,0,3,0.0619695
0.276,94651192725616,0,3,0.617076
0.277,999,0,3,0.45038
0.277,94651192721968,0,3,0.0616294
0.277,94651192725616,0,3,0.60123
0.278,999,0,3,0.448271
0.278,94651192721968,0,3,0.0600507
0.278,94651192725616,0,3,0.587405
0.279,999,0,3,0.446649
0.279,94651192721968,0,3,0.0586731
0.279,94651192725616,0,3,0.589855
0.28,999,0,3,0.445509
0.28,94651192721968,0,3,0.0589172
0.28,94651192725616,0,3,0.57728
0.281,999,0,3,0.444846
0.281,94651192721968,0,3,0.0576639
0.281,94651192725616,0,3,0.56381
0.282,999,0,3,0.44465
0.282,94651192721968,0,3,0.0563213
0.282,94651192725616,0,3,0.563665
0.283,999,0,3,0.44491
0.283,94651192721968,0,3,0.0563069
0.283,94651192725616,0,3,0.553758
0.284,999,0,3,0.445614
0.284,94651192721968,0,3,0.0553193
0.284,94651192725616,0,3,0.54526
0.285,999,0,3,0.446746
0.285,94651192721968,0,3,0.054472
0.285,94651192725616,0,3,0.531042
0.286,999,0,3,0.44829
0.286,94651192721968,0,3,0.0530543
0.286,94651192725616,0,3,0.523156
0.287,999,0,3,0.450227
0.287,94651192721968,0,3,0.052268
0.287,94651192725616,0,3,0.514415
0.288,999,0,3,0.452537
0.288,94651192721968,0,3,0.0513962
0.288,94651192725616,0,3,0.505674
0.289,999,0,3,0.455197
0.289,94651192721968,0,3,0.0505243
0.289,94651192725616,0,3,0.497788
0.29,999,0,3,0.458185
0.29,94651192721968,0,3,0.0497377
0.29,94651192725616,0,3,0.49153
0.291,999,0,3,0.461475
0.291,94651192721968,0,3,0.0491135
0.291,94651192725616,0,3,0.487512
0.292,999,0,3,0.46504
0.292,94651192721968,0,3,0.0487126
0.292,94651192725616,0,3,0.478168
0.293,999,0,3,0.468855
0.293,94651192721968,0,3,0.0477803
0.293,94651192725616,0,3,0.477312
0.294,999,0,3,0.472889
0.294,94651192721968,0,3,0.047695
0.294,94651192725616,0,3,0.474829
0.295,999,0,3,0.477113
0.295,94651192721968,0,3,0.0474472
0.295,94651192725616,0,3,0.478921
0.296,999,0,3,0.481497
0.296,94651192721968,0,3,0.0478555
0.296,94651192725616,0,3,0.468328
0.297,999,0,3,0.486009
0.297,94651192721968,0,3,0.0467985
0.297,94651192725616,0,3,0.464946
0.298,999,0,3,0.490619
0.298,94651192721968,0,3,0.0464611
0.298,94651192725616,0,3,0.461147
0.299,999,0,3,0.495293
0.299,94651192721968,0,3,0.0460821
0.299,94651192725616,0,3,0.459544
0.3,999,0,3,0.5
0.3,94651192721968,0,3,0.045922
0.3,94651192725616,0,3,0.458052
0.301,999,0,3,0.504707
0.301,94651192721968,0,3,0.0457731
0.301,94651192725616,0,3,0.456817
0.302,999,0,3,0.509381
0.302,94651192721968,0,3,0.04565
0.302,94651192725616,0,3,0.458202
0.303,999,0,3,0.513991
0.303,94651192721968,0,3,0.0457881
0.303,94651192725616,0,3,0.459829
0.304,999,0,3,0.518503
0.304,94651192721968,0,3,0.0459506
0.304,94651192725616,0,3,0.451341
0.305,999,0,3,0.522887
0.305,94651192721968,0,3,0.0451034
0.305,94651192725616,0,3,0.456667
0.306,999,0,3,0.527111
0.306,94651192721968,0,3,0.045635
0.306,94651192725616,0,3,0.462387
0.307,999,0,3,0.531145
0.307,94651192721968,0,3,0.0462058
0.307,94651192725616,0,3,0.45504
0.308,999,0,3,0.53496
0.308,94651192721968,0,3,0.0454726
0.308,94651192725616,0,3,0.458445
0.309,999,0,3,0.538525
0.309,94651192721968,0,3,0.0458124
0.309,94651192725616,0,3,0.462069
0.31,999,0,3,0.541815
0.31,94651192721968,0,3,0.0461741
0.31,94651192725616,0,3,0.465559
0.311,999,0,3,0.544803
0.311,94651192721968,0,3,0.0465223
0.311,94651192725616,0,3,0.468571
0.312,999,0,3,0.547463
0.312,94651192721968,0,3,0.0468228
0.312,94651192725616,0,3,0.470811
0.313,999,0,3,0.549773
0.313,94651192721968,0,3,0.0470463
0.313,94651192725616,0,3,0.4743
0.314,999,0,3,0.55171
0.314,94651192721968,0,3,0.0473945
0.314,94651192725616,0,3,0.486656
0.315,999,0,3,0.553254
0.315,94651192721968,0,3,0.0486273
0.315,94651192725616,0,3,0.49153
0.316,999,0,3,0.554386
0.316,94651192721968,0,3,0.0491135
0.316,94651192725616,0,3,0.488444
0.317,999,0,3,0.55509
0.317,94651192721968,0,3,0.0488056
0.317,94651192725616,0,3,0.5008
0.318,999,0,3,0.55535
0.318,94651192721968,0,3,0.0500382
0.318,94651192725616,0,3,0.496329
0.319,999,0,3,0.555154
0.319,94651192721968,0,3,0.0495922
0.319,94651192725616,0,3,0.506529
0.32,999,0,3,0.554491
0.32,94651192721968,0,3,0.0506097
0.32,94651192725616,0,3,0.509541
0.321,999,0,3,0.553351
0.321,94651192721968,0,3,0.0509101
0.321,94651192725616,0,3,0.513031
0.322,999,0,3,0.551729
0.322,94651192721968,0,3,0.0512581
0.322,94651192725616,0,3,0.516655
0.323,999,0,3,0.54962
0.323,94651192721968,0,3,0.0516196
0.323,94651192725616,0,3,0.522301
0.324,999,0,3,0.547022
0.324,94651192721968,0,3,0.0521826
0.324,94651192725616,0,3,0.527174
0.325,999,0,3,0.543934
0.325,94651192721968,0,3,0.0526686
0.325,94651192725616,0,3,0.538759
0.326,999,0,3,0.540359
0.326,94651192721968,0,3,0.0538238
0.326,94651192725616,0,3,0.53506
0.327,999,0,3,0.536301
0.327,94651192721968,0,3,0.053455
0.327,94651192725616,0,3,0.5373
0.328,999,0,3,0.531766
0.328,94651192721968,0,3,0.0536784
0.328,94651192725616,0,3,0.54526
0.329,999,0,3,0.526764
0.329,94651192721968,0,3,0.054472
0.329,94651192725616,0,3,0.5475
0.33,999,0,3,0.521306
0.33,94651192721968,0,3,0.0546954
0.33,94651192725616,0,3,0.543801
0.331,999,0,3,0.515404
0.331,94651192721968,0,3,0.0543266
0.331,94651192725616,0,3,0.555386
0.332,999,0,3,0.509075
0.332,94651192721968,0,3,0.0554815
0.332,94651192725616,0,3,0.550059
0.333,999,0,3,0.502335
0.333,94651192721968,0,3,0.0549505
0.333,94651192725616,0,3,0.559404
0.334,999,0,3,0.495203
0.334,94651192721968,0,3,0.0558821
0.334,94651192725616,0,3,0.561644
0.335,999,0,3,0.487702
0.335,94651192721968,0,3,0.0561054
0.335,94651192725616,0,3,0.56452
0.336,999,0,3,0.479853
0.336,94651192721968,0,3,0.0563921
0.336,94651192725616,0,3,0.565512
0.337,999,0,3,0.471682
0.337,94651192721968,0,3,0.0564909
0.337,94651192725616,0,3,0.566761
0.338,999,0,3,0.463216
0.338,94651192721968,0,3,0.0566154
0.338,94651192725616,0,3,0.568145
0.339,999,0,3,0.454481
0.339,94651192721968,0,3,0.0567534
0.339,94651192725616,0,3,0.569529
0.34,999,0,3,0.445509
0.34,94651192721968,0,3,0.0568915
0.34,94651192725616,0,3,0.562818
0.341,999,0,3,0.43633
0.341,94651192721968,0,3,0.0562225
0.341,94651192725616,0,3,0.569529
0.342,999,0,3,0.426976
0.342,94651192721968,0,3,0.0568915
0.342,94651192725616,0,3,0.565905
0.343,999,0,3,0.417479
0.343,94651192721968,0,3,0.0565302
0.343,94651192725616,0,3,0.5625
0.344,999,0,3,0.407876
0.344,94651192721968,0,3,0.0561907
0.344,94651192725616,0,3,0.561887
0.345,999,0,3,0.398199
0.345,94651192721968,0,3,0.0561296
0.345,94651192725616,0,3,0.561887
0.346,999,0,3,0.388486
0.346,94651192721968,0,3,0.0561296
0.346,94651192725616,0,3,0.552299
0.347,999,0,3,0.378773
0.347,94651192721968,0,3,0.0551738
0.347,94651192725616,0,3,0.557164
0.348,999,0,3,0.369096
0.348,94651192721968,0,3,0.0556588
0.348,94651192725616,0,3,0.552903
0.349,999,0,3,0.359493
0.349,94651192721968,0,3,0.055234
0.349,94651192725616,0,3,0.539933
0.35,999,0,3,0.35
0.35,94651192721968,0,3,0.0539409
0.35,94651192725616,0,3,0.534667
0.351,999,0,3,0.340655
0.351,94651192721968,0,3,0.0534158
0.351,94651192725616,0,3,0.529657
0.352,999,0,3,0.331496
0.352,94651192721968,0,3,0.0529163
0.352,94651192725616,0,3,0.523156
0.353,999,0,3,0.322559
0.353,94651192721968,0,3,0.052268
0.353,94651192725616,0,3,0.515799
0.354,999,0,3,0.313879
0.354,94651192721968,0,3,0.0515343
0.354,94651192725616,0,3,0.508307
0.355,999,0,3,0.305494
0.355,94651192721968,0,3,0.050787
0.355,94651192725616,0,3,0.501413
0.356,999,0,3,0.297438
0.356,94651192721968,0,3,0.0500993
0.356,94651192725616,0,3,0.495791
0.357,999,0,3,0.289746
0.357,94651192721968,0,3,0.0495385
0.357,94651192725616,0,3,0.481792
0.358,999,0,3,0.282449
0.358,94651192721968,0,3,0.048142
0.358,94651192725616,0,3,0.475927
0.359,999,0,3,0.275582
0.359,94651192721968,0,3,0.0475568
0.359,94651192725616,0,3,0.468571
0.36,999,0,3,0.269174
0.36,94651192721968,0,3,0.0468228
0.36,94651192725616,0,3,0.460442
0.361,999,0,3,0.263254
0.361,94651192721968,0,3,0.0460117
0.361,94651192725616,0,3,0.454577
0.362,999,0,3,0.257851
0.362,94651192721968,0,3,0.0454264
0.362,94651192725616,0,3,0.44135
0.363,999,0,3,0.252992
0.363,94651192721968,0,3,0.0441064
0.363,94651192725616,0,3,0.432717
0.364,999,0,3,0.248699
0.364,94651192721968,0,3,0.0432447
0.364,94651192725616,0,3,0.421561
0.365,999,0,3,0.244996
0.365,94651192721968,0,3,0.0421312
0.365,94651192725616,0,3,0.419176
0.366,999,0,3,0.241905
0.366,94651192721968,0,3,0.0418931
0.366,94651192725616,0,3,0.402694
0.367,999,0,3,0.239443
0.367,94651192721968,0,3,0.0402476
0.367,94651192725616,0,3,0.396829
0.368,999,0,3,0.237627
0.368,94651192721968,0,3,0.0396621
0.368,94651192725616,0,3,0.383996
0.369,999,0,3,0.236471
0.369,94651192721968,0,3,0.0383807
0.369,94651192725616,0,3,0.37611
0.37,999,0,3,0.235989
0.37,94651192721968,0,3,0.0375933
0.37,94651192725616,0,3,0.365984
0.371,999,0,3,0.236189
0.371,94651192721968,0,3,0.0365821
0.371,94651192725616,0,3,0.35685
0.372,999,0,3,0.23708
0.372,94651192721968,0,3,0.0356698
0.372,94651192725616,0,3,0.3496
0.373,999,0,3,0.238666
0.373,94651192721968,0,3,0.0349458
0.373,94651192725616,0,3,0.334746
0.374,999,0,3,0.240951
0.374,94651192721968,0,3,0.0334621
0.374,94651192725616,0,3,0.334601
0.375,999,0,3,0.243934
0.375,94651192721968,0,3,0.0334476
0.375,94651192725616,0,3,0.318119
0.376,999,0,3,0.247614
0.376,94651192721968,0,3,0.0318012
0.376,94651192725616,0,3,0.310014
0.377,999,0,3,0.251986
0.377,94651192721968,0,3,0.0309915
0.377,94651192725616,0,3,0.300879
0.378,999,0,3,0.257043
0.378,94651192721968,0,3,0.0300789
0.378,94651192725616,0,3,0.291609
0.379,999,0,3,0.262776
0.379,94651192721968,0,3,0.0291527
0.379,94651192725616,0,3,0.285351
0.38,999,0,3,0.269174
0.38,94651192721968,0,3,0.0285274
0.38,94651192725616,0,3,0.272518
0.381,999,0,3,0.276221
0.381,94651192721968,0,3,0.027245
0.381,94651192725616,0,3,0.267266
0.382,999,0,3,0.283902
0.382,94651192721968,0,3,0.0267202
0.382,94651192725616,0,3,0.262149
0.383,999,0,3,0.292198
0.383,94651192721968,0,3,0.0262089
0.383,94651192725616,0,3,0.265629
0.384,999,0,3,0.301088
0.384,94651192721968,0,3,0.0265566
0.384,94651192725616,0,3,0.254263
0.385,999,0,3,0.310549
0.385,94651192721968,0,3,0.0254208
0.385,94651192725616,0,3,0.252266
0.386,999,0,3,0.320556
0.386,94651192721968,0,3,0.0252213
0.386,94651192725616,0,3,0.249633
0.387,999,0,3,0.331083
0.387,94651192721968,0,3,0.0249581
0.387,94651192725616,0,3,0.246621
0.388,999,0,3,0.342099
0.388,94651192721968,0,3,0.0246571
0.388,94651192725616,0,3,0.245765
0.389,999,0,3,0.353576
0.389,94651192721968,0,3,0.0245716
0.389,94651192725616,0,3,0.247149
0.39,999,0,3,0.36548
0.39,94651192721968,0,3,0.0247099
0.39,94651192725616,0,3,0.240438
0.391,999,0,3,0.377777
0.391,94651192721968,0,3,0.0240392
0.391,94651192725616,0,3,0.239189
0.392,999,0,3,0.390433
0.392,94651192721968,0,3,0.0239144
0.392,94651192725616,0,3,0.243525
0.393,999,0,3,0.403412
0.393,94651192721968,0,3,0.0243477
0.393,94651192725616,0,3,0.24012
0.394,999,0,3,0.416674
0.394,94651192721968,0,3,0.0240073
0.394,94651192725616,0,3,0.247467
0.395,999,0,3,0.430182
0.395,94651192721968,0,3,0.0247416
0.395,94651192725616,0,3,0.241747
0.396,999,0,3,0.443897
0.396,94651192721968,0,3,0.02417
0.396,94651192725616,0,3,0.246621
0.397,999,0,3,0.457777
0.397,94651192721968,0,3,0.0246571
0.397,94651192725616,0,3,0.253651
0.398,999,0,3,0.471781
0.398,94651192721968,0,3,0.0253596
0.398,94651192725616,0,3,0.259909
0.399,999,0,3,0.48587
0.399,94651192721968,0,3,0.025985
0.399,94651192725616,0,3,0.264782
0.4,999,0,3,0.5
0.4,94651192721968,0,3,0.026472
0.4,94651192725616,0,3,0.270034
0.401,999,0,3,0.51413
0.401,94651192721968,0,3,0.0269969
0.401,94651192725616,0,3,0.275151
0.402,999,0,3,0.528219
0.402,94651192721968,0,3,0.0275082
0.402,94651192725616,0,3,0.287591
0.403,999,0,3,0.542223
0.403,94651192721968,0,3,0.0287512
0.403,94651192725616,0,3,0.293237
0.404,999,0,3,0.556103
0.404,94651192721968,0,3,0.0293153
0.404,94651192725616,0,3,0.299495
0.405,999,0,3,0.569818
0.405,94651192721968,0,3,0.0299405
0.405,94651192725616,0,3,0.305753
0.406,999,0,3,0.583326
0.406,94651192721968,0,3,0.0305658
0.406,94651192725616,0,3,0.321599
0.407,999,0,3,0.596588
0.407,94651192721968,0,3,0.0321488
0.407,94651192725616,0,3,0.32238
0.408,999,0,3,0.609567
0.408,94651192721968,0,3,0.0322268
0.408,94651192725616,0,3,0.331121
0.409,999,0,3,0.622223
0.409,94651192721968,0,3,0.0331
0.409,94651192725616,0,3,0.346967
0.41,999,0,3,0.63452
0.41,94651192721968,0,3,0.0346828
0.41,94651192725616,0,3,0.355465
0.411,999,0,3,0.646424
0.411,94651192721968,0,3,0.0355316
0.411,94651192725616,0,3,0.373944
0.412,999,0,3,0.657901
0.412,94651192721968,0,3,0.037377
0.412,94651192725616,0,3,0.387695
0.413,999,0,3,0.668917
0.413,94651192721968,0,3,0.0387501
0.413,94651192725616,0,3,0.40333
0.414,999,0,3,0.679444
0.414,94651192721968,0,3,0.0403112
0.414,94651192725616,0,3,0.419321
0.415,999,0,3,0.689451
0.415,94651192721968,0,3,0.0419075
0.415,94651192725616,0,3,0.434101
0.416,999,0,3,0.698912
0.416,94651192721968,0,3,0.0433829
0.416,94651192725616,0,3,0.446224
0.417,999,0,3,0.707802
0.417,94651192721968,0,3,0.0445928
0.417,94651192725616,0,3,0.464703
0.418,999,0,3,0.716098
0.418,94651192721968,0,3,0.0464369
0.418,94651192725616,0,3,0.482789
0.419,999,0,3,0.723779
0.419,94651192721968,0,3,0.0482414
0.419,94651192725616,0,3,0.48581
0.42,999,0,3,0.730826
0.42,94651192721968,0,3,0.0485428
0.42,94651192725616,0,3,0.504532
0.421,999,0,3,0.737224
0.421,94651192721968,0,3,0.0504105
0.421,94651192725616,0,3,0.516262
0.422,999,0,3,0.742957
0.422,94651192721968,0,3,0.0515804
0.422,94651192725616,0,3,0.538011
0.423,999,0,3,0.748014
0.423,94651192721968,0,3,0.0537492
0.423,94651192725616,0,3,0.544549
0.424,999,0,3,0.752386
0.424,94651192721968,0,3,0.0544012
0.424,94651192725616,0,3,0.566298
0.425,999,0,3,0.756066
0.425,94651192721968,0,3,0.0565694
0.425,94651192725616,0,3,0.578028
0.426,999,0,3,0.759049
0.426,94651192721968,0,3,0.0577385
0.426,94651192725616,0,3,0.59675
0.427,999,0,3,0.761334
0.427,94651192721968,0,3,0.0596043
0.427,94651192725616,0,3,0.599771
0.428,999,0,3,0.76292
0.428,94651192721968,0,3,0.0599053
0.428,94651192725616,0,3,0.617857
0.429,999,0,3,0.763811
0.429,94651192721968,0,3,0.0617072
0.429,94651192725616,0,3,0.628376
0.43,999,0,3,0.764011
0.43,94651192721968,0,3,0.062755
0.43,94651192725616,0,3,0.638259
0.431,999,0,3,0.763529
0.431,94651192721968,0,3,0.0637394
0.431,94651192725616,0,3,0.654498
0.432,999,0,3,0.762373
0.432,94651192721968,0,3,0.0653565
0.432,94651192725616,0,3,0.662603
0.433,999,0,3,0.760557
0.433,94651192721968,0,3,0.0661635
0.433,94651192725616,0,3,0.67198
0.434,999,0,3,0.758095
0.434,94651192721968,0,3,0.0670971
0.434,94651192725616,0,3,0.681713
0.435,999,0,3,0.755004
0.435,94651192721968,0,3,0.0680659
0.435,94651192725616,0,3,0.698807
0.436,999,0,3,0.751301
0.436,94651192721968,0,3,0.0697672
0.436,94651192725616,0,3,0.70073
0.437,999,0,3,0.747008
0.437,94651192721968,0,3,0.0699585
0.437,94651192725616,0,3,0.718354
0.438,999,0,3,0.742149
0.438,94651192721968,0,3,0.071712
0.438,94651192725616,0,3,0.726852
0.439,999,0,3,0.736746
0.439,94651192721968,0,3,0.0725574
0.439,94651192725616,0,3,0.733353
0.44,999,0,3,0.730826
0.44,94651192721968,0,3,0.0732041
0.44,94651192725616,0,3,0.739461
0.441,999,0,3,0.724418
0.441,94651192721968,0,3,0.0738116
0.441,94651192725616,0,3,0.744577
0.442,999,0,3,0.717551
0.442,94651192721968,0,3,0.0743205
0.442,94651192725616,0,3,0.756162
0.443,999,0,3,0.710254
0.443,94651192721968,0,3,0.0754724
0.443,94651192725616,0,3,0.76018
0.444,999,0,3,0.702562
0.444,94651192721968,0,3,0.0758719
0.444,94651192725616,0,3,0.766438
0.445,999,0,3,0.694506
0.445,94651192721968,0,3,0.0764941
0.445,94651192725616,0,3,0.774324
0.446,999,0,3,0.686121
0.446,94651192721968,0,3,0.077278
0.446,94651192725616,0,3,0.780825
0.447,999,0,3,0.677441
0.447,94651192721968,0,3,0.0779242
0.447,94651192725616,0,3,0.777345
0.448,999,0,3,0.668504
0.448,94651192721968,0,3,0.0775783
0.448,94651192725616,0,3,0.787326
0.449,999,0,3,0.659345
0.449,94651192721968,0,3,0.0785703
0.449,94651192725616,0,3,0.78669
0.45,999,0,3,0.65
0.45,94651192721968,0,3,0.0785071
0.45,94651192725616,0,3,0.793658
0.451,999,0,3,0.640507
0.451,94651192721968,0,3,0.0791996
0.451,94651192725616,0,3,0.78669
0.452,999,0,3,0.630904
0.452,94651192721968,0,3,0.0785071
0.452,94651192725616,0,3,0.787326
0.453,999,0,3,0.621227
0.453,94651192721968,0,3,0.0785703
0.453,94651192725616,0,3,0.785305
0.454,999,0,3,0.611514
0.454,94651192721968,0,3,0.0783695
0.454,94651192725616,0,3,0.783065
0.455,999,0,3,0.601801
0.455,94651192721968,0,3,0.0781468
0.455,94651192725616,0,3,0.780825
0.456,999,0,3,0.592124
0.456,94651192721968,0,3,0.0779242
0.456,94651192725616,0,3,0.776564
0.457,999,0,3,0.582521
0.457,94651192721968,0,3,0.0775007
0.457,94651192725616,0,3,0.772939
0.458,999,0,3,0.573024
0.458,94651192721968,0,3,0.0771404
0.458,94651192725616,0,3,0.770306
0.459,999,0,3,0.56367
0.459,94651192721968,0,3,0.0768786
0.459,94651192725616,0,3,0.758721
0.46,999,0,3,0.554491
0.46,94651192721968,0,3,0.0757269
0.46,94651192725616,0,3,0.75222
0.461,999,0,3,0.545519
0.461,94651192721968,0,3,0.0750804
0.461,94651192725616,0,3,0.751439
0.462,999,0,3,0.536784
0.462,94651192721968,0,3,0.0750028
0.462,94651192725616,0,3,0.743553
0.463,999,0,3,0.528318
0.463,94651192721968,0,3,0.0742186
0.463,94651192725616,0,3,0.729335
0.464,999,0,3,0.520147
0.464,94651192721968,0,3,0.0728045
0.464,94651192725616,0,3,0.723077
0.465,999,0,3,0.512298
0.465,94651192721968,0,3,0.0721819
0.465,94651192725616,0,3,0.717431
0.466,999,0,3,0.504797
0.466,94651192721968,0,3,0.0716203
0.466,94651192725616,0,3,0.704991
0.467,999,0,3,0.497665
0.467,94651192721968,0,3,0.0703826
0.467,94651192725616,0,3,0.697634
0.468,999,0,3,0.490925
0.468,94651192721968,0,3,0.0696505
0.468,94651192725616,0,3,0.696081
0.469,999,0,3,0.484596
0.469,94651192721968,0,3,0.0694959
0.469,94651192725616,0,3,0.679623
0.47,999,0,3,0.478694
0.47,94651192721968,0,3,0.0678578
0.47,94651192725616,0,3,0.670731
0.471,999,0,3,0.473236
0.471,94651192721968,0,3,0.0669727
0.471,94651192725616,0,3,0.660077
0.472,999,0,3,0.468234
0.472,94651192721968,0,3,0.065912
0.472,94651192725616,0,3,0.650942
0.473,999,0,3,0.463699
0.473,94651192721968,0,3,0.0650024
0.473,94651192725616,0,3,0.636262
0.474,999,0,3,0.459641
0.474,94651192721968,0,3,0.0635405
0.474,94651192725616,0,3,0.628133
0.475,999,0,3,0.456066
0.475,94651192721968,0,3,0.0627308
0.475,94651192725616,0,3,0.619392
0.476,999,0,3,0.452978
0.476,94651192721968,0,3,0.0618601
0.476,94651192725616,0,3,0.610894
0.477,999,0,3,0.45038
0.477,94651192721968,0,3,0.0610135
0.477,94651192725616,0,3,0.59327
0.478,999,0,3,0.448271
0.478,94651192721968,0,3,0.0592575
0.478,94651192725616,0,3,0.591347
0.479,999,0,3,0.446649
0.479,94651192721968,0,3,0.0590659
0.479,94651192725616,0,3,0.574253
0.48,999,0,3,0.445509
0.48,94651192721968,0,3,0.0573622
0.48,94651192725616,0,3,0.574721
0.481,999,0,3,0.444846
0.481,94651192721968,0,3,0.0574089
0.481,94651192725616,0,3,0.561644
0.482,999,0,3,0.44465
0.482,94651192721968,0,3,0.0561054
0.482,94651192725616,0,3,0.557164
0.483,999,0,3,0.44491
0.483,94651192721968,0,3,0.0556588
0.483,94651192725616,0,3,0.543558
0.484,999,0,3,0.445614
0.484,94651192721968,0,3,0.0543023
0.484,94651192725616,0,3,0.5373
0.485,999,0,3,0.446746
0.485,94651192721968,0,3,0.0536784
0.485,94651192725616,0,3,0.528802
0.486,999,0,3,0.44829
0.486,94651192721968,0,3,0.0528309
0.486,94651192725616,0,3,0.518895
0.487,999,0,3,0.450227
0.487,94651192721968,0,3,0.051843
0.487,94651192725616,0,3,0.51875
0.488,999,0,3,0.452537
0.488,94651192721968,0,3,0.0518286
0.488,94651192725616,0,3,0.50528
0.489,999,0,3,0.455197
0.489,94651192721968,0,3,0.0504851
0.489,94651192725616,0,3,0.500665
0.49,999,0,3,0.458185
0.49,94651192721968,0,3,0.0500247
0.49,94651192725616,0,3,0.497395
0.491,999,0,3,0.461475
0.491,94651192721968,0,3,0.0496985
0.491,94651192725616,0,3,0.487831
0.492,999,0,3,0.46504
0.492,94651192721968,0,3,0.0487444
0.492,94651192725616,0,3,0.48357
0.493,999,0,3,0.468855
0.493,94651192721968,0,3,0.0483193
0.493,94651192725616,0,3,0.477069
0.494,999,0,3,0.472889
0.494,94651192721968,0,3,0.0476707
0.494,94651192725616,0,3,0.479164
0.495,999,0,3,0.477113
0.495,94651192721968,0,3,0.0478798
0.495,94651192725616,0,3,0.46655
0.496,999,0,3,0.481497
0.496,94651192721968,0,3,0.0466212
0.496,94651192725616,0,3,0.463562
0.497,999,0,3,0.486009
0.497,94651192721968,0,3,0.046323
0.497,94651192725616,0,3,0.460292
0.498,999,0,3,0.490619
0.498,94651192721968,0,3,0.0459967
0.498,94651192725616,0,3,0.45706
0.499,999,0,3,0.495293
0.499,94651192721968,0,3,0.0456742
0.499,94651192725616,0,3,0.454184
0.5,999,0,3,0.5
0.5,94651192721968,0,3,0.0453872
0.5,94651192725616,0,3,0.451944
0.501,999,0,3,0.504707
0.501,94651192721968,0,3,0.0451636
0.501,94651192725616,0,3,0.450559
0.502,999,0,3,0.509381
0.502,94651192721968,0,3,0.0450255
0.502,94651192725616,0,3,0.450166
0.503,999,0,3,0.513991
0.503,94651192721968,0,3,0.0449862
0.503,94651192725616,0,3,0.442842
0.504,999,0,3,0.518503
0.504,94651192721968,0,3,0.0442553
0.504,94651192725616,0,3,0.450166
0.505,999,0,3,0.522887
0.505,94651192721968,0,3,0.0449862
0.505,94651192725616,0,3,0.450559
0.506,999,0,3,0.527111
0.506,94651192721968,0,3,0.0450255
0.506,94651192725616,0,3,0.451944
0.507,999,0,3,0.531145
0.507,94651192721968,0,3,0.0451636
0.507,94651192725616,0,3,0.454184
0.508,999,0,3,0.53496
0.508,94651192721968,0,3,0.0453872
0.508,94651192725616,0,3,0.45706
0.509,999,0,3,0.538525
0.509,94651192721968,0,3,0.0456742
0.509,94651192725616,0,3,0.460292
0.51,999,0,3,0.541815
0.51,94651192721968,0,3,0.0459967
0.51,94651192725616,0,3,0.463562
0.511,999,0,3,0.544803
0.511,94651192721968,0,3,0.046323
0.511,94651192725616,0,3,0.46655
0.512,999,0,3,0.547463
0.512,94651192721968,0,3,0.0466212
0.512,94651192725616,0,3,0.471204
0.513,999,0,3,0.549773
0.513,94651192721968,0,3,0.0470856
0.513,94651192725616,0,3,0.474829
0.514,999,0,3,0.55171
0.514,94651192721968,0,3,0.0474472
0.514,94651192725616,0,3,0.485029
0.515,999,0,3,0.553254
0.515,94651192721968,0,3,0.0484649
0.515,94651192725616,0,3,0.479945
0.516,999,0,3,0.554386
0.516,94651192721968,0,3,0.0479577
0.516,94651192725616,0,3,0.483177
0.517,999,0,3,0.55509
0.517,94651192721968,0,3,0.0482801
0.517,94651192725616,0,3,0.494407
0.518,999,0,3,0.55535
0.518,94651192721968,0,3,0.0494004
0.518,94651192725616,0,3,0.497395
0.519,999,0,3,0.555154
0.519,94651192721968,0,3,0.0496985
0.519,94651192725616,0,3,0.502049
0.52,999,0,3,0.554491
