time,populationID,neuronID,valueType,value
0.0029,999,0,3,0.540828
0.0029,94080395678256,0,3,0.0406732
0.0029,94080395681904,0,3,0.462852
0.003,999,0,3,0.542223
0.003,94080395678256,0,3,0.0462522
0.003,94080395681904,0,3,0.504998
0.0031,999,0,3,0.543618
0.0031,94080395678256,0,3,0.0504569
0.0031,94080395681904,0,3,0.537227
0.0032,999,0,3,0.545011
0.0032,94080395678256,0,3,0.0536711
0.0032,94080395681904,0,3,0.551445
0.0033,999,0,3,0.546402
0.0033,94080395678256,0,3,0.0550887
0.0033,94080395681904,0,3,0.55152
0.0034,999,0,3,0.547793
0.0034,94080395678256,0,3,0.0550961
0.0034,94080395681904,0,3,0.542702
0.0035,999,0,3,0.549182
0.0035,94080395678256,0,3,0.054217
0.0035,94080395681904,0,3,0.531116
0.0036,999,0,3,0.550569
0.0036,94080395678256,0,3,0.0530617
0.0036,94080395681904,0,3,0.515195
0.0037,999,0,3,0.551955
0.0037,94080395678256,0,3,0.0514739
0.0037,94080395681904,0,3,0.506697
0.0038,999,0,3,0.553339
0.0038,94080395678256,0,3,0.0506263
0.0038,94080395681904,0,3,0.506454
0.0039,999,0,3,0.554722
0.0039,94080395678256,0,3,0.0506021
0.0039,94080395681904,0,3,0.514489
0.004,999,0,3,0.556103
0.004,94080395678256,0,3,0.0514036
0.004,94080395681904,0,3,0.527777
0.0041,999,0,3,0.557483
0.0041,94080395678256,0,3,0.0527288
0.0041,94080395681904,0,3,0.534817
0.0042,999,0,3,0.558861
0.0042,94080395678256,0,3,0.0534307
0.0042,94080395681904,0,3,0.547819
0.0043,999,0,3,0.560237
0.0043,94080395678256,0,3,0.0547272
0.0043,94080395681904,0,3,0.555311
0.0044,999,0,3,0.561611
0.0044,94080395678256,0,3,0.0554741
0.0044,94080395681904,0,3,0.55656
0.0045,999,0,3,0.562984
0.0045,94080395678256,0,3,0.0555986
0.0045,94080395681904,0,3,0.553684
0.0046,999,0,3,0.564355
0.0046,94080395678256,0,3,0.0553119
0.0046,94080395681904,0,3,0.557164
0.0047,999,0,3,0.565723
0.0047,94080395678256,0,3,0.0556588
0.0047,94080395681904,0,3,0.543558
0.0048,999,0,3,0.56709
0.0048,94080395678256,0,3,0.0543023
0.0048,94080395681904,0,3,0.54526
0.0049,999,0,3,0.568455
0.0049,94080395678256,0,3,0.054472
0.0049,94080395681904,0,3,0.541242
0.005,999,0,3,0.569818
0.005,94080395678256,0,3,0.0540714
0.005,94080395681904,0,3,0.542098
0.0051,999,0,3,0.571178
0.0051,94080395678256,0,3,0.0541567
0.0051,94080395681904,0,3,0.547743
0.0052,999,0,3,0.572537
0.0052,94080395678256,0,3,0.0547196
0.0052,94080395681904,0,3,0.555386
0.0053,999,0,3,0.573894
0.0053,94080395678256,0,3,0.0554815
0.0053,94080395681904,0,3,0.562037
0.0054,999,0,3,0.575248
0.0054,94080395678256,0,3,0.0561446
0.0054,94080395681904,0,3,0.567046
0.0055,999,0,3,0.5766
0.0055,94080395678256,0,3,0.0566439
0.0055,94080395681904,0,3,0.569923
0.0056,999,0,3,0.57795
0.0056,94080395678256,0,3,0.0569307
0.0056,94080395681904,0,3,0.562425
0.0057,999,0,3,0.579297
0.0057,94080395678256,0,3,0.0561833
0.0057,94080395681904,0,3,0.560428
0.0058,999,0,3,0.580643
0.0058,94080395678256,0,3,0.0559842
0.0058,94080395681904,0,3,0.564127
0.0059,999,0,3,0.581985
0.0059,94080395678256,0,3,0.0563529
0.0059,94080395681904,0,3,0.560259
0.006,999,0,3,0.583326
0.006,94080395678256,0,3,0.0559674
0.006,94080395681904,0,3,0.567364
0.0061,999,0,3,0.584664
0.0061,94080395678256,0,3,0.0566756
0.0061,94080395681904,0,3,0.561644
0.0062,999,0,3,0.585999
0.0062,94080395678256,0,3,0.0561054
0.0062,94080395681904,0,3,0.574721
0.0063,999,0,3,0.587332
0.0063,94080395678256,0,3,0.0574089
0.0063,94080395681904,0,3,0.574253
0.0064,999,0,3,0.588663
0.0064,94080395678256,0,3,0.0573622
0.0064,94080395681904,0,3,0.581147
0.0065,999,0,3,0.58999
0.0065,94080395678256,0,3,0.0580494
0.0065,94080395681904,0,3,0.576569
0.0066,999,0,3,0.591315
0.0066,94080395678256,0,3,0.0575931
0.0066,94080395681904,0,3,0.584066
0.0067,999,0,3,0.592638
0.0067,94080395678256,0,3,0.0583403
0.0067,94080395681904,0,3,0.579805
0.0068,999,0,3,0.593957
0.0068,94080395678256,0,3,0.0579157
0.0068,94080395681904,0,3,0.582363
0.0069,999,0,3,0.595274
0.0069,94080395678256,0,3,0.0581706
0.0069,94080395681904,0,3,0.570628
0.007,999,0,3,0.596588
0.007,94080395678256,0,3,0.057001
0.007,94080395681904,0,3,0.56885
0.0071,999,0,3,0.5979
0.0071,94080395678256,0,3,0.0568238
0.0071,94080395681904,0,3,0.577204
0.0072,999,0,3,0.599208
0.0072,94080395678256,0,3,0.0576564
0.0072,94080395681904,0,3,0.58197
0.0073,999,0,3,0.600513
0.0073,94080395678256,0,3,0.0581314
0.0073,94080395681904,0,3,0.590642
0.0074,999,0,3,0.601816
0.0074,94080395678256,0,3,0.0589956
0.0074,94080395681904,0,3,0.592171
0.0075,999,0,3,0.603115
0.0075,94080395678256,0,3,0.059148
0.0075,94080395681904,0,3,0.599309
0.0076,999,0,3,0.604412
0.0076,94080395678256,0,3,0.0598592
0.0076,94080395681904,0,3,0.601156
0.0077,999,0,3,0.605705
0.0077,94080395678256,0,3,0.0600433
0.0077,94080395681904,0,3,0.599771
0.0078,999,0,3,0.606995
0.0078,94080395678256,0,3,0.0599053
0.0078,94080395681904,0,3,0.605491
0.0079,999,0,3,0.608283
0.0079,94080395678256,0,3,0.0604752
0.0079,94080395681904,0,3,0.594655
0.008,999,0,3,0.609567
0.008,94080395678256,0,3,0.0593955
0.008,94080395681904,0,3,0.599383
0.0081,999,0,3,0.610847
0.0081,94080395678256,0,3,0.0598667
0.0081,94080395681904,0,3,0.596113
0.0082,999,0,3,0.612125
0.0082,94080395678256,0,3,0.0595408
0.0082,94080395681904,0,3,0.595365
0.0083,999,0,3,0.613399
0.0083,94080395678256,0,3,0.0594663
0.0083,94080395681904,0,3,0.589252
0.0084,999,0,3,0.61467
0.0084,94080395678256,0,3,0.0588571
0.0084,94080395681904,0,3,0.599233
0.0085,999,0,3,0.615937
0.0085,94080395678256,0,3,0.0598517
0.0085,94080395681904,0,3,0.60123
0.0086,999,0,3,0.617201
0.0086,94080395678256,0,3,0.0600507
0.0086,94080395681904,0,3,0.605248
0.0087,999,0,3,0.618462
0.0087,94080395678256,0,3,0.060451
0.0087,94080395681904,0,3,0.610894
0.0088,999,0,3,0.619719
0.0088,94080395678256,0,3,0.0610135
0.0088,94080395681904,0,3,0.607414
0.0089,999,0,3,0.620973
0.0089,94080395678256,0,3,0.0606668
0.0089,94080395681904,0,3,0.60805
0.009,999,0,3,0.622223
0.009,94080395678256,0,3,0.0607302
0.009,94080395681904,0,3,0.61274
0.0091,999,0,3,0.623469
0.0091,94080395678256,0,3,0.0611975
0.0091,94080395681904,0,3,0.610365
0.0092,999,0,3,0.624712
0.0092,94080395678256,0,3,0.0609608
0.0092,94080395681904,0,3,0.609116
0.0093,999,0,3,0.625951
0.0093,94080395678256,0,3,0.0608364
0.0093,94080395681904,0,3,0.609116
0.0094,999,0,3,0.627187
0.0094,94080395678256,0,3,0.0608364
0.0094,94080395681904,0,3,0.610365
0.0095,999,0,3,0.628419
0.0095,94080395678256,0,3,0.0609608
0.0095,94080395681904,0,3,0.61274
0.0096,999,0,3,0.629647
0.0096,94080395678256,0,3,0.0611975
0.0096,94080395681904,0,3,0.61601
0.0097,999,0,3,0.630871
0.0097,94080395678256,0,3,0.0615232
0.0097,94080395681904,0,3,0.617614
0.0098,999,0,3,0.632091
0.0098,94080395678256,0,3,0.061683
0.0098,94080395681904,0,3,0.619635
0.0099,999,0,3,0.633308
0.0099,94080395678256,0,3,0.0618843
0.0099,94080395681904,0,3,0.621875
0.01,999,0,3,0.63452
0.01,94080395678256,0,3,0.0621075
0.01,94080395681904,0,3,0.624115
0.0101,999,0,3,0.635729
0.0101,94080395678256,0,3,0.0623306
0.0101,94080395681904,0,3,0.626136
0.0102,999,0,3,0.636934
0.0102,94080395678256,0,3,0.0625319
0.0102,94080395681904,0,3,0.6255
0.0103,999,0,3,0.638134
0.0103,94080395678256,0,3,0.0624685
0.0103,94080395681904,0,3,0.624508
0.0104,999,0,3,0.639331
0.0104,94080395678256,0,3,0.0623698
0.0104,94080395681904,0,3,0.63346
0.0105,999,0,3,0.640524
0.0105,94080395678256,0,3,0.0632614
0.0105,94080395681904,0,3,0.628376
0.0106,999,0,3,0.641712
0.0106,94080395678256,0,3,0.062755
0.0106,94080395681904,0,3,0.630616
0.0107,999,0,3,0.642896
0.0107,94080395678256,0,3,0.0629782
0.0107,94080395681904,0,3,0.632001
0.0108,999,0,3,0.644077
0.0108,94080395678256,0,3,0.0631161
0.0108,94080395681904,0,3,0.632394
0.0109,999,0,3,0.645253
0.0109,94080395678256,0,3,0.0631552
0.0109,94080395681904,0,3,0.639718
0.011,999,0,3,0.646424
0.011,94080395678256,0,3,0.0638846
0.011,94080395681904,0,3,0.632394
0.0111,999,0,3,0.647592
0.0111,94080395678256,0,3,0.0631552
0.0111,94080395681904,0,3,0.632001
0.0112,999,0,3,0.648755
0.0112,94080395678256,0,3,0.0631161
0.0112,94080395681904,0,3,0.638576
0.0113,999,0,3,0.649914
0.0113,94080395678256,0,3,0.063771
0.0113,94080395681904,0,3,0.630616
0.0114,999,0,3,0.651068
0.0114,94080395678256,0,3,0.0629782
0.0114,94080395681904,0,3,0.639961
0.0115,999,0,3,0.652218
0.0115,94080395678256,0,3,0.0639089
0.0115,94080395681904,0,3,0.634634
0.0116,999,0,3,0.653364
0.0116,94080395678256,0,3,0.0633784
0.0116,94080395681904,0,3,0.646219
0.0117,999,0,3,0.654505
0.0117,94080395678256,0,3,0.0645321
0.0117,94080395681904,0,3,0.64252
0.0118,999,0,3,0.655641
0.0118,94080395678256,0,3,0.0641637
0.0118,94080395681904,0,3,0.64476
0.0119,999,0,3,0.656773
0.0119,94080395678256,0,3,0.0643868
0.0119,94080395681904,0,3,0.65272
0.012,999,0,3,0.657901
0.012,94080395678256,0,3,0.0651795
0.012,94080395681904,0,3,0.64476
0.0121,999,0,3,0.659024
0.0121,94080395678256,0,3,0.0643868
0.0121,94080395681904,0,3,0.65272
0.0122,999,0,3,0.660142
0.0122,94080395678256,0,3,0.0651795
0.0122,94080395681904,0,3,0.65272
0.0123,999,0,3,0.661255
0.0123,94080395678256,0,3,0.0651795
0.0123,94080395681904,0,3,0.64476
0.0124,999,0,3,0.662364
0.0124,94080395678256,0,3,0.0643868
0.0124,94080395681904,0,3,0.65272
0.0125,999,0,3,0.663469
0.0125,94080395678256,0,3,0.0651795
0.0125,94080395681904,0,3,0.64476
0.0126,999,0,3,0.664568
0.0126,94080395678256,0,3,0.0643868
0.0126,94080395681904,0,3,0.65272
0.0127,999,0,3,0.665663
0.0127,94080395678256,0,3,0.0651795
0.0127,94080395681904,0,3,0.65272
0.0128,999,0,3,0.666752
0.0128,94080395678256,0,3,0.0651795
0.0128,94080395681904,0,3,0.65496
0.0129,999,0,3,0.667837
0.0129,94080395678256,0,3,0.0654025
0.0129,94080395681904,0,3,0.659221
0.013,999,0,3,0.668917
0.013,94080395678256,0,3,0.0658268
0.013,94080395681904,0,3,0.654886
0.0131,999,0,3,0.669993
0.0131,94080395678256,0,3,0.0653951
0.0131,94080395681904,0,3,0.665479
0.0132,999,0,3,0.671063
0.0132,94080395678256,0,3,0.0664499
0.0132,94080395681904,0,3,0.666864
0.0133,999,0,3,0.672128
0.0133,94080395678256,0,3,0.0665877
0.0133,94080395681904,0,3,0.666864
0.0134,999,0,3,0.673189
0.0134,94080395678256,0,3,0.0665877
0.0134,94080395681904,0,3,0.667719
0.0135,999,0,3,0.674244
0.0135,94080395678256,0,3,0.0666729
0.0135,94080395681904,0,3,0.661387
0.0136,999,0,3,0.675294
0.0136,94080395678256,0,3,0.0660424
0.0136,94080395681904,0,3,0.669347
0.0137,999,0,3,0.676339
0.0137,94080395678256,0,3,0.0668349
0.0137,94080395681904,0,3,0.667719
0.0138,999,0,3,0.677379
0.0138,94080395678256,0,3,0.0666729
0.0138,94080395681904,0,3,0.674824
0.0139,999,0,3,0.678414
0.0139,94080395678256,0,3,0.0673801
0.0139,94080395681904,0,3,0.669104
0.014,999,0,3,0.679444
0.014,94080395678256,0,3,0.0668107
0.014,94080395681904,0,3,0.67198
0.0141,999,0,3,0.680468
0.0141,94080395678256,0,3,0.0670971
0.0141,94080395681904,0,3,0.675212
0.0142,999,0,3,0.681488
0.0142,94080395678256,0,3,0.0674187
0.0142,94080395681904,0,3,0.678482
0.0143,999,0,3,0.682502
0.0143,94080395678256,0,3,0.0677442
0.0143,94080395681904,0,3,0.67923
0.0144,999,0,3,0.683511
0.0144,94080395678256,0,3,0.0678187
0.0144,94080395681904,0,3,0.679623
0.0145,999,0,3,0.684514
0.0145,94080395678256,0,3,0.0678578
0.0145,94080395681904,0,3,0.679623
0.0146,999,0,3,0.685512
0.0146,94080395678256,0,3,0.0678578
0.0146,94080395681904,0,3,0.68719
0.0147,999,0,3,0.686505
0.0147,94080395678256,0,3,0.068611
0.0147,94080395681904,0,3,0.680722
0.0148,999,0,3,0.687493
0.0148,94080395678256,0,3,0.0679672
0.0148,94080395681904,0,3,0.681713
0.0149,999,0,3,0.688475
0.0149,94080395678256,0,3,0.0680659
0.0149,94080395681904,0,3,0.682106
0.015,999,0,3,0.689451
0.015,94080395678256,0,3,0.068105
0.015,94080395681904,0,3,0.681863
0.0151,999,0,3,0.690422
0.0151,94080395678256,0,3,0.0680808
0.0151,94080395681904,0,3,0.688967
0.0152,999,0,3,0.691388
0.0152,94080395678256,0,3,0.0687879
0.0152,94080395681904,0,3,0.689823
0.0153,999,0,3,0.692348
0.0153,94080395678256,0,3,0.0688731
0.0153,94080395681904,0,3,0.684346
0.0154,999,0,3,0.693303
0.0154,94080395678256,0,3,0.068328
0.0154,94080395681904,0,3,0.685974
0.0155,999,0,3,0.694252
0.0155,94080395678256,0,3,0.06849
0.0155,94080395681904,0,3,0.686586
0.0156,999,0,3,0.695195
0.0156,94080395678256,0,3,0.068551
0.0156,94080395681904,0,3,0.696324
0.0157,999,0,3,0.696133
0.0157,94080395678256,0,3,0.0695201
0.0157,94080395681904,0,3,0.699093
0.0158,999,0,3,0.697065
0.0158,94080395678256,0,3,0.0697957
0.0158,94080395681904,0,3,0.694622
0.0159,999,0,3,0.697991
0.0159,94080395678256,0,3,0.0693507
0.0159,94080395681904,0,3,0.69625
0.016,999,0,3,0.698912
0.016,94080395678256,0,3,0.0695127
0.016,94080395681904,0,3,0.703817
0.0161,999,0,3,0.699827
0.0161,94080395678256,0,3,0.0702657
0.0161,94080395681904,0,3,0.695721
0.0162,999,0,3,0.700737
0.0162,94080395678256,0,3,0.0694601
0.0162,94080395681904,0,3,0.703817
0.0163,999,0,3,0.70164
0.0163,94080395678256,0,3,0.0702657
0.0163,94080395681904,0,3,0.70421
0.0164,999,0,3,0.702538
0.0164,94080395678256,0,3,0.0703048
0.0164,94080395681904,0,3,0.696862
0.0165,999,0,3,0.70343
0.0165,94080395678256,0,3,0.0695737
0.0165,94080395681904,0,3,0.705594
0.0166,999,0,3,0.704316
0.0166,94080395678256,0,3,0.0704426
0.0166,94080395681904,0,3,0.70645
0.0167,999,0,3,0.705197
0.0167,94080395678256,0,3,0.0705277
0.0167,94080395681904,0,3,0.699346
0.0168,999,0,3,0.706071
0.0168,94080395678256,0,3,0.0698208
0.0168,94080395681904,0,3,0.708078
0.0169,999,0,3,0.70694
0.0169,94080395678256,0,3,0.0706897
0.0169,94080395681904,0,3,0.70073
0.017,999,0,3,0.707802
0.017,94080395678256,0,3,0.0699585
0.017,94080395681904,0,3,0.709083
0.0171,999,0,3,0.708659
0.0171,94080395678256,0,3,0.0707897
0.0171,94080395681904,0,3,0.709219
0.0172,999,0,3,0.70951
0.0172,94080395678256,0,3,0.0708032
0.0172,94080395681904,0,3,0.709083
0.0173,999,0,3,0.710354
0.0173,94080395678256,0,3,0.0707897
0.0173,94080395681904,0,3,0.70073
0.0174,999,0,3,0.711193
0.0174,94080395678256,0,3,0.0699585
0.0174,94080395681904,0,3,0.708078
0.0175,999,0,3,0.712026
0.0175,94080395678256,0,3,0.0706897
0.0175,94080395681904,0,3,0.707306
0.0176,999,0,3,0.712852
0.0176,94080395678256,0,3,0.0706129
0.0176,94080395681904,0,3,0.70869
0.0177,999,0,3,0.713673
0.0177,94080395678256,0,3,0.0707506
0.0177,94080395681904,0,3,0.712095
0.0178,999,0,3,0.714487
0.0178,94080395678256,0,3,0.0710894
0.0178,94080395681904,0,3,0.706988
0.0179,999,0,3,0.715296
0.0179,94080395678256,0,3,0.0705813
0.0179,94080395681904,0,3,0.716969
0.018,999,0,3,0.716098
0.018,94080395678256,0,3,0.0715743
0.018,94080395681904,0,3,0.71796
0.0181,999,0,3,0.716894
0.0181,94080395678256,0,3,0.0716729
0.0181,94080395681904,0,3,0.717825
0.0182,999,0,3,0.717684
0.0182,94080395678256,0,3,0.0716594
0.0182,94080395681904,0,3,0.718816
0.0183,999,0,3,0.718468
0.0183,94080395678256,0,3,0.071758
0.0183,94080395681904,0,3,0.720837
0.0184,999,0,3,0.719245
0.0184,94080395678256,0,3,0.0719591
0.0184,94080395681904,0,3,0.721449
0.0185,999,0,3,0.720017
0.0185,94080395678256,0,3,0.07202
0.0185,94080395681904,0,3,0.722834
0.0186,999,0,3,0.720782
0.0186,94080395678256,0,3,0.0721578
0.0186,94080395681904,0,3,0.724855
0.0187,999,0,3,0.72154
0.0187,94080395678256,0,3,0.0723588
0.0187,94080395681904,0,3,0.717114
0.0188,999,0,3,0.722293
0.0188,94080395678256,0,3,0.0715887
0.0188,94080395681904,0,3,0.72347
0.0189,999,0,3,0.723039
0.0189,94080395678256,0,3,0.0722211
0.0189,94080395681904,0,3,0.7202
0.019,999,0,3,0.723779
0.019,94080395678256,0,3,0.0718958
0.019,94080395681904,0,3,0.725785
0.0191,999,0,3,0.724513
0.0191,94080395678256,0,3,0.0724513
0.0191,94080395681904,0,3,0.718816
0.0192,999,0,3,0.72524
0.0192,94080395678256,0,3,0.071758
0.0192,94080395681904,0,3,0.720837
0.0193,999,0,3,0.72596
0.0193,94080395678256,0,3,0.0719591
0.0193,94080395681904,0,3,0.721449
0.0194,999,0,3,0.726675
0.0194,94080395678256,0,3,0.07202
0.0194,94080395681904,0,3,0.722834
0.0195,999,0,3,0.727383
0.0195,94080395678256,0,3,0.0721578
0.0195,94080395681904,0,3,0.724855
0.0196,999,0,3,0.728084
0.0196,94080395678256,0,3,0.0723588
0.0196,94080395681904,0,3,0.725074
0.0197,999,0,3,0.72878
0.0197,94080395678256,0,3,0.0723806
0.0197,94080395681904,0,3,0.72571
0.0198,999,0,3,0.729468
0.0198,94080395678256,0,3,0.0724439
0.0198,94080395681904,0,3,0.726702
0.0199,999,0,3,0.730151
0.0199,94080395678256,0,3,0.0725425
0.0199,94080395681904,0,3,0.735911
0.02,999,0,3,0.730826
0.02,94080395678256,0,3,0.0734585
0.02,94080395681904,0,3,0.731575
0.0201,999,0,3,0.731495
0.0201,94080395678256,0,3,0.0730273
0.0201,94080395681904,0,3,0.73498
0.0202,999,0,3,0.732158
0.0202,94080395678256,0,3,0.073366
0.0202,94080395681904,0,3,0.735593
0.0203,999,0,3,0.732814
0.0203,94080395678256,0,3,0.0734269
0.0203,94080395681904,0,3,0.743553
0.0204,999,0,3,0.733464
0.0204,94080395678256,0,3,0.0742186
0.0204,94080395681904,0,3,0.737221
0.0205,999,0,3,0.734107
0.0205,94080395678256,0,3,0.0735888
0.0205,94080395681904,0,3,0.738076
0.0206,999,0,3,0.734744
0.0206,94080395678256,0,3,0.0736739
0.0206,94080395681904,0,3,0.738076
0.0207,999,0,3,0.735373
0.0207,94080395678256,0,3,0.0736739
0.0207,94080395681904,0,3,0.737221
0.0208,999,0,3,0.735997
0.0208,94080395678256,0,3,0.0735888
0.0208,94080395681904,0,3,0.743553
0.0209,999,0,3,0.736613
0.0209,94080395678256,0,3,0.0742186
0.0209,94080395681904,0,3,0.743553
0.021,999,0,3,0.737224
0.021,94080395678256,0,3,0.0742186
0.021,94080395681904,0,3,0.737221
0.0211,999,0,3,0.737827
0.0211,94080395678256,0,3,0.0735888
0.0211,94080395681904,0,3,0.738076
0.0212,999,0,3,0.738424
0.0212,94080395678256,0,3,0.0736739
0.0212,94080395681904,0,3,0.746036
0.0213,999,0,3,0.739014
0.0213,94080395678256,0,3,0.0744655
0.0213,94080395681904,0,3,0.739461
0.0214,999,0,3,0.739597
0.0214,94080395678256,0,3,0.0738116
0.0214,94080395681904,0,3,0.739854
0.0215,999,0,3,0.740174
0.0215,94080395678256,0,3,0.0738507
0.0215,94080395681904,0,3,0.747178
0.0216,999,0,3,0.740744
0.0216,94080395678256,0,3,0.074579
0.0216,94080395681904,0,3,0.739854
0.0217,999,0,3,0.741307
0.0217,94080395678256,0,3,0.0738507
0.0217,94080395681904,0,3,0.739461
0.0218,999,0,3,0.741864
0.0218,94080395678256,0,3,0.0738116
0.0218,94080395681904,0,3,0.746036
0.0219,999,0,3,0.742414
0.0219,94080395678256,0,3,0.0744655
0.0219,94080395681904,0,3,0.746036
0.022,999,0,3,0.742957
0.022,94080395678256,0,3,0.0744655
0.022,94080395681904,0,3,0.739461
0.0221,999,0,3,0.743493
0.0221,94080395678256,0,3,0.0738116
0.0221,94080395681904,0,3,0.750054
0.0222,999,0,3,0.744023
0.0222,94080395678256,0,3,0.0748651
0.0222,94080395681904,0,3,0.753679
0.0223,999,0,3,0.744545
0.0223,94080395678256,0,3,0.0752255
0.0223,94080395681904,0,3,0.74998
0.0224,999,0,3,0.745061
0.0224,94080395678256,0,3,0.0748577
0.0224,94080395681904,0,3,0.75222
0.0225,999,0,3,0.74557
0.0225,94080395678256,0,3,0.0750804
0.0225,94080395681904,0,3,0.76018
0.0226,999,0,3,0.746073
0.0226,94080395678256,0,3,0.0758719
0.0226,94080395681904,0,3,0.75222
0.0227,999,0,3,0.746568
0.0227,94080395678256,0,3,0.0750804
0.0227,94080395681904,0,3,0.76018
0.0228,999,0,3,0.747057
0.0228,94080395678256,0,3,0.0758719
0.0228,94080395681904,0,3,0.76018
0.0229,999,0,3,0.747539
0.0229,94080395678256,0,3,0.0758719
0.0229,94080395681904,0,3,0.76018
0.023,999,0,3,0.748014
0.023,94080395678256,0,3,0.0758719
0.023,94080395681904,0,3,0.75222
0.0231,999,0,3,0.748482
0.0231,94080395678256,0,3,0.0750804
0.0231,94080395681904,0,3,0.76018
0.0232,999,0,3,0.748943
0.0232,94080395678256,0,3,0.0758719
0.0232,94080395681904,0,3,0.76018
0.0233,999,0,3,0.749398
0.0233,94080395678256,0,3,0.0758719
0.0233,94080395681904,0,3,0.75222
0.0234,999,0,3,0.749845
0.0234,94080395678256,0,3,0.0750804
0.0234,94080395681904,0,3,0.76018
0.0235,999,0,3,0.750286
0.0235,94080395678256,0,3,0.0758719
0.0235,94080395681904,0,3,0.76018
0.0236,999,0,3,0.75072
0.0236,94080395678256,0,3,0.0758719
0.0236,94080395681904,0,3,0.75222
0.0237,999,0,3,0.751147
0.0237,94080395678256,0,3,0.0750804
0.0237,94080395681904,0,3,0.76018
0.0238,999,0,3,0.751567
0.0238,94080395678256,0,3,0.0758719
0.0238,94080395681904,0,3,0.76018
0.0239,999,0,3,0.75198
0.0239,94080395678256,0,3,0.0758719
0.0239,94080395681904,0,3,0.76018
0.024,999,0,3,0.752386
0.024,94080395678256,0,3,0.0758719
0.024,94080395681904,0,3,0.75222
0.0241,999,0,3,0.752785
0.0241,94080395678256,0,3,0.0750804
0.0241,94080395681904,0,3,0.76018
0.0242,999,0,3,0.753178
0.0242,94080395678256,0,3,0.0758719
0.0242,94080395681904,0,3,0.76018
0.0243,999,0,3,0.753563
0.0243,94080395678256,0,3,0.0758719
0.0243,94080395681904,0,3,0.75222
0.0244,999,0,3,0.753941
0.0244,94080395678256,0,3,0.0750804
0.0244,94080395681904,0,3,0.76018
0.0245,999,0,3,0.754313
0.0245,94080395678256,0,3,0.0758719
0.0245,94080395681904,0,3,0.76018
0.0246,999,0,3,0.754677
0.0246,94080395678256,0,3,0.0758719
0.0246,94080395681904,0,3,0.76018
0.0247,999,0,3,0.755035
0.0247,94080395678256,0,3,0.0758719
0.0247,94080395681904,0,3,0.76242
0.0248,999,0,3,0.755386
0.0248,94080395678256,0,3,0.0760946
0.0248,94080395681904,0,3,0.766681
0.0249,999,0,3,0.755729
0.0249,94080395678256,0,3,0.0765182
