time,populationID,neuronID,valueType,value
0.72,94291922547248,0,3,0.0437596
0.72,94291922550896,0,3,0.406712
0.73,999,0,3,0.521306
0.73,94291922547248,0,3,0.0406488
0.73,94291922550896,0,3,0.377812
0.74,999,0,3,0.445509
0.74,94291922547248,0,3,0.0377632
0.74,94291922550896,0,3,0.343805
0.75,999,0,3,0.35
0.75,94291922547248,0,3,0.0343669
0.75,94291922550896,0,3,0.32092
0.76,999,0,3,0.269174
0.76,94291922547248,0,3,0.032081
0.76,94291922550896,0,3,0.311397
0.77,999,0,3,0.235989
0.77,94291922547248,0,3,0.0311296
0.77,94291922550896,0,3,0.301028
0.78,999,0,3,0.269174
0.78,94291922547248,0,3,0.0300937
0.78,94291922550896,0,3,0.298788
0.79,999,0,3,0.36548
0.79,94291922547248,0,3,0.0298699
0.79,94291922550896,0,3,0.304896
0.8,999,0,3,0.5
0.8,94291922547248,0,3,0.0304801
0.8,94291922550896,0,3,0.310794
0.81,999,0,3,0.63452
0.81,94291922547248,0,3,0.0310694
0.81,94291922550896,0,3,0.331045
0.82,999,0,3,0.730826
0.82,94291922547248,0,3,0.0330925
0.82,94291922550896,0,3,0.363668
0.83,999,0,3,0.764011
0.83,94291922547248,0,3,0.0363508
0.83,94291922550896,0,3,0.392568
0.84,999,0,3,0.730826
0.84,94291922547248,0,3,0.0392367
0.84,94291922550896,0,3,0.425117
0.85,999,0,3,0.65
0.85,94291922547248,0,3,0.0424861
0.85,94291922550896,0,3,0.447927
0.86,999,0,3,0.554491
0.86,94291922547248,0,3,0.0447628
0.86,94291922550896,0,3,0.471668
0.87,999,0,3,0.478694
0.87,94291922547248,0,3,0.0471318
0.87,94291922550896,0,3,0.494015
0.88,999,0,3,0.445509
0.88,94291922547248,0,3,0.0493613
0.88,94291922550896,0,3,0.489679
0.89,999,0,3,0.458185
0.89,94291922547248,0,3,0.0489288
0.89,94291922550896,0,3,0.482187
0.9,999,0,3,0.5
0.9,94291922547248,0,3,0.0481814
0.9,94291922550896,0,3,0.472271
0.91,999,0,3,0.541815
0.91,94291922547248,0,3,0.047192
0.91,94291922550896,0,3,0.448002
0.92,999,0,3,0.554491
0.92,94291922547248,0,3,0.0447702
0.92,94291922550896,0,3,0.411754
0.93,999,0,3,0.521306
0.93,94291922547248,0,3,0.0411522
0.93,94291922550896,0,3,0.379978
0.94,999,0,3,0.445509
0.94,94291922547248,0,3,0.0379795
0.94,94291922550896,0,3,0.347823
0.95,999,0,3,0.35
0.95,94291922547248,0,3,0.0347682
0.95,94291922550896,0,3,0.326396
0.96,999,0,3,0.269174
0.96,94291922547248,0,3,0.0326281
0.96,94291922550896,0,3,0.304896
0.97,999,0,3,0.235989
0.97,94291922547248,0,3,0.0304801
0.97,94291922550896,0,3,0.293386
0.98,999,0,3,0.269174
0.98,94291922547248,0,3,0.0293302
0.98,94291922550896,0,3,0.290752
0.99,999,0,3,0.36548
0.99,94291922547248,0,3,0.029067
0.99,94291922550896,0,3,0.297253
1,999,0,3,0.5
1,94291922547248,0,3,0.0297166
1,94291922550896,0,3,0.312253
