0.001,-68.5687547673
0.002,-67.2737105263
0.003,-66.1019060391
0.004,-65.0416134924
0.005,-64.0822211221
0.006,-63.2141270069
0.007,-62.428642969
0.008,-61.7179076203
0.009,-61.0748076825
0.01,-60.4929067952
0.011,-59.9663810988
0.012,-59.4899609472
0.013,-59.0588781672
0.014,-58.6688183377
0.015,-58.3158776086
0.016,-57.9965236306
0.017,-57.7075602018
0.018,-57.4460952789
0.019,-57.2095120331
0.02,-56.9954426599
0.021,-56.8017446809
0.022,-56.6264795018
0.023,-56.4678930096
0.024,-56.3243980175
0.025,-56.1945583793
0.026,-56.0770746163
0.027,-55.9707709116
0.028,-55.8745833419
0.029,-55.7875492296
0.03,-55.7087975083
0.031,-55.637540004
0.032,-55.5730635478
0.033,-55.5147228377
0.034,-55.4619339802
0.035,-55.4141686467
0.036,-55.3709487856
0.037,-55.3318418381
0.038,-55.2964564087
0.039,-55.2644383481
0.04,-55.2354672089
0.041,-55.209253038
0.042,-55.1855334754
0.043,-55.1640711275
0.044,-55.1446511921
0.045,-55.1270793079
0.046,-55.1111796096
0.047,-55.0967929676
0.048,-55.0837753956
0.049,-55.0719966094
0.05,-55.0613387229
0.051,-55.0516950683
0.052,-55.0429691289
0.053,-55.0350735724
0.054,-55.0279293774
0.055,-55.0214650424
0.056,-55.0156158703
0.057,-55.0103233205
0.058,-55.0055344234
0.059,-55.0012012501
0.06,-70.0
0.061,-70.0
0.062,-70.0
0.063,-68.5687547673
0.064,-67.2737105263
0.065,-66.1019060391
0.066,-65.0416134924
0.067,-64.0822211221
0.068,-63.2141270069
0.069,-62.428642969
0.07,-61.7179076203
0.071,-61.0748076825
0.072,-60.4929067952
0.073,-59.9663810988
0.074,-59.4899609472
0.075,-59.0588781672
0.076,-58.6688183377
0.077,-58.3158776086
0.078,-57.9965236306
0.079,-57.7075602018
0.08,-57.4460952789
0.081,-57.2095120331
0.082,-56.9954426599
0.083,-56.8017446809
0.084,-56.6264795018
0.085,-56.4678930096
0.086,-56.3243980175
0.087,-56.1945583793
0.088,-56.0770746163
0.089,-55.9707709116
0.09,-55.8745833419
0.091,-55.7875492296
0.092,-55.7087975083
0.093,-55.637540004
0.094,-55.5730635478
0.095,-55.5147228377
0.096,-55.4619339802
0.097,-55.4141686467
0.098,-55.3709487856
0.099,-55.3318418381
0.1,-55.2964564087
0.101,-55.2644383481
0.102,-55.2354672089
0.103,-55.209253038
0.104,-55.1855334754
0.105,-55.1640711275
0.106,-55.1446511921
0.107,-55.1270793079
0.108,-55.1111796096
0.109,-55.0967929676
0.11,-55.0837753956
0.111,-55.0719966094
0.112,-55.0613387229
0.113,-55.0516950683
0.114,-55.0429691289
0.115,-55.0350735724
0.116,-55.0279293774
0.117,-55.0214650424
0.118,-55.0156158703
0.119,-55.0103233205
0.12,-55.0055344234
0.121,-55.0012012501
0.122,-70.0
0.123,-70.0
0.124,-70.0
0.125,-68.5687547673
0.126,-67.2737105263
0.127,-66.1019060391
0.128,-65.0416134924
0.129,-64.0822211221
0.13,-63.2141270069
0.131,-62.428642969
0.132,-61.7179076203
0.133,-61.0748076825
0.134,-60.4929067952
0.135,-59.9663810988
0.136,-59.4899609472
0.137,-59.0588781672
0.138,-58.6688183377
0.139,-58.3158776086
0.14,-57.9965236306
0.141,-57.7075602018
0.142,-57.4460952789
0.143,-57.2095120331
0.144,-56.9954426599
0.145,-56.8017446809
0.146,-56.6264795018
0.147,-56.4678930096
0.148,-56.3243980175
0.149,-56.1945583793
0.15,-56.0770746163
0.151,-55.9707709116
0.152,-55.8745833419
0.153,-55.7875492296
0.154,-55.7087975083
0.155,-55.637540004
0.156,-55.5730635478
0.157,-55.5147228377
0.158,-55.4619339802
0.159,-55.4141686467
0.16,-55.3709487856
0.161,-55.3318418381
0.162,-55.2964564087
0.163,-55.2644383481
0.164,-55.2354672089
0.165,-55.209253038
0.166,-55.1855334754
0.167,-55.1640711275
0.168,-55.1446511921
0.169,-55.1270793079
0.17,-55.1111796096
0.171,-55.0967929676
0.172,-55.0837753956
0.173,-55.0719966094
0.174,-55.0613387229
0.175,-55.0516950683
0.176,-55.0429691289
0.177,-55.0350735724
0.178,-55.0279293774
0.179,-55.0214650424
0.18,-55.0156158703
0.181,-55.0103233205
0.182,-55.0055344234
0.183,-55.0012012501
0.184,-70.0
0.185,-70.0
0.186,-70.0
0.187,-68.5687547673
0.188,-67.2737105263
0.189,-66.1019060391
0.19,-65.0416134924
0.191,-64.0822211221
0.192,-63.2141270069
0.193,-62.428642969
0.194,-61.7179076203
0.195,-61.0748076825
0.196,-60.4929067952
0.197,-59.9663810988
0.198,-59.4899609472
0.199,-59.0588781672
0.2,-58.6688183377
0.201,-58.3158776086
0.202,-57.9965236306
0.203,-57.7075602018
0.204,-57.4460952789
0.205,-57.2095120331
0.206,-56.9954426599
0.207,-56.8017446809
0.208,-56.6264795018
0.209,-56.4678930096
0.21,-56.3243980175
0.211,-56.1945583793
0.212,-56.0770746163
0.213,-55.9707709116
0.214,-55.8745833419
0.215,-55.7875492296
0.216,-55.7087975083
0.217,-55.637540004
0.218,-55.5730635478
0.219,-55.5147228377
0.22,-55.4619339802
0.221,-55.4141686467
0.222,-55.3709487856
0.223,-55.3318418381
0.224,-55.2964564087
0.225,-55.2644383481
0.226,-55.2354672089
0.227,-55.209253038
0.228,-55.1855334754
0.229,-55.1640711275
0.23,-55.1446511921
0.231,-55.1270793079
0.232,-55.1111796096
0.233,-55.0967929676
0.234,-55.0837753956
0.235,-55.0719966094
0.236,-55.0613387229
0.237,-55.0516950683
0.238,-55.0429691289
0.239,-55.0350735724
0.24,-55.0279293774
0.241,-55.0214650424
0.242,-55.0156158703
0.243,-55.0103233205
0.244,-55.0055344234
0.245,-55.0012012501
0.246,-70.0
0.247,-70.0
0.248,-70.0
0.249,-68.5687547673
0.25,-67.2737105263
0.251,-66.1019060391
0.252,-65.0416134924
0.253,-64.0822211221
0.254,-63.2141270069
0.255,-62.428642969
0.256,-61.7179076203
0.257,-61.0748076825
0.258,-60.4929067952
0.259,-59.9663810988
0.26,-59.4899609472
0.261,-59.0588781672
0.262,-58.6688183377
0.263,-58.3158776086
0.264,-57.9965236306
0.265,-57.7075602018
0.266,-57.4460952789
0.267,-57.2095120331
0.268,-56.9954426599
0.269,-56.8017446809
0.27,-56.6264795018
0.271,-56.4678930096
0.272,-56.3243980175
0.273,-56.1945583793
0.274,-56.0770746163
0.275,-55.9707709116
0.276,-55.8745833419
0.277,-55.7875492296
0.278,-55.7087975083
0.279,-55.637540004
0.28,-55.5730635478
0.281,-55.5147228377
0.282,-55.4619339802
0.283,-55.4141686467
0.284,-55.3709487856
0.285,-55.3318418381
0.286,-55.2964564087
0.287,-55.2644383481
0.288,-55.2354672089
0.289,-55.209253038
0.29,-55.1855334754
0.291,-55.1640711275
0.292,-55.1446511921
0.293,-55.1270793079
0.294,-55.1111796096
0.295,-55.0967929676
0.296,-55.0837753956
0.297,-55.0719966094
0.298,-55.0613387229
0.299,-55.0516950683
0.3,-55.0429691289
0.301,-55.0350735724
0.302,-55.0279293774
0.303,-55.0214650424
0.304,-55.0156158703
0.305,-55.0103233205
0.306,-55.0055344234
0.307,-55.0012012501
0.308,-70.0
0.309,-70.0
0.31,-70.0
0.311,-68.5687547673
0.312,-67.2737105263
0.313,-66.1019060391
0.314,-65.0416134924
0.315,-64.0822211221
0.316,-63.2141270069
0.317,-62.428642969
0.318,-61.7179076203
0.319,-61.0748076825
0.32,-60.4929067952
0.321,-59.9663810988
0.322,-59.4899609472
0.323,-59.0588781672
0.324,-58.6688183377
0.325,-58.3158776086
0.326,-57.9965236306
0.327,-57.7075602018
0.328,-57.4460952789
0.329,-57.2095120331
0.33,-56.9954426599
0.331,-56.8017446809
0.332,-56.6264795018
0.333,-56.4678930096
0.334,-56.3243980175
0.335,-56.1945583793
0.336,-56.0770746163
0.337,-55.9707709116
0.338,-55.8745833419
0.339,-55.7875492296
0.34,-55.7087975083
0.341,-55.637540004
0.342,-55.5730635478
0.343,-55.5147228377
0.344,-55.4619339802
0.345,-55.4141686467
0.346,-55.3709487856
0.347,-55.3318418381
0.348,-55.2964564087
0.349,-55.2644383481
0.35,-55.2354672089
0.351,-55.209253038
0.352,-55.1855334754
0.353,-55.1640711275
0.354,-55.1446511921
0.355,-55.1270793079
0.356,-55.1111796096
0.357,-55.0967929676
0.358,-55.0837753956
0.359,-55.0719966094
0.36,-55.0613387229
0.361,-55.0516950683
0.362,-55.0429691289
0.363,-55.0350735724
0.364,-55.0279293774
0.365,-55.0214650424
0.366,-55.0156158703
0.367,-55.0103233205
0.368,-55.0055344234
0.369,-55.0012012501
0.37,-70.0
0.371,-70.0
0.372,-70.0
0.373,-68.5687547673
0.374,-67.2737105263
0.375,-66.1019060391
0.376,-65.0416134924
0.377,-64.0822211221
0.378,-63.2141270069
0.379,-62.428642969
0.38,-61.7179076203
0.381,-61.0748076825
0.382,-60.4929067952
