time,populationID,neuronID,valueType,value
0.117,94575147126784,0,0,-55.0215
0.118,94575147126784,0,0,-55.0156
0.119,94575147126784,0,0,-55.0103
0.12,94575147126784,0,0,-55.0055
0.121,94575147126784,0,0,-55.0012
0.122,94575147126784,0,0,-70
0.123,94575147126784,0,0,-70
0.124,94575147126784,0,0,-70
0.125,94575147126784,0,0,-68.5688
0.126,94575147126784,0,0,-67.2737
0.127,94575147126784,0,0,-66.1019
0.128,94575147126784,0,0,-65.0416
0.129,94575147126784,0,0,-64.0822
0.13,94575147126784,0,0,-63.2141
0.131,94575147126784,0,0,-62.4286
0.132,94575147126784,0,0,-61.7179
0.133,94575147126784,0,0,-61.0748
0.134,94575147126784,0,0,-60.4929
0.135,94575147126784,0,0,-59.9664
0.136,94575147126784,0,0,-59.49
0.137,94575147126784,0,0,-59.0589
0.138,94575147126784,0,0,-58.6688
0.139,94575147126784,0,0,-58.3159
0.14,94575147126784,0,0,-57.9965
0.141,94575147126784,0,0,-57.7076
0.142,94575147126784,0,0,-57.4461
0.143,94575147126784,0,0,-57.2095
0.144,94575147126784,0,0,-56.9954
0.145,94575147126784,0,0,-56.8017
0.146,94575147126784,0,0,-56.6265
0.147,94575147126784,0,0,-56.4679
0.148,94575147126784,0,0,-56.3244
0.149,94575147126784,0,0,-56.1946
0.15,94575147126784,0,0,-56.0771
0.151,94575147126784,0,0,-55.9708
0.152,94575147126784,0,0,-55.8746
0.153,94575147126784,0,0,-55.7875
0.154,94575147126784,0,0,-55.7088
0.155,94575147126784,0,0,-55.6375
0.156,94575147126784,0,0,-55.5731
0.157,94575147126784,0,0,-55.5147
0.158,94575147126784,0,0,-55.4619
0.159,94575147126784,0,0,-55.4142
0.16,94575147126784,0,0,-55.3709
0.161,94575147126784,0,0,-55.3318
0.162,94575147126784,0,0,-55.2965
0.163,94575147126784,0,0,-55.2644
0.164,94575147126784,0,0,-55.2355
0.165,94575147126784,0,0,-55.2093
0.166,94575147126784,0,0,-55.1855
0.167,94575147126784,0,0,-55.1641
0.168,94575147126784,0,0,-55.1447
0.169,94575147126784,0,0,-55.1271
0.17,94575147126784,0,0,-55.1112
0.171,94575147126784,0,0,-55.0968
0.172,94575147126784,0,0,-55.0838
0.173,94575147126784,0,0,-55.072
0.174,94575147126784,0,0,-55.0613
0.175,94575147126784,0,0,-55.0517
0.176,94575147126784,0,0,-55.043
0.177,94575147126784,0,0,-55.0351
0.178,94575147126784,0,0,-55.0279
0.179,94575147126784,0,0,-55.0215
0.18,94575147126784,0,0,-55.0156
0.181,94575147126784,0,0,-55.0103
0.182,94575147126784,0,0,-55.0055
0.183,94575147126784,0,0,-55.0012
0.184,94575147126784,0,0,-70
0.185,94575147126784,0,0,-70
0.186,94575147126784,0,0,-70
0.187,94575147126784,0,0,-68.5688
0.188,94575147126784,0,0,-67.2737
0.189,94575147126784,0,0,-66.1019
0.19,94575147126784,0,0,-65.0416
0.191,94575147126784,0,0,-64.0822
0.192,94575147126784,0,0,-63.2141
0.193,94575147126784,0,0,-62.4286
0.194,94575147126784,0,0,-61.7179
0.195,94575147126784,0,0,-61.0748
0.196,94575147126784,0,0,-60.4929
0.197,94575147126784,0,0,-59.9664
0.198,94575147126784,0,0,-59.49
0.199,94575147126784,0,0,-59.0589
0.2,94575147126784,0,0,-58.6688
0.201,94575147126784,0,0,-58.3159
0.202,94575147126784,0,0,-57.9965
0.203,94575147126784,0,0,-57.7076
0.204,94575147126784,0,0,-57.4461
0.205,94575147126784,0,0,-57.2095
0.206,94575147126784,0,0,-56.9954
0.207,94575147126784,0,0,-56.8017
0.208,94575147126784,0,0,-56.6265
0.209,94575147126784,0,0,-56.4679
0.21,94575147126784,0,0,-56.3244
0.211,94575147126784,0,0,-56.1946
0.212,94575147126784,0,0,-56.0771
0.213,94575147126784,0,0,-55.9708
0.214,94575147126784,0,0,-55.8746
0.215,94575147126784,0,0,-55.7875
0.216,94575147126784,0,0,-55.7088
0.217,94575147126784,0,0,-55.6375
0.218,94575147126784,0,0,-55.5731
0.219,94575147126784,0,0,-55.5147
0.22,94575147126784,0,0,-55.4619
0.221,94575147126784,0,0,-55.4142
0.222,94575147126784,0,0,-55.3709
0.223,94575147126784,0,0,-55.3318
0.224,94575147126784,0,0,-55.2965
0.225,94575147126784,0,0,-55.2644
0.226,94575147126784,0,0,-55.2355
0.227,94575147126784,0,0,-55.2093
0.228,94575147126784,0,0,-55.1855
0.229,94575147126784,0,0,-55.1641
0.23,94575147126784,0,0,-55.1447
0.231,94575147126784,0,0,-55.1271
0.232,94575147126784,0,0,-55.1112
0.233,94575147126784,0,0,-55.0968
0.234,94575147126784,0,0,-55.0838
0.235,94575147126784,0,0,-55.072
0.236,94575147126784,0,0,-55.0613
0.237,94575147126784,0,0,-55.0517
0.238,94575147126784,0,0,-55.043
0.239,94575147126784,0,0,-55.0351
0.24,94575147126784,0,0,-55.0279
0.241,94575147126784,0,0,-55.0215
0.242,94575147126784,0,0,-55.0156
0.243,94575147126784,0,0,-55.0103
0.244,94575147126784,0,0,-55.0055
0.245,94575147126784,0,0,-55.0012
0.246,94575147126784,0,0,-70
0.247,94575147126784,0,0,-70
0.248,94575147126784,0,0,-70
0.249,94575147126784,0,0,-68.5688
0.25,94575147126784,0,0,-67.2737
0.251,94575147126784,0,0,-66.1019
0.252,94575147126784,0,0,-65.0416
0.253,94575147126784,0,0,-64.0822
0.254,94575147126784,0,0,-63.2141
0.255,94575147126784,0,0,-62.4286
0.256,94575147126784,0,0,-61.7179
0.257,94575147126784,0,0,-61.0748
0.258,94575147126784,0,0,-60.4929
0.259,94575147126784,0,0,-59.9664
0.26,94575147126784,0,0,-59.49
0.261,94575147126784,0,0,-59.0589
0.262,94575147126784,0,0,-58.6688
0.263,94575147126784,0,0,-58.3159
0.264,94575147126784,0,0,-57.9965
0.265,94575147126784,0,0,-57.7076
0.266,94575147126784,0,0,-57.4461
0.267,94575147126784,0,0,-57.2095
0.268,94575147126784,0,0,-56.9954
0.269,94575147126784,0,0,-56.8017
0.27,94575147126784,0,0,-56.6265
0.271,94575147126784,0,0,-56.4679
0.272,94575147126784,0,0,-56.3244
0.273,94575147126784,0,0,-56.1946
0.274,94575147126784,0,0,-56.0771
0.275,94575147126784,0,0,-55.9708
0.276,94575147126784,0,0,-55.8746
0.277,94575147126784,0,0,-55.7875
0.278,94575147126784,0,0,-55.7088
0.279,94575147126784,0,0,-55.6375
0.28,94575147126784,0,0,-55.5731
0.281,94575147126784,0,0,-55.5147
0.282,94575147126784,0,0,-55.4619
0.283,94575147126784,0,0,-55.4142
0.284,94575147126784,0,0,-55.3709
0.285,94575147126784,0,0,-55.3318
0.286,94575147126784,0,0,-55.2965
0.287,94575147126784,0,0,-55.2644
0.288,94575147126784,0,0,-55.2355
0.289,94575147126784,0,0,-55.2093
0.29,94575147126784,0,0,-55.1855
0.291,94575147126784,0,0,-55.1641
0.292,94575147126784,0,0,-55.1447
0.293,94575147126784,0,0,-55.1271
0.294,94575147126784,0,0,-55.1112
0.295,94575147126784,0,0,-55.0968
0.296,94575147126784,0,0,-55.0838
0.297,94575147126784,0,0,-55.072
0.298,94575147126784,0,0,-55.0613
0.299,94575147126784,0,0,-55.0517
0.3,94575147126784,0,0,-55.043
0.301,94575147126784,0,0,-55.0351
0.302,94575147126784,0,0,-55.0279
0.303,94575147126784,0,0,-55.0215
0.304,94575147126784,0,0,-55.0156
0.305,94575147126784,0,0,-55.0103
0.306,94575147126784,0,0,-55.0055
0.307,94575147126784,0,0,-55.0012
0.308,94575147126784,0,0,-70
0.309,94575147126784,0,0,-70
0.31,94575147126784,0,0,-70
0.311,94575147126784,0,0,-68.5688
0.312,94575147126784,0,0,-67.2737
0.313,94575147126784,0,0,-66.1019
0.314,94575147126784,0,0,-65.0416
0.315,94575147126784,0,0,-64.0822
0.316,94575147126784,0,0,-63.2141
0.317,94575147126784,0,0,-62.4286
0.318,94575147126784,0,0,-61.7179
0.319,94575147126784,0,0,-61.0748
0.32,94575147126784,0,0,-60.4929
0.321,94575147126784,0,0,-59.9664
0.322,94575147126784,0,0,-59.49
0.323,94575147126784,0,0,-59.0589
0.324,94575147126784,0,0,-58.6688
0.325,94575147126784,0,0,-58.3159
0.326,94575147126784,0,0,-57.9965
0.327,94575147126784,0,0,-57.7076
0.328,94575147126784,0,0,-57.4461
0.329,94575147126784,0,0,-57.2095
0.33,94575147126784,0,0,-56.9954
0.331,94575147126784,0,0,-56.8017
0.332,94575147126784,0,0,-56.6265
0.333,94575147126784,0,0,-56.4679
0.334,94575147126784,0,0,-56.3244
0.335,94575147126784,0,0,-56.1946
0.336,94575147126784,0,0,-56.0771
0.337,94575147126784,0,0,-55.9708
0.338,94575147126784,0,0,-55.8746
0.339,94575147126784,0,0,-55.7875
0.34,94575147126784,0,0,-55.7088
0.341,94575147126784,0,0,-55.6375
0.342,94575147126784,0,0,-55.5731
0.343,94575147126784,0,0,-55.5147
0.344,94575147126784,0,0,-55.4619
0.345,94575147126784,0,0,-55.4142
0.346,94575147126784,0,0,-55.3709
0.347,94575147126784,0,0,-55.3318
0.348,94575147126784,0,0,-55.2965
0.349,94575147126784,0,0,-55.2644
0.35,94575147126784,0,0,-55.2355
0.351,94575147126784,0,0,-55.2093
0.352,94575147126784,0,0,-55.1855
0.353,94575147126784,0,0,-55.1641
0.354,94575147126784,0,0,-55.1447
0.355,94575147126784,0,0,-55.1271
0.356,94575147126784,0,0,-55.1112
0.357,94575147126784,0,0,-55.0968
0.358,94575147126784,0,0,-55.0838
0.359,94575147126784,0,0,-55.072
0.36,94575147126784,0,0,-55.0613
0.361,94575147126784,0,0,-55.0517
0.362,94575147126784,0,0,-55.043
0.363,94575147126784,0,0,-55.0351
0.364,94575147126784,0,0,-55.0279
0.365,94575147126784,0,0,-55.0215
0.366,94575147126784,0,0,-55.0156
0.367,94575147126784,0,0,-55.0103
0.368,94575147126784,0,0,-55.0055
0.369,94575147126784,0,0,-55.0012
0.37,94575147126784,0,0,-70
0.371,94575147126784,0,0,-70
0.372,94575147126784,0,0,-70
0.373,94575147126784,0,0,-68.5688
0.374,94575147126784,0,0,-67.2737
0.375,94575147126784,0,0,-66.1019
0.376,94575147126784,0,0,-65.0416
0.377,94575147126784,0,0,-64.0822
0.378,94575147126784,0,0,-63.2141
0.379,94575147126784,0,0,-62.4286
0.38,94575147126784,0,0,-61.7179
0.381,94575147126784,0,0,-61.0748
0.382,94575147126784,0,0,-60.4929
0.383,94575147126784,0,0,-59.9664
0.384,94575147126784,0,0,-59.49
0.385,94575147126784,0,0,-59.0589
0.386,94575147126784,0,0,-58.6688
0.387,94575147126784,0,0,-58.3159
0.388,94575147126784,0,0,-57.9965
0.389,94575147126784,0,0,-57.7076
0.39,94575147126784,0,0,-57.4461
0.391,94575147126784,0,0,-57.2095
0.392,94575147126784,0,0,-56.9954
0.393,94575147126784,0,0,-56.8017
0.394,94575147126784,0,0,-56.6265
0.395,94575147126784,0,0,-56.4679
0.396,94575147126784,0,0,-56.3244
0.397,94575147126784,0,0,-56.1946
0.398,94575147126784,0,0,-56.0771
0.399,94575147126784,0,0,-55.9708
0.4,94575147126784,0,0,-55.8746
0.401,94575147126784,0,0,-55.7875
0.402,94575147126784,0,0,-55.7088
0.403,94575147126784,0,0,-55.6375
0.404,94575147126784,0,0,-55.5731
0.405,94575147126784,0,0,-55.5147
0.406,94575147126784,0,0,-55.4619
0.407,94575147126784,0,0,-55.4142
0.408,94575147126784,0,0,-55.3709
0.409,94575147126784,0,0,-55.3318
0.41,94575147126784,0,0,-55.2965
0.411,94575147126784,0,0,-55.2644
0.412,94575147126784,0,0,-55.2355
0.413,94575147126784,0,0,-55.2093
0.414,94575147126784,0,0,-55.1855
0.415,94575147126784,0,0,-55.1641
0.416,94575147126784,0,0,-55.1447
0.417,94575147126784,0,0,-55.1271
0.418,94575147126784,0,0,-55.1112
0.419,94575147126784,0,0,-55.0968
0.42,94575147126784,0,0,-55.0838
0.421,94575147126784,0,0,-55.072
0.422,94575147126784,0,0,-55.0613
0.423,94575147126784,0,0,-55.0517
0.424,94575147126784,0,0,-55.043
0.425,94575147126784,0,0,-55.0351
0.426,94575147126784,0,0,-55.0279
0.427,94575147126784,0,0,-55.0215
0.428,94575147126784,0,0,-55.0156
0.429,94575147126784,0,0,-55.0103
0.43,94575147126784,0,0,-55.0055
0.431,94575147126784,0,0,-55.0012
0.432,94575147126784,0,0,-70
0.433,94575147126784,0,0,-70
0.434,94575147126784,0,0,-70
0.435,94575147126784,0,0,-68.5688
0.436,94575147126784,0,0,-67.2737
0.437,94575147126784,0,0,-66.1019
0.438,94575147126784,0,0,-65.0416
0.439,94575147126784,0,0,-64.0822
0.44,94575147126784,0,0,-63.2141
0.441,94575147126784,0,0,-62.4286
0.442,94575147126784,0,0,-61.7179
0.443,94575147126784,0,0,-61.0748
0.444,94575147126784,0,0,-60.4929
0.445,94575147126784,0,0,-59.9664
0.446,94575147126784,0,0,-59.49
0.447,94575147126784,0,0,-59.0589
0.448,94575147126784,0,0,-58.6688
0.449,94575147126784,0,0,-58.3159
0.45,94575147126784,0,0,-57.9965
0.451,94575147126784,0,0,-57.7076
0.452,94575147126784,0,0,-57.4461
0.453,94575147126784,0,0,-57.2095
0.454,94575147126784,0,0,-56.9954
0.455,94575147126784,0,0,-56.8017
0.456,94575147126784,0,0,-56.6265
0.457,94575147126784,0,0,-56.4679
0.458,94575147126784,0,0,-56.3244
0.459,94575147126784,0,0,-56.1946
0.46,94575147126784,0,0,-56.0771
0.461,94575147126784,0,0,-55.9708
0.462,94575147126784,0,0,-55.8746
0.463,94575147126784,0,0,-55.7875
0.464,94575147126784,0,0,-55.7088
0.465,94575147126784,0,0,-55.6375
0.466,94575147126784,0,0,-55.5731
0.467,94575147126784,0,0,-55.5147
0.468,94575147126784,0,0,-55.4619
0.469,94575147126784,0,0,-55.4142
0.47,94575147126784,0,0,-55.3709
0.471,94575147126784,0,0,-55.3318
0.472,94575147126784,0,0,-55.2965
0.473,94575147126784,0,0,-55.2644
0.474,94575147126784,0,0,-55.2355
0.475,94575147126784,0,0,-55.2093
0.476,94575147126784,0,0,-55.1855
0.477,94575147126784,0,0,-55.1641
0.478,94575147126784,0,0,-55.1447
0.479,94575147126784,0,0,-55.1271
0.48,94575147126784,0,0,-55.1112
0.481,94575147126784,0,0,-55.0968
0.482,94575147126784,0,0,-55.0838
0.483,94575147126784,0,0,-55.072
0.484,94575147126784,0,0,-55.0613
0.485,94575147126784,0,0,-55.0517
0.486,94575147126784,0,0,-55.043
0.487,94575147126784,0,0,-55.0351
0.488,94575147126784,0,0,-55.0279
0.489,94575147126784,0,0,-55.0215
0.49,94575147126784,0,0,-55.0156
0.491,94575147126784,0,0,-55.0103
0.492,94575147126784,0,0,-55.0055
0.493,94575147126784,0,0,-55.0012
0.494,94575147126784,0,0,-70
0.495,94575147126784,0,0,-70
0.496,94575147126784,0,0,-70
0.497,94575147126784,0,0,-68.5688
0.498,94575147126784,0,0,-67.2737
0.499,94575147126784,0,0,-66.1019
0.5,94575147126784,0,0,-65.0416
0.501,94575147126784,0,0,-64.0822
0.502,94575147126784,0,0,-63.2141
0.503,94575147126784,0,0,-62.4286
0.504,94575147126784,0,0,-61.7179
0.505,94575147126784,0,0,-61.0748
0.506,94575147126784,0,0,-60.4929
0.507,94575147126784,0,0,-59.9664
0.508,94575147126784,0,0,-59.49
0.509,94575147126784,0,0,-59.0589
0.51,94575147126784,0,0,-58.6688
0.511,94575147126784,0,0,-58.3159
0.512,94575147126784,0,0,-57.9965
0.513,94575147126784,0,0,-57.7076
0.514,94575147126784,0,0,-57.4461
0.515,94575147126784,0,0,-57.2095
0.516,94575147126784,0,0,-56.9954
0.517,94575147126784,0,0,-56.8017
0.518,94575147126784,0,0,-56.6265
0.519,94575147126784,0,0,-56.4679
0.52,94575147126784,0,0,-56.3244
0.521,94575147126784,0,0,-56.1946
0.522,94575147126784,0,0,-56.0771
0.523,94575147126784,0,0,-55.9708
0.524,94575147126784,0,0,-55.8746
0.525,94575147126784,0,0,-55.7875
0.526,94575147126784,0,0,-55.7088
0.527,94575147126784,0,0,-55.6375
0.528,94575147126784,0,0,-55.5731
0.529,94575147126784,0,0,-55.5147
0.53,94575147126784,0,0,-55.4619
0.531,94575147126784,0,0,-55.4142
0.532,94575147126784,0,0,-55.3709
0.533,94575147126784,0,0,-55.3318
0.534,94575147126784,0,0,-55.2965
0.535,94575147126784,0,0,-55.2644
0.536,94575147126784,0,0,-55.2355
0.537,94575147126784,0,0,-55.2093
0.538,94575147126784,0,0,-55.1855
0.539,94575147126784,0,0,-55.1641
0.54,94575147126784,0,0,-55.1447
0.541,94575147126784,0,0,-55.1271
0.542,94575147126784,0,0,-55.1112
0.543,94575147126784,0,0,-55.0968
0.544,94575147126784,0,0,-55.0838
0.545,94575147126784,0,0,-55.072
0.546,94575147126784,0,0,-55.0613
0.547,94575147126784,0,0,-55.0517
0.548,94575147126784,0,0,-55.043
0.549,94575147126784,0,0,-55.0351
0.55,94575147126784,0,0,-55.0279
0.551,94575147126784,0,0,-55.0215
0.552,94575147126784,0,0,-55.0156
0.553,94575147126784,0,0,-55.0103
0.554,94575147126784,0,0,-55.0055
0.555,94575147126784,0,0,-55.0012
0.556,94575147126784,0,0,-70
0.557,94575147126784,0,0,-70
0.558,94575147126784,0,0,-70
0.559,94575147126784,0,0,-68.5688
0.56,94575147126784,0,0,-67.2737
0.561,94575147126784,0,0,-66.1019
0.562,94575147126784,0,0,-65.0416
0.563,94575147126784,0,0,-64.0822
0.564,94575147126784,0,0,-63.2141
0.565,94575147126784,0,0,-62.4286
0.566,94575147126784,0,0,-61.7179
0.567,94575147126784,0,0,-61.0748
0.568,94575147126784,0,0,-60.4929
0.569,94575147126784,0,0,-59.9664
0.57,94575147126784,0,0,-59.49
0.571,94575147126784,0,0,-59.0589
0.572,94575147126784,0,0,-58.6688
0.573,94575147126784,0,0,-58.3159
0.574,94575147126784,0,0,-57.9965
0.575,94575147126784,0,0,-57.7076
0.576,94575147126784,0,0,-57.4461
0.577,94575147126784,0,0,-57.2095
0.578,94575147126784,0,0,-56.9954
0.579,94575147126784,0,0,-56.8017
0.58,94575147126784,0,0,-56.6265
0.581,94575147126784,0,0,-56.4679
0.582,94575147126784,0,0,-56.3244
0.583,94575147126784,0,0,-56.1946
0.584,94575147126784,0,0,-56.0771
0.585,94575147126784,0,0,-55.9708
0.586,94575147126784,0,0,-55.8746
0.587,94575147126784,0,0,-55.7875
0.588,94575147126784,0,0,-55.7088
0.589,94575147126784,0,0,-55.6375
0.59,94575147126784,0,0,-55.5731
0.591,94575147126784,0,0,-55.5147
0.592,94575147126784,0,0,-55.4619
0.593,94575147126784,0,0,-55.4142
0.594,94575147126784,0,0,-55.3709
0.595,94575147126784,0,0,-55.3318
0.596,94575147126784,0,0,-55.2965
0.597,94575147126784,0,0,-55.2644
0.598,94575147126784,0,0,-55.2355
0.599,94575147126784,0,0,-55.2093
0.6,94575147126784,0,0,-55.1855
0.601,94575147126784,0,0,-55.1641
0.602,94575147126784,0,0,-55.1447
0.603,94575147126784,0,0,-55.1271
0.604,94575147126784,0,0,-55.1112
0.605,94575147126784,0,0,-55.0968
0.606,94575147126784,0,0,-55.0838
0.607,94575147126784,0,0,-55.072
0.608,94575147126784,0,0,-55.0613
0.609,94575147126784,0,0,-55.0517
0.61,94575147126784,0,0,-55.043
0.611,94575147126784,0,0,-55.0351
0.612,94575147126784,0,0,-55.0279
0.613,94575147126784,0,0,-55.0215
0.614,94575147126784,0,0,-55.0156
0.615,94575147126784,0,0,-55.0103
0.616,94575147126784,0,0,-55.0055
0.617,94575147126784,0,0,-55.0012
0.618,94575147126784,0,0,-70
0.619,94575147126784,0,0,-70
0.62,94575147126784,0,0,-70
0.621,94575147126784,0,0,-68.5688
0.622,94575147126784,0,0,-67.2737
0.623,94575147126784,0,0,-66.1019
0.624,94575147126784,0,0,-65.0416
0.625,94575147126784,0,0,-64.0822
0.626,94575147126784,0,0,-63.2141
0.627,94575147126784,0,0,-62.4286
0.628,94575147126784,0,0,-61.7179
0.629,94575147126784,0,0,-61.0748
0.63,94575147126784,0,0,-60.4929
0.631,94575147126784,0,0,-59.9664
0.632,94575147126784,0,0,-59.49
0.633,94575147126784,0,0,-59.0589
0.634,94575147126784,0,0,-58.6688
0.635,94575147126784,0,0,-58.3159
0.636,94575147126784,0,0,-57.9965
0.637,94575147126784,0,0,-57.7076
0.638,94575147126784,0,0,-57.4461
0.639,94575147126784,0,0,-57.2095
0.64,94575147126784,0,0,-56.9954
0.641,94575147126784,0,0,-56.8017
0.642,94575147126784,0,0,-56.6265
0.643,94575147126784,0,0,-56.4679
0.644,94575147126784,0,0,-56.3244
0.645,94575147126784,0,0,-56.1946
0.646,94575147126784,0,0,-56.0771
0.647,94575147126784,0,0,-55.9708
0.648,94575147126784,0,0,-55.8746
0.649,94575147126784,0,0,-55.7875
0.65,94575147126784,0,0,-55.7088
0.651,94575147126784,0,0,-55.6375
0.652,94575147126784,0,0,-55.5731
0.653,94575147126784,0,0,-55.5147
0.654,94575147126784,0,0,-55.4619
0.655,94575147126784,0,0,-55.4142
0.656,94575147126784,0,0,-55.3709
0.657,94575147126784,0,0,-55.3318
0.658,94575147126784,0,0,-55.2965
0.659,94575147126784,0,0,-55.2644
0.66,94575147126784,0,0,-55.2355
0.661,94575147126784,0,0,-55.2093
0.662,94575147126784,0,0,-55.1855
0.663,94575147126784,0,0,-55.1641
0.664,94575147126784,0,0,-55.1447
0.665,94575147126784,0,0,-55.1271
0.666,94575147126784,0,0,-55.1112
0.667,94575147126784,0,0,-55.0968
0.668,94575147126784,0,0,-55.0838
0.669,94575147126784,0,0,-55.072
0.67,94575147126784,0,0,-55.0613
0.671,94575147126784,0,0,-55.0517
0.672,94575147126784,0,0,-55.043
0.673,94575147126784,0,0,-55.0351
0.674,94575147126784,0,0,-55.0279
0.675,94575147126784,0,0,-55.0215
0.676,94575147126784,0,0,-55.0156
0.677,94575147126784,0,0,-55.0103
0.678,94575147126784,0,0,-55.0055
0.679,94575147126784,0,0,-55.0012
0.68,94575147126784,0,0,-70
0.681,94575147126784,0,0,-70
0.682,94575147126784,0,0,-70
0.683,94575147126784,0,0,-68.5688
0.684,94575147126784,0,0,-67.2737
0.685,94575147126784,0,0,-66.1019
0.686,94575147126784,0,0,-65.0416
0.687,94575147126784,0,0,-64.0822
0.688,94575147126784,0,0,-63.2141
0.689,94575147126784,0,0,-62.4286
0.69,94575147126784,0,0,-61.7179
0.691,94575147126784,0,0,-61.0748
0.692,94575147126784,0,0,-60.4929
0.693,94575147126784,0,0,-59.9664
0.694,94575147126784,0,0,-59.49
0.695,94575147126784,0,0,-59.0589
0.696,94575147126784,0,0,-58.6688
0.697,94575147126784,0,0,-58.3159
0.698,94575147126784,0,0,-57.9965
0.699,94575147126784,0,0,-57.7076
0.7,94575147126784,0,0,-57.4461
0.701,94575147126784,0,0,-57.2095
0.702,94575147126784,0,0,-56.9954
0.703,94575147126784,0,0,-56.8017
0.704,94575147126784,0,0,-56.6265
