time,populationID,neuronID,eventType
0.261,94575147126784,0,2
0.262,94575147126784,0,2
0.263,94575147126784,0,2
0.264,94575147126784,0,2
0.265,94575147126784,0,2
0.266,94575147126784,0,2
0.267,94575147126784,0,2
0.268,94575147126784,0,2
0.269,94575147126784,0,2
0.27,94575147126784,0,2
0.271,94575147126784,0,2
0.272,94575147126784,0,2
0.273,94575147126784,0,2
0.274,94575147126784,0,2
0.275,94575147126784,0,2
0.276,94575147126784,0,2
0.277,94575147126784,0,2
0.278,94575147126784,0,2
0.279,94575147126784,0,2
0.28,94575147126784,0,2
0.281,94575147126784,0,2
0.282,94575147126784,0,2
0.283,94575147126784,0,2
0.284,94575147126784,0,2
0.285,94575147126784,0,2
0.286,94575147126784,0,2
0.287,94575147126784,0,2
0.288,94575147126784,0,2
0.289,94575147126784,0,2
0.29,94575147126784,0,2
0.291,94575147126784,0,2
0.292,94575147126784,0,2
0.293,94575147126784,0,2
0.294,94575147126784,0,2
0.295,94575147126784,0,2
0.296,94575147126784,0,2
0.297,94575147126784,0,2
0.298,94575147126784,0,2
0.299,94575147126784,0,2
0.3,94575147126784,0,2
0.301,94575147126784,0,2
0.302,94575147126784,0,2
0.303,94575147126784,0,2
0.304,94575147126784,0,2
0.305,94575147126784,0,2
0.306,94575147126784,0,2
0.307,94575147126784,0,2
0.308,94575147126784,0,0
0.309,94575147126784,0,2
0.31,94575147126784,0,2
0.311,94575147126784,0,2
0.312,94575147126784,0,2
0.313,94575147126784,0,2
0.314,94575147126784,0,2
0.315,94575147126784,0,2
0.316,94575147126784,0,2
0.317,94575147126784,0,2
0.318,94575147126784,0,2
0.319,94575147126784,0,2
0.32,94575147126784,0,2
0.321,94575147126784,0,2
0.322,94575147126784,0,2
0.323,94575147126784,0,2
0.324,94575147126784,0,2
0.325,94575147126784,0,2
0.326,94575147126784,0,2
0.327,94575147126784,0,2
0.328,94575147126784,0,2
0.329,94575147126784,0,2
0.33,94575147126784,0,2
0.331,94575147126784,0,2
0.332,94575147126784,0,2
0.333,94575147126784,0,2
0.334,94575147126784,0,2
0.335,94575147126784,0,2
0.336,94575147126784,0,2
0.337,94575147126784,0,2
0.338,94575147126784,0,2
0.339,94575147126784,0,2
0.34,94575147126784,0,2
0.341,94575147126784,0,2
0.342,94575147126784,0,2
0.343,94575147126784,0,2
0.344,94575147126784,0,2
0.345,94575147126784,0,2
0.346,94575147126784,0,2
0.347,94575147126784,0,2
0.348,94575147126784,0,2
0.349,94575147126784,0,2
0.35,94575147126784,0,2
0.351,94575147126784,0,2
0.352,94575147126784,0,2
0.353,94575147126784,0,2
0.354,94575147126784,0,2
0.355,94575147126784,0,2
0.356,94575147126784,0,2
0.357,94575147126784,0,2
0.358,94575147126784,0,2
0.359,94575147126784,0,2
0.36,94575147126784,0,2
0.361,94575147126784,0,2
0.362,94575147126784,0,2
0.363,94575147126784,0,2
0.364,94575147126784,0,2
0.365,94575147126784,0,2
0.366,94575147126784,0,2
0.367,94575147126784,0,2
0.368,94575147126784,0,2
0.369,94575147126784,0,2
0.37,94575147126784,0,0
0.371,94575147126784,0,2
0.372,94575147126784,0,2
0.373,94575147126784,0,2
0.374,94575147126784,0,2
0.375,94575147126784,0,2
0.376,94575147126784,0,2
0.377,94575147126784,0,2
0.378,94575147126784,0,2
0.379,94575147126784,0,2
0.38,94575147126784,0,2
0.381,94575147126784,0,2
0.382,94575147126784,0,2
0.383,94575147126784,0,2
0.384,94575147126784,0,2
0.385,94575147126784,0,2
0.386,94575147126784,0,2
0.387,94575147126784,0,2
0.388,94575147126784,0,2
0.389,94575147126784,0,2
0.39,94575147126784,0,2
0.391,94575147126784,0,2
0.392,94575147126784,0,2
0.393,94575147126784,0,2
0.394,94575147126784,0,2
0.395,94575147126784,0,2
0.396,94575147126784,0,2
0.397,94575147126784,0,2
0.398,94575147126784,0,2
0.399,94575147126784,0,2
0.4,94575147126784,0,2
0.401,94575147126784,0,2
0.402,94575147126784,0,2
0.403,94575147126784,0,2
0.404,94575147126784,0,2
0.405,94575147126784,0,2
0.406,94575147126784,0,2
0.407,94575147126784,0,2
0.408,94575147126784,0,2
0.409,94575147126784,0,2
0.41,94575147126784,0,2
0.411,94575147126784,0,2
0.412,94575147126784,0,2
0.413,94575147126784,0,2
0.414,94575147126784,0,2
0.415,94575147126784,0,2
0.416,94575147126784,0,2
0.417,94575147126784,0,2
0.418,94575147126784,0,2
0.419,94575147126784,0,2
0.42,94575147126784,0,2
0.421,94575147126784,0,2
0.422,94575147126784,0,2
0.423,94575147126784,0,2
0.424,94575147126784,0,2
0.425,94575147126784,0,2
0.426,94575147126784,0,2
0.427,94575147126784,0,2
0.428,94575147126784,0,2
0.429,94575147126784,0,2
0.43,94575147126784,0,2
0.431,94575147126784,0,2
0.432,94575147126784,0,0
0.433,94575147126784,0,2
0.434,94575147126784,0,2
0.435,94575147126784,0,2
0.436,94575147126784,0,2
0.437,94575147126784,0,2
0.438,94575147126784,0,2
0.439,94575147126784,0,2
0.44,94575147126784,0,2
0.441,94575147126784,0,2
0.442,94575147126784,0,2
0.443,94575147126784,0,2
0.444,94575147126784,0,2
0.445,94575147126784,0,2
0.446,94575147126784,0,2
0.447,94575147126784,0,2
0.448,94575147126784,0,2
0.449,94575147126784,0,2
0.45,94575147126784,0,2
0.451,94575147126784,0,2
0.452,94575147126784,0,2
0.453,94575147126784,0,2
0.454,94575147126784,0,2
0.455,94575147126784,0,2
0.456,94575147126784,0,2
0.457,94575147126784,0,2
0.458,94575147126784,0,2
0.459,94575147126784,0,2
0.46,94575147126784,0,2
0.461,94575147126784,0,2
0.462,94575147126784,0,2
0.463,94575147126784,0,2
0.464,94575147126784,0,2
0.465,94575147126784,0,2
0.466,94575147126784,0,2
0.467,94575147126784,0,2
0.468,94575147126784,0,2
0.469,94575147126784,0,2
0.47,94575147126784,0,2
0.471,94575147126784,0,2
0.472,94575147126784,0,2
0.473,94575147126784,0,2
0.474,94575147126784,0,2
0.475,94575147126784,0,2
0.476,94575147126784,0,2
0.477,94575147126784,0,2
0.478,94575147126784,0,2
0.479,94575147126784,0,2
0.48,94575147126784,0,2
0.481,94575147126784,0,2
0.482,94575147126784,0,2
0.483,94575147126784,0,2
0.484,94575147126784,0,2
0.485,94575147126784,0,2
0.486,94575147126784,0,2
0.487,94575147126784,0,2
0.488,94575147126784,0,2
0.489,94575147126784,0,2
0.49,94575147126784,0,2
0.491,94575147126784,0,2
0.492,94575147126784,0,2
0.493,94575147126784,0,2
0.494,94575147126784,0,0
0.495,94575147126784,0,2
0.496,94575147126784,0,2
0.497,94575147126784,0,2
0.498,94575147126784,0,2
0.499,94575147126784,0,2
0.5,94575147126784,0,2
0.501,94575147126784,0,2
0.502,94575147126784,0,2
0.503,94575147126784,0,2
0.504,94575147126784,0,2
0.505,94575147126784,0,2
0.506,94575147126784,0,2
0.507,94575147126784,0,2
0.508,94575147126784,0,2
0.509,94575147126784,0,2
0.51,94575147126784,0,2
0.511,94575147126784,0,2
0.512,94575147126784,0,2
0.513,94575147126784,0,2
0.514,94575147126784,0,2
0.515,94575147126784,0,2
0.516,94575147126784,0,2
0.517,94575147126784,0,2
0.518,94575147126784,0,2
0.519,94575147126784,0,2
0.52,94575147126784,0,2
0.521,94575147126784,0,2
0.522,94575147126784,0,2
0.523,94575147126784,0,2
0.524,94575147126784,0,2
0.525,94575147126784,0,2
0.526,94575147126784,0,2
0.527,94575147126784,0,2
0.528,94575147126784,0,2
0.529,94575147126784,0,2
0.53,94575147126784,0,2
0.531,94575147126784,0,2
0.532,94575147126784,0,2
0.533,94575147126784,0,2
0.534,94575147126784,0,2
0.535,94575147126784,0,2
0.536,94575147126784,0,2
0.537,94575147126784,0,2
0.538,94575147126784,0,2
0.539,94575147126784,0,2
0.54,94575147126784,0,2
0.541,94575147126784,0,2
0.542,94575147126784,0,2
0.543,94575147126784,0,2
0.544,94575147126784,0,2
0.545,94575147126784,0,2
0.546,94575147126784,0,2
0.547,94575147126784,0,2
0.548,94575147126784,0,2
0.549,94575147126784,0,2
0.55,94575147126784,0,2
0.551,94575147126784,0,2
0.552,94575147126784,0,2
0.553,94575147126784,0,2
0.554,94575147126784,0,2
0.555,94575147126784,0,2
0.556,94575147126784,0,0
0.557,94575147126784,0,2
0.558,94575147126784,0,2
0.559,94575147126784,0,2
0.56,94575147126784,0,2
0.561,94575147126784,0,2
0.562,94575147126784,0,2
0.563,94575147126784,0,2
0.564,94575147126784,0,2
0.565,94575147126784,0,2
0.566,94575147126784,0,2
0.567,94575147126784,0,2
0.568,94575147126784,0,2
0.569,94575147126784,0,2
0.57,94575147126784,0,2
0.571,94575147126784,0,2
0.572,94575147126784,0,2
0.573,94575147126784,0,2
0.574,94575147126784,0,2
0.575,94575147126784,0,2
0.576,94575147126784,0,2
0.577,94575147126784,0,2
0.578,94575147126784,0,2
0.579,94575147126784,0,2
0.58,94575147126784,0,2
0.581,94575147126784,0,2
0.582,94575147126784,0,2
0.583,94575147126784,0,2
0.584,94575147126784,0,2
0.585,94575147126784,0,2
0.586,94575147126784,0,2
0.587,94575147126784,0,2
0.588,94575147126784,0,2
0.589,94575147126784,0,2
0.59,94575147126784,0,2
0.591,94575147126784,0,2
0.592,94575147126784,0,2
0.593,94575147126784,0,2
0.594,94575147126784,0,2
0.595,94575147126784,0,2
0.596,94575147126784,0,2
0.597,94575147126784,0,2
0.598,94575147126784,0,2
0.599,94575147126784,0,2
0.6,94575147126784,0,2
0.601,94575147126784,0,2
0.602,94575147126784,0,2
0.603,94575147126784,0,2
0.604,94575147126784,0,2
0.605,94575147126784,0,2
0.606,94575147126784,0,2
0.607,94575147126784,0,2
0.608,94575147126784,0,2
0.609,94575147126784,0,2
0.61,94575147126784,0,2
0.611,94575147126784,0,2
0.612,94575147126784,0,2
0.613,94575147126784,0,2
0.614,94575147126784,0,2
0.615,94575147126784,0,2
0.616,94575147126784,0,2
0.617,94575147126784,0,2
0.618,94575147126784,0,0
0.619,94575147126784,0,2
0.62,94575147126784,0,2
0.621,94575147126784,0,2
0.622,94575147126784,0,2
0.623,94575147126784,0,2
0.624,94575147126784,0,2
0.625,94575147126784,0,2
0.626,94575147126784,0,2
0.627,94575147126784,0,2
0.628,94575147126784,0,2
0.629,94575147126784,0,2
0.63,94575147126784,0,2
0.631,94575147126784,0,2
0.632,94575147126784,0,2
0.633,94575147126784,0,2
0.634,94575147126784,0,2
0.635,94575147126784,0,2
0.636,94575147126784,0,2
0.637,94575147126784,0,2
0.638,94575147126784,0,2
0.639,94575147126784,0,2
0.64,94575147126784,0,2
0.641,94575147126784,0,2
0.642,94575147126784,0,2
0.643,94575147126784,0,2
0.644,94575147126784,0,2
0.645,94575147126784,0,2
0.646,94575147126784,0,2
0.647,94575147126784,0,2
0.648,94575147126784,0,2
0.649,94575147126784,0,2
0.65,94575147126784,0,2
0.651,94575147126784,0,2
0.652,94575147126784,0,2
0.653,94575147126784,0,2
0.654,94575147126784,0,2
0.655,94575147126784,0,2
0.656,94575147126784,0,2
0.657,94575147126784,0,2
0.658,94575147126784,0,2
0.659,94575147126784,0,2
0.66,94575147126784,0,2
0.661,94575147126784,0,2
0.662,94575147126784,0,2
0.663,94575147126784,0,2
0.664,94575147126784,0,2
0.665,94575147126784,0,2
0.666,94575147126784,0,2
0.667,94575147126784,0,2
0.668,94575147126784,0,2
0.669,94575147126784,0,2
0.67,94575147126784,0,2
0.671,94575147126784,0,2
0.672,94575147126784,0,2
0.673,94575147126784,0,2
0.674,94575147126784,0,2
0.675,94575147126784,0,2
0.676,94575147126784,0,2
0.677,94575147126784,0,2
0.678,94575147126784,0,2
0.679,94575147126784,0,2
0.68,94575147126784,0,0
0.681,94575147126784,0,2
0.682,94575147126784,0,2
0.683,94575147126784,0,2
0.684,94575147126784,0,2
0.685,94575147126784,0,2
0.686,94575147126784,0,2
0.687,94575147126784,0,2
0.688,94575147126784,0,2
0.689,94575147126784,0,2
0.69,94575147126784,0,2
0.691,94575147126784,0,2
0.692,94575147126784,0,2
0.693,94575147126784,0,2
0.694,94575147126784,0,2
0.695,94575147126784,0,2
0.696,94575147126784,0,2
0.697,94575147126784,0,2
0.698,94575147126784,0,2
0.699,94575147126784,0,2
0.7,94575147126784,0,2
0.701,94575147126784,0,2
0.702,94575147126784,0,2
0.703,94575147126784,0,2
0.704,94575147126784,0,2
0.705,94575147126784,0,2
0.706,94575147126784,0,2
0.707,94575147126784,0,2
0.708,94575147126784,0,2
0.709,94575147126784,0,2
0.71,94575147126784,0,2
0.711,94575147126784,0,2
0.712,94575147126784,0,2
0.713,94575147126784,0,2
0.714,94575147126784,0,2
0.715,94575147126784,0,2
0.716,94575147126784,0,2
0.717,94575147126784,0,2
0.718,94575147126784,0,2
0.719,94575147126784,0,2
0.72,94575147126784,0,2
0.721,94575147126784,0,2
0.722,94575147126784,0,2
0.723,94575147126784,0,2
0.724,94575147126784,0,2
0.725,94575147126784,0,2
0.726,94575147126784,0,2
0.727,94575147126784,0,2
0.728,94575147126784,0,2
0.729,94575147126784,0,2
0.73,94575147126784,0,2
0.731,94575147126784,0,2
0.732,94575147126784,0,2
0.733,94575147126784,0,2
0.734,94575147126784,0,2
0.735,94575147126784,0,2
0.736,94575147126784,0,2
0.737,94575147126784,0,2
0.738,94575147126784,0,2
0.739,94575147126784,0,2
0.74,94575147126784,0,2
0.741,94575147126784,0,2
0.742,94575147126784,0,0
0.743,94575147126784,0,2
0.744,94575147126784,0,2
0.745,94575147126784,0,2
0.746,94575147126784,0,2
0.747,94575147126784,0,2
0.748,94575147126784,0,2
0.749,94575147126784,0,2
0.75,94575147126784,0,2
0.751,94575147126784,0,2
0.752,94575147126784,0,2
0.753,94575147126784,0,2
0.754,94575147126784,0,2
0.755,94575147126784,0,2
0.756,94575147126784,0,2
0.757,94575147126784,0,2
0.758,94575147126784,0,2
0.759,94575147126784,0,2
0.76,94575147126784,0,2
0.761,94575147126784,0,2
0.762,94575147126784,0,2
0.763,94575147126784,0,2
0.764,94575147126784,0,2
0.765,94575147126784,0,2
0.766,94575147126784,0,2
0.767,94575147126784,0,2
0.768,94575147126784,0,2
0.769,94575147126784,0,2
0.77,94575147126784,0,2
0.771,94575147126784,0,2
0.772,94575147126784,0,2
0.773,94575147126784,0,2
0.774,94575147126784,0,2
0.775,94575147126784,0,2
0.776,94575147126784,0,2
0.777,94575147126784,0,2
0.778,94575147126784,0,2
0.779,94575147126784,0,2
0.78,94575147126784,0,2
0.781,94575147126784,0,2
0.782,94575147126784,0,2
0.783,94575147126784,0,2
0.784,94575147126784,0,2
0.785,94575147126784,0,2
0.786,94575147126784,0,2
0.787,94575147126784,0,2
0.788,94575147126784,0,2
0.789,94575147126784,0,2
0.79,94575147126784,0,2
0.791,94575147126784,0,2
0.792,94575147126784,0,2
0.793,94575147126784,0,2
0.794,94575147126784,0,2
0.795,94575147126784,0,2
0.796,94575147126784,0,2
0.797,94575147126784,0,2
0.798,94575147126784,0,2
0.799,94575147126784,0,2
0.8,94575147126784,0,2
0.801,94575147126784,0,2
0.802,94575147126784,0,2
0.803,94575147126784,0,2
0.804,94575147126784,0,0
0.805,94575147126784,0,2
0.806,94575147126784,0,2
0.807,94575147126784,0,2
0.808,94575147126784,0,2
0.809,94575147126784,0,2
0.81,94575147126784,0,2
0.811,94575147126784,0,2
0.812,94575147126784,0,2
0.813,94575147126784,0,2
0.814,94575147126784,0,2
0.815,94575147126784,0,2
0.816,94575147126784,0,2
0.817,94575147126784,0,2
0.818,94575147126784,0,2
0.819,94575147126784,0,2
0.82,94575147126784,0,2
0.821,94575147126784,0,2
0.822,94575147126784,0,2
0.823,94575147126784,0,2
0.824,94575147126784,0,2
0.825,94575147126784,0,2
0.826,94575147126784,0,2
0.827,94575147126784,0,2
0.828,94575147126784,0,2
0.829,94575147126784,0,2
0.83,94575147126784,0,2
0.831,94575147126784,0,2
0.832,94575147126784,0,2
0.833,94575147126784,0,2
0.834,94575147126784,0,2
0.835,94575147126784,0,2
0.836,94575147126784,0,2
0.837,94575147126784,0,2
0.838,94575147126784,0,2
0.839,94575147126784,0,2
0.84,94575147126784,0,2
0.841,94575147126784,0,2
0.842,94575147126784,0,2
0.843,94575147126784,0,2
0.844,94575147126784,0,2
0.845,94575147126784,0,2
0.846,94575147126784,0,2
0.847,94575147126784,0,2
0.848,94575147126784,0,2
0.849,94575147126784,0,2
0.85,94575147126784,0,2
0.851,94575147126784,0,2
0.852,94575147126784,0,2
0.853,94575147126784,0,2
0.854,94575147126784,0,2
0.855,94575147126784,0,2
0.856,94575147126784,0,2
0.857,94575147126784,0,2
0.858,94575147126784,0,2
0.859,94575147126784,0,2
0.86,94575147126784,0,2
0.861,94575147126784,0,2
0.862,94575147126784,0,2
0.863,94575147126784,0,2
0.864,94575147126784,0,2
0.865,94575147126784,0,2
0.866,94575147126784,0,0
0.867,94575147126784,0,2
0.868,94575147126784,0,2
0.869,94575147126784,0,2
0.87,94575147126784,0,2
0.871,94575147126784,0,2
0.872,94575147126784,0,2
0.873,94575147126784,0,2
0.874,94575147126784,0,2
0.875,94575147126784,0,2
0.876,94575147126784,0,2
0.877,94575147126784,0,2
0.878,94575147126784,0,2
0.879,94575147126784,0,2
0.88,94575147126784,0,2
0.881,94575147126784,0,2
0.882,94575147126784,0,2
0.883,94575147126784,0,2
0.884,94575147126784,0,2
0.885,94575147126784,0,2
0.886,94575147126784,0,2
0.887,94575147126784,0,2
0.888,94575147126784,0,2
0.889,94575147126784,0,2
0.89,94575147126784,0,2
0.891,94575147126784,0,2
0.892,94575147126784,0,2
0.893,94575147126784,0,2
0.894,94575147126784,0,2
0.895,94575147126784,0,2
0.896,94575147126784,0,2
0.897,94575147126784,0,2
0.898,94575147126784,0,2
0.899,94575147126784,0,2
0.9,94575147126784,0,2
0.901,94575147126784,0,2
0.902,94575147126784,0,2
0.903,94575147126784,0,2
0.904,94575147126784,0,2
0.905,94575147126784,0,2
0.906,94575147126784,0,2
0.907,94575147126784,0,2
0.908,94575147126784,0,2
0.909,94575147126784,0,2
0.91,94575147126784,0,2
0.911,94575147126784,0,2
0.912,94575147126784,0,2
0.913,94575147126784,0,2
0.914,94575147126784,0,2
0.915,94575147126784,0,2
0.916,94575147126784,0,2
0.917,94575147126784,0,2
0.918,94575147126784,0,2
0.919,94575147126784,0,2
0.92,94575147126784,0,2
0.921,94575147126784,0,2
0.922,94575147126784,0,2
0.923,94575147126784,0,2
0.924,94575147126784,0,2
0.925,94575147126784,0,2
0.926,94575147126784,0,2
0.927,94575147126784,0,2
0.928,94575147126784,0,0
0.929,94575147126784,0,2
0.93,94575147126784,0,2
0.931,94575147126784,0,2
0.932,94575147126784,0,2
0.933,94575147126784,0,2
0.934,94575147126784,0,2
0.935,94575147126784,0,2
0.936,94575147126784,0,2
0.937,94575147126784,0,2
0.938,94575147126784,0,2
0.939,94575147126784,0,2
0.94,94575147126784,0,2
0.941,94575147126784,0,2
0.942,94575147126784,0,2
0.943,94575147126784,0,2
0.944,94575147126784,0,2
0.945,94575147126784,0,2
0.946,94575147126784,0,2
0.947,94575147126784,0,2
0.948,94575147126784,0,2
0.949,94575147126784,0,2
0.95,94575147126784,0,2
0.951,94575147126784,0,2
0.952,94575147126784,0,2
0.953,94575147126784,0,2
0.954,94575147126784,0,2
0.955,94575147126784,0,2
0.956,94575147126784,0,2
0.957,94575147126784,0,2
0.958,94575147126784,0,2
0.959,94575147126784,0,2
0.96,94575147126784,0,2
0.961,94575147126784,0,2
0.962,94575147126784,0,2
0.963,94575147126784,0,2
0.964,94575147126784,0,2
0.965,94575147126784,0,2
0.966,94575147126784,0,2
0.967,94575147126784,0,2
0.968,94575147126784,0,2
0.969,94575147126784,0,2
0.97,94575147126784,0,2
0.971,94575147126784,0,2
0.972,94575147126784,0,2
0.973,94575147126784,0,2
0.974,94575147126784,0,2
0.975,94575147126784,0,2
0.976,94575147126784,0,2
0.977,94575147126784,0,2
0.978,94575147126784,0,2
0.979,94575147126784,0,2
0.98,94575147126784,0,2
0.981,94575147126784,0,2
0.982,94575147126784,0,2
0.983,94575147126784,0,2
0.984,94575147126784,0,2
0.985,94575147126784,0,2
0.986,94575147126784,0,2
0.987,94575147126784,0,2
0.988,94575147126784,0,2
0.989,94575147126784,0,2
0.99,94575147126784,0,0
0.991,94575147126784,0,2
0.992,94575147126784,0,2
0.993,94575147126784,0,2
0.994,94575147126784,0,2
0.995,94575147126784,0,2
0.996,94575147126784,0,2
0.997,94575147126784,0,2
