time,populationID,neuronID,eventType
0.0087,94448939274320,0,3
0.0087,94448939275024,0,0
0.0087,94448939276384,0,2
0.0088,94448939274320,0,3
0.0088,94448939275024,0,2
0.0088,94448939276384,0,0
0.0089,94448939274320,0,3
0.0089,94448939275024,0,0
0.0089,94448939276384,0,2
0.009,94448939274320,0,3
0.009,94448939275024,0,2
0.009,94448939276384,0,2
0.0091,94448939274320,0,3
0.0091,94448939275024,0,2
0.0091,94448939276384,0,0
0.0092,94448939274320,0,3
0.0092,94448939275024,0,0
0.0092,94448939276384,0,0
0.0093,94448939274320,0,3
0.0093,94448939275024,0,0
0.0093,94448939276384,0,2
0.0094,94448939274320,0,3
0.0094,94448939275024,0,2
0.0094,94448939276384,0,0
0.0095,94448939274320,0,3
0.0095,94448939275024,0,0
0.0095,94448939276384,0,0
0.0096,94448939274320,0,3
0.0096,94448939275024,0,0
0.0096,94448939276384,0,2
0.0097,94448939274320,0,3
0.0097,94448939275024,0,2
0.0097,94448939276384,0,2
0.0098,94448939274320,0,3
0.0098,94448939275024,0,2
0.0098,94448939276384,0,0
0.0099,94448939274320,0,3
0.0099,94448939275024,0,0
0.0099,94448939276384,0,0
0.01,94448939274320,0,3
0.01,94448939275024,0,0
0.01,94448939276384,0,2
0.0101,94448939274320,0,3
0.0101,94448939275024,0,2
0.0101,94448939276384,0,0
0.0102,94448939274320,0,3
0.0102,94448939275024,0,0
0.0102,94448939276384,0,2
0.0103,94448939274320,0,3
0.0103,94448939275024,0,2
0.0103,94448939276384,0,0
0.0104,94448939274320,0,3
0.0104,94448939275024,0,0
0.0104,94448939276384,0,2
0.0105,94448939274320,0,3
0.0105,94448939275024,0,2
0.0105,94448939276384,0,0
0.0106,94448939274320,0,3
0.0106,94448939275024,0,0
0.0106,94448939276384,0,0
0.0107,94448939274320,0,3
0.0107,94448939275024,0,0
0.0107,94448939276384,0,2
0.0108,94448939274320,0,3
0.0108,94448939275024,0,2
0.0108,94448939276384,0,2
0.0109,94448939274320,0,3
0.0109,94448939275024,0,2
0.0109,94448939276384,0,0
0.011,94448939274320,0,3
0.011,94448939275024,0,0
0.011,94448939276384,0,0
0.0111,94448939274320,0,3
0.0111,94448939275024,0,0
0.0111,94448939276384,0,2
0.0112,94448939274320,0,3
0.0112,94448939275024,0,2
0.0112,94448939276384,0,0
0.0113,94448939274320,0,3
0.0113,94448939275024,0,0
0.0113,94448939276384,0,0
0.0114,94448939274320,0,3
0.0114,94448939275024,0,0
0.0114,94448939276384,0,2
0.0115,94448939274320,0,3
0.0115,94448939275024,0,2
0.0115,94448939276384,0,2
0.0116,94448939274320,0,3
0.0116,94448939275024,0,2
0.0116,94448939276384,0,0
0.0117,94448939274320,0,3
0.0117,94448939275024,0,0
0.0117,94448939276384,0,0
0.0118,94448939274320,0,3
0.0118,94448939275024,0,0
0.0118,94448939276384,0,2
0.0119,94448939274320,0,3
0.0119,94448939275024,0,2
0.0119,94448939276384,0,0
0.012,94448939274320,0,3
0.012,94448939275024,0,0
0.012,94448939276384,0,2
0.0121,94448939274320,0,3
0.0121,94448939275024,0,2
0.0121,94448939276384,0,0
0.0122,94448939274320,0,3
0.0122,94448939275024,0,0
0.0122,94448939276384,0,0
0.0123,94448939274320,0,3
0.0123,94448939275024,0,0
0.0123,94448939276384,0,2
0.0124,94448939274320,0,3
0.0124,94448939275024,0,2
0.0124,94448939276384,0,0
0.0125,94448939274320,0,3
0.0125,94448939275024,0,0
0.0125,94448939276384,0,2
0.0126,94448939274320,0,3
0.0126,94448939275024,0,2
0.0126,94448939276384,0,0
0.0127,94448939274320,0,3
0.0127,94448939275024,0,0
0.0127,94448939276384,0,2
0.0128,94448939274320,0,3
0.0128,94448939275024,0,2
0.0128,94448939276384,0,0
0.0129,94448939274320,0,3
0.0129,94448939275024,0,0
0.0129,94448939276384,0,2
0.013,94448939274320,0,3
0.013,94448939275024,0,2
0.013,94448939276384,0,0
0.0131,94448939274320,0,3
0.0131,94448939275024,0,0
0.0131,94448939276384,0,0
0.0132,94448939274320,0,3
0.0132,94448939275024,0,0
0.0132,94448939276384,0,0
0.0133,94448939274320,0,3
0.0133,94448939275024,0,0
0.0133,94448939276384,0,2
0.0134,94448939274320,0,3
0.0134,94448939275024,0,2
0.0134,94448939276384,0,2
0.0135,94448939274320,0,3
0.0135,94448939275024,0,2
0.0135,94448939276384,0,0
0.0136,94448939274320,0,3
0.0136,94448939275024,0,0
0.0136,94448939276384,0,0
0.0137,94448939274320,0,3
0.0137,94448939275024,0,0
0.0137,94448939276384,0,2
0.0138,94448939274320,0,3
0.0138,94448939275024,0,2
0.0138,94448939276384,0,2
0.0139,94448939274320,0,3
0.0139,94448939275024,0,2
0.0139,94448939276384,0,0
0.014,94448939274320,0,3
0.014,94448939275024,0,0
0.014,94448939276384,0,0
0.0141,94448939274320,0,3
0.0141,94448939275024,0,0
0.0141,94448939276384,0,0
0.0142,94448939274320,0,3
0.0142,94448939275024,0,0
0.0142,94448939276384,0,2
0.0143,94448939274320,0,3
0.0143,94448939275024,0,2
0.0143,94448939276384,0,0
0.0144,94448939274320,0,3
0.0144,94448939275024,0,0
0.0144,94448939276384,0,2
0.0145,94448939274320,0,3
0.0145,94448939275024,0,2
0.0145,94448939276384,0,0
0.0146,94448939274320,0,3
0.0146,94448939275024,0,0
0.0146,94448939276384,0,2
0.0147,94448939274320,0,3
0.0147,94448939275024,0,2
0.0147,94448939276384,0,0
0.0148,94448939274320,0,3
0.0148,94448939275024,0,0
0.0148,94448939276384,0,0
0.0149,94448939274320,0,3
0.0149,94448939275024,0,0
0.0149,94448939276384,0,2
0.015,94448939274320,0,3
0.015,94448939275024,0,2
0.015,94448939276384,0,0
0.0151,94448939274320,0,3
0.0151,94448939275024,0,0
0.0151,94448939276384,0,2
0.0152,94448939274320,0,3
0.0152,94448939275024,0,2
0.0152,94448939276384,0,0
0.0153,94448939274320,0,3
0.0153,94448939275024,0,0
0.0153,94448939276384,0,0
0.0154,94448939274320,0,3
0.0154,94448939275024,0,0
0.0154,94448939276384,0,2
0.0155,94448939274320,0,3
0.0155,94448939275024,0,2
0.0155,94448939276384,0,0
0.0156,94448939274320,0,3
0.0156,94448939275024,0,0
0.0156,94448939276384,0,2
0.0157,94448939274320,0,3
0.0157,94448939275024,0,2
0.0157,94448939276384,0,0
0.0158,94448939274320,0,3
0.0158,94448939275024,0,0
0.0158,94448939276384,0,0
0.0159,94448939274320,0,3
0.0159,94448939275024,0,0
0.0159,94448939276384,0,2
0.016,94448939274320,0,3
0.016,94448939275024,0,2
0.016,94448939276384,0,0
0.0161,94448939274320,0,3
0.0161,94448939275024,0,0
0.0161,94448939276384,0,2
0.0162,94448939274320,0,3
0.0162,94448939275024,0,2
0.0162,94448939276384,0,0
0.0163,94448939274320,0,3
0.0163,94448939275024,0,0
0.0163,94448939276384,0,0
0.0164,94448939274320,0,3
0.0164,94448939275024,0,0
0.0164,94448939276384,0,2
0.0165,94448939274320,0,3
0.0165,94448939275024,0,2
0.0165,94448939276384,0,0
0.0166,94448939274320,0,3
0.0166,94448939275024,0,0
0.0166,94448939276384,0,2
0.0167,94448939274320,0,3
0.0167,94448939275024,0,2
0.0167,94448939276384,0,0
0.0168,94448939274320,0,3
0.0168,94448939275024,0,0
0.0168,94448939276384,0,0
0.0169,94448939274320,0,3
0.0169,94448939275024,0,0
0.0169,94448939276384,0,2
0.017,94448939274320,0,3
0.017,94448939275024,0,2
0.017,94448939276384,0,0
0.0171,94448939274320,0,3
0.0171,94448939275024,0,0
0.0171,94448939276384,0,2
0.0172,94448939274320,0,3
0.0172,94448939275024,0,2
0.0172,94448939276384,0,0
0.0173,94448939274320,0,3
0.0173,94448939275024,0,0
0.0173,94448939276384,0,0
0.0174,94448939274320,0,3
0.0174,94448939275024,0,0
0.0174,94448939276384,0,2
0.0175,94448939274320,0,3
0.0175,94448939275024,0,2
0.0175,94448939276384,0,0
0.0176,94448939274320,0,3
0.0176,94448939275024,0,0
0.0176,94448939276384,0,0
0.0177,94448939274320,0,3
0.0177,94448939275024,0,0
0.0177,94448939276384,0,2
0.0178,94448939274320,0,3
0.0178,94448939275024,0,2
0.0178,94448939276384,0,0
0.0179,94448939274320,0,3
0.0179,94448939275024,0,0
0.0179,94448939276384,0,2
0.018,94448939274320,0,3
0.018,94448939275024,0,2
0.018,94448939276384,0,0
0.0181,94448939274320,0,3
0.0181,94448939275024,0,0
0.0181,94448939276384,0,2
0.0182,94448939274320,0,3
0.0182,94448939275024,0,2
0.0182,94448939276384,0,0
0.0183,94448939274320,0,3
0.0183,94448939275024,0,0
0.0183,94448939276384,0,0
0.0184,94448939274320,0,3
0.0184,94448939275024,0,0
0.0184,94448939276384,0,0
0.0185,94448939274320,0,3
0.0185,94448939275024,0,0
0.0185,94448939276384,0,2
0.0186,94448939274320,0,3
0.0186,94448939275024,0,2
0.0186,94448939276384,0,0
0.0187,94448939274320,0,3
0.0187,94448939275024,0,0
0.0187,94448939276384,0,2
0.0188,94448939274320,0,3
0.0188,94448939275024,0,2
0.0188,94448939276384,0,0
0.0189,94448939274320,0,3
0.0189,94448939275024,0,0
0.0189,94448939276384,0,2
0.019,94448939274320,0,3
0.019,94448939275024,0,2
0.019,94448939276384,0,0
0.0191,94448939274320,0,3
0.0191,94448939275024,0,0
0.0191,94448939276384,0,0
0.0192,94448939274320,0,3
0.0192,94448939275024,0,0
0.0192,94448939276384,0,0
0.0193,94448939274320,0,3
0.0193,94448939275024,0,0
0.0193,94448939276384,0,2
0.0194,94448939274320,0,3
0.0194,94448939275024,0,2
0.0194,94448939276384,0,0
0.0195,94448939274320,0,3
0.0195,94448939275024,0,0
0.0195,94448939276384,0,2
0.0196,94448939274320,0,3
0.0196,94448939275024,0,2
0.0196,94448939276384,0,0
0.0197,94448939274320,0,3
0.0197,94448939275024,0,0
0.0197,94448939276384,0,2
0.0198,94448939274320,0,3
0.0198,94448939275024,0,2
0.0198,94448939276384,0,0
0.0199,94448939274320,0,3
0.0199,94448939275024,0,0
0.0199,94448939276384,0,0
0.02,94448939274320,0,3
0.02,94448939275024,0,0
0.02,94448939276384,0,0
0.0201,94448939274320,0,3
0.0201,94448939275024,0,0
0.0201,94448939276384,0,2
0.0202,94448939274320,0,3
0.0202,94448939275024,0,2
0.0202,94448939276384,0,0
0.0203,94448939274320,0,3
0.0203,94448939275024,0,0
0.0203,94448939276384,0,2
0.0204,94448939274320,0,3
0.0204,94448939275024,0,2
0.0204,94448939276384,0,0
0.0205,94448939274320,0,3
0.0205,94448939275024,0,0
0.0205,94448939276384,0,0
0.0206,94448939274320,0,3
0.0206,94448939275024,0,0
0.0206,94448939276384,0,2
0.0207,94448939274320,0,3
0.0207,94448939275024,0,2
0.0207,94448939276384,0,0
0.0208,94448939274320,0,3
0.0208,94448939275024,0,0
0.0208,94448939276384,0,2
0.0209,94448939274320,0,3
0.0209,94448939275024,0,2
0.0209,94448939276384,0,0
0.021,94448939274320,0,3
0.021,94448939275024,0,0
0.021,94448939276384,0,0
0.0211,94448939274320,0,3
0.0211,94448939275024,0,0
0.0211,94448939276384,0,0
0.0212,94448939274320,0,3
0.0212,94448939275024,0,0
0.0212,94448939276384,0,2
0.0213,94448939274320,0,3
0.0213,94448939275024,0,2
0.0213,94448939276384,0,0
0.0214,94448939274320,0,3
0.0214,94448939275024,0,0
0.0214,94448939276384,0,2
0.0215,94448939274320,0,3
0.0215,94448939275024,0,2
0.0215,94448939276384,0,0
0.0216,94448939274320,0,3
0.0216,94448939275024,0,0
0.0216,94448939276384,0,0
0.0217,94448939274320,0,3
0.0217,94448939275024,0,0
0.0217,94448939276384,0,2
0.0218,94448939274320,0,3
0.0218,94448939275024,0,2
0.0218,94448939276384,0,0
0.0219,94448939274320,0,3
0.0219,94448939275024,0,0
0.0219,94448939276384,0,2
0.022,94448939274320,0,3
0.022,94448939275024,0,2
0.022,94448939276384,0,0
0.0221,94448939274320,0,3
0.0221,94448939275024,0,0
0.0221,94448939276384,0,0
0.0222,94448939274320,0,3
0.0222,94448939275024,0,0
0.0222,94448939276384,0,0
0.0223,94448939274320,0,3
0.0223,94448939275024,0,0
0.0223,94448939276384,0,2
0.0224,94448939274320,0,3
0.0224,94448939275024,0,2
0.0224,94448939276384,0,0
0.0225,94448939274320,0,3
0.0225,94448939275024,0,0
0.0225,94448939276384,0,0
0.0226,94448939274320,0,3
0.0226,94448939275024,0,0
0.0226,94448939276384,0,2
0.0227,94448939274320,0,3
0.0227,94448939275024,0,2
0.0227,94448939276384,0,2
0.0228,94448939274320,0,3
0.0228,94448939275024,0,2
0.0228,94448939276384,0,0
0.0229,94448939274320,0,3
0.0229,94448939275024,0,0
0.0229,94448939276384,0,0
0.023,94448939274320,0,3
0.023,94448939275024,0,0
0.023,94448939276384,0,0
0.0231,94448939274320,0,3
0.0231,94448939275024,0,0
0.0231,94448939276384,0,2
0.0232,94448939274320,0,3
0.0232,94448939275024,0,2
0.0232,94448939276384,0,0
0.0233,94448939274320,0,3
0.0233,94448939275024,0,0
0.0233,94448939276384,0,0
0.0234,94448939274320,0,3
0.0234,94448939275024,0,0
0.0234,94448939276384,0,0
0.0235,94448939274320,0,3
0.0235,94448939275024,0,0
0.0235,94448939276384,0,2
0.0236,94448939274320,0,3
0.0236,94448939275024,0,2
0.0236,94448939276384,0,2
0.0237,94448939274320,0,3
0.0237,94448939275024,0,2
0.0237,94448939276384,0,0
0.0238,94448939274320,0,3
0.0238,94448939275024,0,0
0.0238,94448939276384,0,0
0.0239,94448939274320,0,3
0.0239,94448939275024,0,0
0.0239,94448939276384,0,0
0.024,94448939274320,0,3
0.024,94448939275024,0,0
0.024,94448939276384,0,2
0.0241,94448939274320,0,3
0.0241,94448939275024,0,2
0.0241,94448939276384,0,0
0.0242,94448939274320,0,3
0.0242,94448939275024,0,0
0.0242,94448939276384,0,2
0.0243,94448939274320,0,3
0.0243,94448939275024,0,2
0.0243,94448939276384,0,0
0.0244,94448939274320,0,3
0.0244,94448939275024,0,0
0.0244,94448939276384,0,0
0.0245,94448939274320,0,3
0.0245,94448939275024,0,0
0.0245,94448939276384,0,0
0.0246,94448939274320,0,3
0.0246,94448939275024,0,0
0.0246,94448939276384,0,2
0.0247,94448939274320,0,3
0.0247,94448939275024,0,2
0.0247,94448939276384,0,0
0.0248,94448939274320,0,3
0.0248,94448939275024,0,0
0.0248,94448939276384,0,0
0.0249,94448939274320,0,3
0.0249,94448939275024,0,0
0.0249,94448939276384,0,2
0.025,94448939274320,0,3
0.025,94448939275024,0,2
0.025,94448939276384,0,0
0.0251,94448939274320,0,3
0.0251,94448939275024,0,0
0.0251,94448939276384,0,2
0.0252,94448939274320,0,3
0.0252,94448939275024,0,2
0.0252,94448939276384,0,0
0.0253,94448939274320,0,3
0.0253,94448939275024,0,0
0.0253,94448939276384,0,0
0.0254,94448939274320,0,3
0.0254,94448939275024,0,0
0.0254,94448939276384,0,2
0.0255,94448939274320,0,3
0.0255,94448939275024,0,2
0.0255,94448939276384,0,0
0.0256,94448939274320,0,3
0.0256,94448939275024,0,0
0.0256,94448939276384,0,0
0.0257,94448939274320,0,3
0.0257,94448939275024,0,0
0.0257,94448939276384,0,0
0.0258,94448939274320,0,3
0.0258,94448939275024,0,0
0.0258,94448939276384,0,0
0.0259,94448939274320,0,3
0.0259,94448939275024,0,0
0.0259,94448939276384,0,2
0.026,94448939274320,0,3
0.026,94448939275024,0,2
0.026,94448939276384,0,2
0.0261,94448939274320,0,3
0.0261,94448939275024,0,2
0.0261,94448939276384,0,0
0.0262,94448939274320,0,3
0.0262,94448939275024,0,0
0.0262,94448939276384,0,0
0.0263,94448939274320,0,3
0.0263,94448939275024,0,0
0.0263,94448939276384,0,2
0.0264,94448939274320,0,3
0.0264,94448939275024,0,2
0.0264,94448939276384,0,0
0.0265,94448939274320,0,3
0.0265,94448939275024,0,0
0.0265,94448939276384,0,0
0.0266,94448939274320,0,3
0.0266,94448939275024,0,0
0.0266,94448939276384,0,0
0.0267,94448939274320,0,3
0.0267,94448939275024,0,0
0.0267,94448939276384,0,2
0.0268,94448939274320,0,3
0.0268,94448939275024,0,2
0.0268,94448939276384,0,0
0.0269,94448939274320,0,3
0.0269,94448939275024,0,0
0.0269,94448939276384,0,0
0.027,94448939274320,0,3
0.027,94448939275024,0,0
0.027,94448939276384,0,2
0.0271,94448939274320,0,3
0.0271,94448939275024,0,2
0.0271,94448939276384,0,0
0.0272,94448939274320,0,3
0.0272,94448939275024,0,0
0.0272,94448939276384,0,0
0.0273,94448939274320,0,3
0.0273,94448939275024,0,0
0.0273,94448939276384,0,2
0.0274,94448939274320,0,3
0.0274,94448939275024,0,2
0.0274,94448939276384,0,0
0.0275,94448939274320,0,3
0.0275,94448939275024,0,0
0.0275,94448939276384,0,2
0.0276,94448939274320,0,3
0.0276,94448939275024,0,2
0.0276,94448939276384,0,0
0.0277,94448939274320,0,3
0.0277,94448939275024,0,0
0.0277,94448939276384,0,0
0.0278,94448939274320,0,3
0.0278,94448939275024,0,0
0.0278,94448939276384,0,0
0.0279,94448939274320,0,3
0.0279,94448939275024,0,0
0.0279,94448939276384,0,0
0.028,94448939274320,0,3
0.028,94448939275024,0,0
0.028,94448939276384,0,2
0.0281,94448939274320,0,3
0.0281,94448939275024,0,2
0.0281,94448939276384,0,0
0.0282,94448939274320,0,3
0.0282,94448939275024,0,0
0.0282,94448939276384,0,2
0.0283,94448939274320,0,3
0.0283,94448939275024,0,2
0.0283,94448939276384,0,0
0.0284,94448939274320,0,3
0.0284,94448939275024,0,0
0.0284,94448939276384,0,0
0.0285,94448939274320,0,3
0.0285,94448939275024,0,0
0.0285,94448939276384,0,2
0.0286,94448939274320,0,3
0.0286,94448939275024,0,2
0.0286,94448939276384,0,0
0.0287,94448939274320,0,3
0.0287,94448939275024,0,0
0.0287,94448939276384,0,0
0.0288,94448939274320,0,3
0.0288,94448939275024,0,0
0.0288,94448939276384,0,0
0.0289,94448939274320,0,3
0.0289,94448939275024,0,0
0.0289,94448939276384,0,2
0.029,94448939274320,0,3
0.029,94448939275024,0,2
0.029,94448939276384,0,0
0.0291,94448939274320,0,3
0.0291,94448939275024,0,0
0.0291,94448939276384,0,0
0.0292,94448939274320,0,3
0.0292,94448939275024,0,0
0.0292,94448939276384,0,2
0.0293,94448939274320,0,3
0.0293,94448939275024,0,2
0.0293,94448939276384,0,0
0.0294,94448939274320,0,3
0.0294,94448939275024,0,0
0.0294,94448939276384,0,0
0.0295,94448939274320,0,3
0.0295,94448939275024,0,0
0.0295,94448939276384,0,2
0.0296,94448939274320,0,3
0.0296,94448939275024,0,2
0.0296,94448939276384,0,0
0.0297,94448939274320,0,3
0.0297,94448939275024,0,0
0.0297,94448939276384,0,0
0.0298,94448939274320,0,3
0.0298,94448939275024,0,0
0.0298,94448939276384,0,2
0.0299,94448939274320,0,3
0.0299,94448939275024,0,2
0.0299,94448939276384,0,0
0.03,94448939274320,0,3
0.03,94448939275024,0,0
0.03,94448939276384,0,0
0.0301,94448939274320,0,3
0.0301,94448939275024,0,0
0.0301,94448939276384,0,0
0.0302,94448939274320,0,3
0.0302,94448939275024,0,0
0.0302,94448939276384,0,2
0.0303,94448939274320,0,3
0.0303,94448939275024,0,2
0.0303,94448939276384,0,0
0.0304,94448939274320,0,3
0.0304,94448939275024,0,0
0.0304,94448939276384,0,0
0.0305,94448939274320,0,3
0.0305,94448939275024,0,0
0.0305,94448939276384,0,2
0.0306,94448939274320,0,3
0.0306,94448939275024,0,2
0.0306,94448939276384,0,0
0.0307,94448939274320,0,3
0.0307,94448939275024,0,0
0.0307,94448939276384,0,0
0.0308,94448939274320,0,3
0.0308,94448939275024,0,0
0.0308,94448939276384,0,2
0.0309,94448939274320,0,3
0.0309,94448939275024,0,2
0.0309,94448939276384,0,0
0.031,94448939274320,0,3
0.031,94448939275024,0,0
0.031,94448939276384,0,0
0.0311,94448939274320,0,3
0.0311,94448939275024,0,0
0.0311,94448939276384,0,0
0.0312,94448939274320,0,3
0.0312,94448939275024,0,0
0.0312,94448939276384,0,2
0.0313,94448939274320,0,3
